Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250202003,809,172,155,92,145,90,10,17,10,17,0,12,0,12,0,12,0,12,104,64,21,33,0,12,83,59,0,12,0,12,13,22,0,12,42,40,463,111,0,12,32,33,3,202,Suffolk County,Massachusetts
1500000US250250203011,24,43,13,22,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,22,0,12,0,12,1,203.01,Suffolk County,Massachusetts
1500000US250250203012,1399,206,248,107,230,107,18,20,18,20,0,12,0,12,0,12,0,12,330,110,154,71,0,12,170,81,6,9,0,12,7,12,0,12,7,11,745,195,25,41,37,47,2,203.01,Suffolk County,Massachusetts
1500000US250250203021,807,97,184,61,174,63,10,11,10,11,0,12,0,12,0,12,0,12,153,47,27,26,0,12,120,44,6,10,0,12,14,13,0,12,8,12,406,82,11,14,31,21,1,203.02,Suffolk County,Massachusetts
1500000US250250203031,712,201,141,68,123,64,18,20,0,12,0,12,0,12,0,12,18,20,146,68,19,21,0,12,127,68,0,12,0,12,0,12,0,12,28,33,361,176,18,19,18,21,1,203.03,Suffolk County,Massachusetts
1500000US250250203032,336,129,86,56,77,53,9,14,9,14,0,12,0,12,0,12,0,12,79,53,4,11,0,12,64,48,11,16,0,12,0,12,0,12,0,12,72,38,60,58,39,30,2,203.03,Suffolk County,Massachusetts
1500000US250250203033,662,173,289,138,289,138,0,12,0,12,0,12,0,12,0,12,0,12,98,43,9,15,7,12,73,38,9,15,0,12,0,12,0,12,0,12,258,90,0,12,17,19,3,203.03,Suffolk County,Massachusetts
1500000US250250301001,1087,209,295,130,277,130,18,20,9,14,0,12,0,12,0,12,9,14,214,95,0,12,0,12,214,95,0,12,0,12,11,18,0,12,18,16,514,156,35,47,0,12,1,301,Suffolk County,Massachusetts
1500000US250250301002,547,112,122,72,122,72,0,12,0,12,0,12,0,12,0,12,0,12,92,64,0,12,0,12,70,53,22,34,0,12,0,12,0,12,0,12,280,77,0,12,53,14,2,301,Suffolk County,Massachusetts
1500000US250250302001,1213,175,150,72,150,72,0,12,0,12,0,12,0,12,0,12,0,12,385,108,22,19,10,16,317,110,36,33,0,12,0,12,0,12,4,7,650,209,0,12,24,27,1,302,Suffolk County,Massachusetts
1500000US250250303001,1353,296,237,147,113,63,124,145,124,145,0,12,0,12,0,12,0,12,159,91,23,33,58,69,78,63,0,12,0,12,0,12,0,12,11,18,733,233,42,37,171,123,1,303,Suffolk County,Massachusetts
1500000US250250303002,660,195,75,58,75,58,0,12,0,12,0,12,0,12,0,12,0,12,143,98,30,32,11,18,102,86,0,12,0,12,0,12,0,12,0,12,402,126,0,12,40,42,2,303,Suffolk County,Massachusetts
1500000US250250303003,722,174,106,96,106,96,0,12,0,12,0,12,0,12,0,12,0,12,126,81,22,30,0,12,61,56,43,57,0,12,9,18,0,12,14,23,413,119,0,12,54,42,3,303,Suffolk County,Massachusetts
1500000US250250303004,510,194,158,115,158,115,0,12,0,12,0,12,0,12,0,12,0,12,22,27,0,12,0,12,22,27,0,12,0,12,0,12,0,12,0,12,290,116,0,12,40,66,4,303,Suffolk County,Massachusetts
1500000US250250304001,1326,238,190,104,181,101,9,15,9,15,0,12,0,12,0,12,0,12,354,110,14,22,0,12,326,110,8,13,6,10,10,16,0,12,35,47,720,193,0,12,17,19,1,304,Suffolk County,Massachusetts
1500000US250250304002,891,146,152,75,124,68,28,33,9,14,0,12,0,12,19,30,0,12,266,84,45,36,0,12,221,83,0,12,0,12,0,12,0,12,54,39,380,101,0,12,39,22,2,304,Suffolk County,Massachusetts
1500000US250250305001,390,96,178,69,145,66,33,31,26,29,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,0,12,0,12,168,62,0,12,34,29,1,305,Suffolk County,Massachusetts
1500000US250250305002,804,150,179,70,171,70,8,13,8,13,0,12,0,12,0,12,0,12,189,71,17,18,0,12,163,65,9,14,0,12,0,12,0,12,0,12,396,104,20,30,20,22,2,305,Suffolk County,Massachusetts
1500000US250250305003,782,191,217,111,212,111,5,9,0,12,0,12,0,12,5,9,0,12,128,65,16,26,0,12,105,58,7,11,0,12,0,12,0,12,25,23,378,131,11,16,23,25,3,305,Suffolk County,Massachusetts
1500000US250250401001,611,140,264,73,215,64,49,51,49,51,0,12,0,12,0,12,0,12,73,44,31,26,0,12,42,31,0,12,0,12,0,12,0,12,20,23,167,68,0,12,87,82,1,401,Suffolk County,Massachusetts
1500000US250250401002,1014,202,628,219,608,220,20,22,20,22,0,12,0,12,0,12,0,12,109,60,18,19,6,9,85,56,0,12,0,12,0,12,0,12,16,19,234,77,0,12,27,30,2,401,Suffolk County,Massachusetts
1500000US250250402001,287,118,94,66,87,65,7,9,3,5,4,8,0,12,0,12,0,12,138,95,69,87,0,12,69,48,0,12,0,12,0,12,0,12,0,12,22,23,0,12,33,31,1,402,Suffolk County,Massachusetts
1500000US250250402002,447,86,284,79,231,68,53,37,47,32,6,9,0,12,0,12,0,12,70,34,16,18,0,12,27,22,0,12,27,26,0,12,0,12,10,10,72,39,0,12,11,13,2,402,Suffolk County,Massachusetts
1500000US250250403001,256,100,132,81,84,67,48,53,19,31,0,12,0,12,0,12,29,44,124,74,84,64,0,12,40,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,403,Suffolk County,Massachusetts
1500000US250250403002,869,165,396,122,346,115,50,42,30,33,0,12,4,9,0,12,16,23,237,83,125,62,9,14,103,60,0,12,0,12,0,12,10,16,14,14,159,77,10,16,43,29,2,403,Suffolk County,Massachusetts
1500000US250250403003,471,126,238,95,238,95,0,12,0,12,0,12,0,12,0,12,0,12,116,62,74,51,0,12,42,41,0,12,0,12,0,12,0,12,0,12,67,56,0,12,50,34,3,403,Suffolk County,Massachusetts
1500000US250250403004,574,129,289,108,281,107,8,12,8,12,0,12,0,12,0,12,0,12,149,71,94,55,0,12,55,37,0,12,0,12,0,12,0,12,55,37,52,38,0,12,29,37,4,403,Suffolk County,Massachusetts
1500000US250250403005,479,115,260,113,188,78,72,89,72,89,0,12,0,12,0,12,0,12,130,67,100,60,0,12,30,27,0,12,0,12,0,12,0,12,18,29,45,38,0,12,26,22,5,403,Suffolk County,Massachusetts
1500000US250250404011,985,192,391,118,346,102,45,47,45,47,0,12,0,12,0,12,0,12,434,143,152,67,0,12,267,138,15,32,0,12,34,35,0,12,0,12,108,76,8,12,10,16,1,404.01,Suffolk County,Massachusetts
1500000US250250404012,427,145,232,110,232,110,0,12,0,12,0,12,0,12,0,12,0,12,119,53,55,44,9,13,55,35,0,12,0,12,0,12,0,12,0,12,43,29,0,12,33,31,2,404.01,Suffolk County,Massachusetts
1500000US250250406001,854,148,470,121,440,123,30,25,15,14,15,19,0,12,0,12,0,12,325,92,99,61,11,18,189,84,26,40,0,12,0,12,0,12,14,17,29,27,0,12,16,17,1,406,Suffolk County,Massachusetts
1500000US250250406002,1325,238,832,172,776,161,56,41,56,41,0,12,0,12,0,12,0,12,248,113,187,106,0,12,61,42,0,12,0,12,0,12,0,12,42,43,176,60,0,12,27,26,2,406,Suffolk County,Massachusetts
1500000US250250408011,295,107,121,72,121,72,0,12,0,12,0,12,0,12,0,12,0,12,119,77,62,48,0,12,57,46,0,12,0,12,0,12,0,12,0,12,55,50,0,12,0,12,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,338,151,152,90,73,53,79,75,55,71,0,12,0,12,17,25,7,12,105,65,87,65,0,12,18,24,0,12,0,12,0,12,0,12,42,67,10,16,29,48,0,12,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1600,206,782,180,733,175,49,45,49,45,0,12,0,12,0,12,0,12,407,178,104,66,17,19,185,144,0,12,101,58,18,28,0,12,28,33,252,95,42,48,71,51,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,997,288,515,206,237,109,278,170,195,123,64,73,0,12,19,31,0,12,421,164,33,38,0,12,372,154,0,12,16,19,9,13,0,12,0,12,52,50,0,12,0,12,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,782,168,396,102,325,93,71,55,63,55,0,12,0,12,8,12,0,12,309,134,55,76,0,12,254,120,0,12,0,12,0,12,0,12,0,12,77,56,0,12,0,12,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,843,194,337,125,282,108,55,53,10,15,45,56,0,12,0,12,0,12,355,144,14,21,0,12,341,141,0,12,0,12,0,12,0,12,0,12,103,58,0,12,48,44,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1377,403,493,192,349,135,144,114,97,106,29,46,10,17,8,14,0,12,709,299,35,34,0,12,674,300,0,12,0,12,0,12,0,12,0,12,116,77,0,12,59,49,1,502,Suffolk County,Massachusetts
1500000US250250502002,568,209,170,98,131,76,39,50,10,19,29,46,0,12,0,12,0,12,307,149,35,56,0,12,272,126,0,12,0,12,11,16,0,12,0,12,71,60,9,16,0,12,2,502,Suffolk County,Massachusetts
1500000US250250502003,582,240,167,135,57,51,110,124,110,124,0,12,0,12,0,12,0,12,354,181,75,75,0,12,279,130,0,12,0,12,18,23,0,12,0,12,43,50,0,12,0,12,3,502,Suffolk County,Massachusetts
1500000US250250502004,990,397,203,112,148,78,55,51,55,51,0,12,0,12,0,12,0,12,730,306,39,49,0,12,682,296,9,13,0,12,0,12,0,12,0,12,57,90,0,12,0,12,4,502,Suffolk County,Massachusetts
1500000US250250503001,378,126,89,70,74,63,15,21,0,12,15,21,0,12,0,12,0,12,214,109,0,12,0,12,214,109,0,12,0,12,0,12,0,12,0,12,47,37,0,12,28,31,1,503,Suffolk County,Massachusetts
1500000US250250503002,358,91,136,65,107,57,29,23,22,20,7,11,0,12,0,12,0,12,187,60,4,7,0,12,183,60,0,12,0,12,0,12,0,12,0,12,33,27,0,12,2,6,2,503,Suffolk County,Massachusetts
1500000US250250504001,499,158,148,76,129,73,19,23,5,7,14,22,0,12,0,12,0,12,317,119,26,28,0,12,291,110,0,12,0,12,0,12,0,12,0,12,29,44,0,12,5,7,1,504,Suffolk County,Massachusetts
1500000US250250504002,1130,205,320,105,177,70,143,83,45,49,60,57,0,12,14,21,24,39,689,156,104,103,7,14,558,129,20,30,0,12,0,12,0,12,0,12,94,55,0,12,27,24,2,504,Suffolk County,Massachusetts
1500000US250250505001,1353,196,384,118,295,95,89,53,67,43,0,12,22,28,0,12,0,12,834,172,12,12,6,9,805,172,11,13,0,12,0,12,0,12,28,31,107,55,0,12,0,12,1,505,Suffolk County,Massachusetts
1500000US250250506001,888,208,228,113,134,67,94,77,41,37,47,53,6,11,0,12,0,12,602,203,45,41,10,15,527,207,20,27,0,12,0,12,0,12,0,12,43,30,15,21,0,12,1,506,Suffolk County,Massachusetts
1500000US250250506002,842,274,210,121,125,64,85,79,19,21,42,66,24,38,0,12,0,12,560,226,73,73,0,12,487,214,0,12,0,12,0,12,0,12,0,12,72,48,0,12,0,12,2,506,Suffolk County,Massachusetts
1500000US250250507001,1540,270,384,134,313,121,71,52,34,37,37,36,0,12,0,12,0,12,1061,240,137,93,0,12,909,239,15,24,0,12,0,12,0,12,0,12,80,69,0,12,15,25,1,507,Suffolk County,Massachusetts
1500000US250250507002,808,239,98,69,63,54,35,43,8,12,0,12,26,41,0,12,1,2,651,222,93,66,0,12,558,212,0,12,0,12,0,12,0,12,0,12,37,50,22,25,0,12,2,507,Suffolk County,Massachusetts
1500000US250250507003,708,307,69,57,51,51,18,29,0,12,0,12,18,29,0,12,0,12,558,249,22,36,0,12,536,231,0,12,0,12,0,12,0,12,0,12,33,48,9,13,39,47,3,507,Suffolk County,Massachusetts
1500000US250250509011,1058,263,296,116,262,116,34,36,16,25,18,27,0,12,0,12,0,12,710,263,0,12,0,12,704,264,6,11,0,12,0,12,0,12,0,12,31,35,0,12,21,35,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,1259,225,470,120,430,115,40,40,40,40,0,12,0,12,0,12,0,12,660,201,89,82,9,14,553,179,9,14,0,12,0,12,0,12,0,12,66,48,0,12,63,48,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,438,186,200,104,107,66,93,76,41,47,0,12,52,72,0,12,0,12,228,128,45,52,0,12,173,115,10,17,0,12,0,12,0,12,0,12,10,16,0,12,0,12,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1265,281,733,221,580,171,153,92,126,86,18,31,9,16,0,12,0,12,475,166,125,70,0,12,350,146,0,12,0,12,0,12,0,12,0,12,49,45,0,12,8,13,1,510,Suffolk County,Massachusetts
1500000US250250510002,349,123,114,73,83,46,31,48,31,48,0,12,0,12,0,12,0,12,212,92,14,24,0,12,198,93,0,12,0,12,0,12,0,12,0,12,23,22,0,12,0,12,2,510,Suffolk County,Massachusetts
1500000US250250510003,592,182,246,107,236,109,10,19,10,19,0,12,0,12,0,12,0,12,314,174,16,17,0,12,298,170,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,40,3,510,Suffolk County,Massachusetts
1500000US250250511011,1659,560,826,271,507,199,319,210,0,12,40,65,184,130,0,12,95,93,614,304,128,93,0,12,486,274,0,12,0,12,68,86,0,12,0,12,135,124,0,12,16,26,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,785,277,448,250,408,241,40,61,40,61,0,12,0,12,0,12,0,12,269,121,54,61,0,12,215,112,0,12,0,12,26,41,0,12,0,12,0,12,0,12,42,68,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,920,440,283,107,234,102,49,40,31,37,18,28,0,12,0,12,0,12,621,420,0,12,0,12,621,420,0,12,0,12,16,28,0,12,0,12,0,12,0,12,0,12,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,732,274,292,127,292,127,0,12,0,12,0,12,0,12,0,12,0,12,440,240,0,12,0,12,440,240,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,114,80,28,43,14,23,14,21,14,21,0,12,0,12,0,12,0,12,76,77,0,12,0,12,76,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,1,512,Suffolk County,Massachusetts
1500000US250250512002,793,148,273,113,230,104,43,50,34,48,0,12,8,21,1,2,0,12,421,141,34,43,0,12,387,140,0,12,0,12,10,17,0,12,29,43,59,57,0,12,1,2,2,512,Suffolk County,Massachusetts
1500000US250250512003,560,124,241,71,231,71,10,15,10,15,0,12,0,12,0,12,0,12,268,108,0,12,0,12,268,108,0,12,0,12,0,12,0,12,0,12,11,17,0,12,40,39,3,512,Suffolk County,Massachusetts
1500000US250250601011,690,194,476,138,427,128,49,41,49,41,0,12,0,12,0,12,0,12,183,100,161,103,0,12,22,24,0,12,0,12,0,12,0,12,0,12,12,18,19,28,0,12,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,447,108,226,76,210,81,16,27,16,27,0,12,0,12,0,12,0,12,203,63,175,63,0,12,28,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,19,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,694,175,358,134,358,134,0,12,0,12,0,12,0,12,0,12,0,12,239,80,198,71,0,12,41,47,0,12,0,12,0,12,0,12,9,13,37,45,0,12,51,50,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,564,137,275,118,256,116,19,20,10,14,9,13,0,12,0,12,0,12,174,96,130,82,0,12,44,51,0,12,0,12,17,20,0,12,30,48,47,39,0,12,21,22,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,708,149,336,90,304,90,32,29,32,29,0,12,0,12,0,12,0,12,333,98,253,69,0,12,80,70,0,12,0,12,0,12,0,12,36,57,3,26,0,12,0,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,891,189,519,154,386,157,133,71,133,71,0,12,0,12,0,12,0,12,299,101,243,82,0,12,56,40,0,12,0,12,0,12,0,12,0,12,64,43,5,7,4,6,2,602,Suffolk County,Massachusetts
1500000US250250603011,968,231,364,121,351,124,13,23,13,23,0,12,0,12,0,12,0,12,533,188,471,169,0,12,62,90,0,12,0,12,29,46,0,12,10,16,25,32,0,12,7,11,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,471,236,189,92,189,92,0,12,0,12,0,12,0,12,0,12,0,12,253,165,215,126,0,12,38,47,0,12,0,12,0,12,0,12,0,12,29,30,0,12,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,1027,209,438,127,350,132,88,76,88,76,0,12,0,12,0,12,0,12,364,105,280,95,5,8,69,50,0,12,10,16,0,12,54,60,63,69,63,57,0,12,45,33,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,860,304,405,222,296,176,109,92,109,92,0,12,0,12,0,12,0,12,321,196,312,195,0,12,9,15,0,12,0,12,0,12,0,12,15,27,92,93,0,12,27,47,1,604,Suffolk County,Massachusetts
1500000US250250604002,1010,288,580,222,510,209,70,95,70,95,0,12,0,12,0,12,0,12,395,138,264,100,0,12,131,113,0,12,0,12,0,12,0,12,17,30,18,29,0,12,0,12,2,604,Suffolk County,Massachusetts
1500000US250250604003,639,355,322,138,260,134,62,56,62,56,0,12,0,12,0,12,0,12,278,246,251,247,0,12,27,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,55,3,604,Suffolk County,Massachusetts
1500000US250250604004,671,193,308,120,235,98,73,87,73,87,0,12,0,12,0,12,0,12,213,139,92,83,0,12,121,108,0,12,0,12,0,12,0,12,13,20,33,37,0,12,104,57,4,604,Suffolk County,Massachusetts
1500000US250250604005,368,199,231,109,222,105,9,20,9,20,0,12,0,12,0,12,0,12,71,85,71,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,66,105,0,12,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,588,171,217,89,179,77,38,44,38,44,0,12,0,12,0,12,0,12,277,137,256,137,0,12,21,20,0,12,0,12,0,12,0,12,10,15,54,53,22,35,8,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,836,187,491,140,422,116,69,58,69,58,0,12,0,12,0,12,0,12,282,136,274,135,0,12,8,12,0,12,0,12,4,8,0,12,0,12,15,17,22,34,22,20,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,638,185,267,115,243,102,24,28,24,28,0,12,0,12,0,12,0,12,255,120,188,107,0,12,67,65,0,12,0,12,8,13,0,12,17,19,58,46,10,16,23,23,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,567,183,276,163,276,163,0,12,0,12,0,12,0,12,0,12,0,12,231,122,231,122,0,12,0,12,0,12,0,12,0,12,0,12,7,11,25,31,0,12,28,23,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,480,137,162,67,133,58,29,29,29,29,0,12,0,12,0,12,0,12,124,59,71,49,0,12,47,34,6,8,0,12,39,36,0,12,13,21,101,121,0,12,41,39,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,2271,192,971,184,893,174,78,57,67,53,0,12,0,12,0,12,11,16,575,130,221,96,10,15,330,111,14,16,0,12,4,7,21,29,31,29,581,135,11,16,77,45,1,606,Suffolk County,Massachusetts
1500000US250250607001,221,59,66,33,66,33,0,12,0,12,0,12,0,12,0,12,0,12,120,47,60,37,0,12,60,37,0,12,0,12,3,5,0,12,7,12,14,22,6,9,5,8,1,607,Suffolk County,Massachusetts
1500000US250250607002,501,122,183,60,160,62,23,17,10,15,13,14,0,12,0,12,0,12,247,90,115,57,0,12,126,62,6,9,0,12,0,12,0,12,12,19,47,34,0,12,12,19,2,607,Suffolk County,Massachusetts
1500000US250250608001,472,234,249,147,201,138,48,76,48,76,0,12,0,12,0,12,0,12,144,134,130,133,14,23,0,12,0,12,0,12,0,12,0,12,0,12,28,37,0,12,51,62,1,608,Suffolk County,Massachusetts
1500000US250250608002,547,203,210,129,210,129,0,12,0,12,0,12,0,12,0,12,0,12,252,148,68,61,0,12,184,129,0,12,0,12,13,21,0,12,20,33,52,61,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,1025,432,358,236,238,144,120,188,120,188,0,12,0,12,0,12,0,12,425,200,224,155,0,12,201,112,0,12,0,12,30,47,0,12,0,12,169,238,43,57,0,12,3,608,Suffolk County,Massachusetts
1500000US250250608004,1355,358,768,326,662,285,106,118,106,118,0,12,0,12,0,12,0,12,415,160,181,83,0,12,234,136,0,12,0,12,0,12,0,12,0,12,164,92,0,12,8,19,4,608,Suffolk County,Massachusetts
1500000US250250610001,839,208,380,109,350,99,30,27,30,27,0,12,0,12,0,12,0,12,331,152,190,96,0,12,141,129,0,12,0,12,22,29,0,12,0,12,92,71,9,13,5,9,1,610,Suffolk County,Massachusetts
1500000US250250610002,284,115,130,79,120,78,10,15,10,15,0,12,0,12,0,12,0,12,109,59,68,50,0,12,41,34,0,12,0,12,0,12,0,12,14,22,31,33,0,12,0,12,2,610,Suffolk County,Massachusetts
1500000US250250610003,161,130,53,54,42,54,11,15,0,12,0,12,0,12,11,15,0,12,104,98,17,26,0,12,87,101,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,179,55,88,55,81,52,7,10,7,10,0,12,0,12,0,12,0,12,80,36,22,21,10,15,48,29,0,12,0,12,0,12,0,12,0,12,11,11,0,12,0,12,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,466,98,205,68,143,61,62,48,52,48,5,8,0,12,0,12,5,8,172,64,77,43,0,12,95,44,0,12,0,12,0,12,0,12,0,12,76,42,13,20,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1970,258,874,202,758,190,116,72,116,72,0,12,0,12,0,12,0,12,569,198,155,118,11,16,403,140,0,12,0,12,8,13,8,14,16,26,418,162,0,12,77,43,1,612,Suffolk County,Massachusetts
1500000US250250612002,450,174,96,58,89,56,7,12,7,12,0,12,0,12,0,12,0,12,213,106,10,15,0,12,203,104,0,12,0,12,31,49,0,12,0,12,71,96,30,46,9,14,2,612,Suffolk County,Massachusetts
1500000US250250612003,757,281,231,100,202,84,29,45,29,45,0,12,0,12,0,12,0,12,494,259,86,85,0,12,408,260,0,12,0,12,0,12,0,12,0,12,32,37,0,12,0,12,3,612,Suffolk County,Massachusetts
1500000US250250701011,714,187,186,87,166,90,20,30,0,12,20,30,0,12,0,12,0,12,76,56,0,12,22,25,38,41,16,27,0,12,0,12,0,12,9,16,393,164,19,30,31,32,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,167,128,30,47,18,28,12,19,0,12,0,12,12,19,0,12,0,12,83,102,0,12,0,12,73,100,10,22,0,12,0,12,0,12,0,12,54,61,0,12,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,459,174,83,60,49,28,34,53,34,53,0,12,0,12,0,12,0,12,219,163,39,49,0,12,161,145,19,28,0,12,0,12,0,12,0,12,124,99,33,49,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,800,189,192,83,144,82,48,41,41,39,0,12,0,12,7,14,0,12,176,114,12,18,0,12,93,64,71,96,0,12,0,12,0,12,9,15,334,112,0,12,89,67,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,88,60,33,29,33,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,63,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,315,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,44,0,12,0,12,53,44,0,12,0,12,0,12,0,12,0,12,251,108,0,12,11,17,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,593,153,30,34,14,22,16,26,16,26,0,12,0,12,0,12,0,12,192,100,33,37,16,27,123,78,20,32,0,12,0,12,0,12,0,12,241,123,100,102,30,36,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,239,122,64,55,64,55,0,12,0,12,0,12,0,12,0,12,0,12,67,47,7,17,0,12,46,44,14,22,0,12,0,12,0,12,0,12,108,87,0,12,0,12,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,613,251,138,98,82,65,56,75,0,12,0,12,47,74,0,12,9,13,82,75,0,12,0,12,82,75,0,12,0,12,0,12,0,12,5,11,348,152,18,27,22,24,1,702,Suffolk County,Massachusetts
1500000US250250702002,639,190,248,114,51,43,197,108,66,66,27,42,8,19,51,46,45,36,55,46,0,12,0,12,55,46,0,12,0,12,0,12,0,12,6,9,275,124,0,12,55,72,2,702,Suffolk County,Massachusetts
1500000US250250702003,1215,234,160,76,144,74,16,19,0,12,8,13,0,12,8,13,0,12,201,92,15,23,0,12,186,85,0,12,0,12,0,12,0,12,8,16,750,186,22,27,74,62,3,702,Suffolk County,Massachusetts
1500000US250250703001,586,153,297,128,297,128,0,12,0,12,0,12,0,12,0,12,0,12,60,48,0,12,0,12,60,48,0,12,0,12,0,12,0,12,12,20,201,94,0,12,16,26,1,703,Suffolk County,Massachusetts
1500000US250250703002,654,201,192,111,192,111,0,12,0,12,0,12,0,12,0,12,0,12,68,56,8,22,0,12,60,48,0,12,0,12,0,12,0,12,0,12,394,201,0,12,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,749,204,175,101,175,101,0,12,0,12,0,12,0,12,0,12,0,12,285,156,69,107,0,12,192,116,24,29,0,12,0,12,0,12,59,65,165,113,19,29,46,39,3,703,Suffolk County,Massachusetts
1500000US250250703004,1016,201,348,146,326,140,22,37,0,12,22,37,0,12,0,12,0,12,262,122,63,56,0,12,199,121,0,12,0,12,25,30,0,12,0,12,320,127,16,25,45,42,4,703,Suffolk County,Massachusetts
1500000US250250704021,777,99,329,75,222,67,107,42,46,34,4,6,19,21,31,28,7,10,180,51,72,34,0,12,108,43,0,12,0,12,0,12,0,12,18,18,241,61,6,6,3,5,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1490,308,576,238,508,172,68,109,68,109,0,12,0,12,0,12,0,12,308,131,197,121,0,12,111,60,0,12,0,12,0,12,0,12,97,81,494,197,0,12,15,24,1,705,Suffolk County,Massachusetts
