Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250202003,930,228,134,82,134,82,0,12,0,12,0,12,0,12,0,12,0,12,153,104,18,27,0,12,135,99,0,12,0,12,13,21,0,12,39,38,538,130,0,12,53,50,3,202,Suffolk County,Massachusetts
1500000US250250203011,34,38,12,22,12,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,22,0,12,0,12,1,203.01,Suffolk County,Massachusetts
1500000US250250203012,1428,205,271,120,254,119,17,20,17,20,0,12,0,12,0,12,0,12,330,106,127,75,0,12,189,83,14,13,0,12,14,16,0,12,14,17,759,172,9,14,31,33,2,203.01,Suffolk County,Massachusetts
1500000US250250203021,789,121,170,68,166,67,4,9,4,9,0,12,0,12,0,12,0,12,131,62,30,30,0,12,101,58,0,12,0,12,14,13,0,12,8,13,422,97,13,12,31,25,1,203.02,Suffolk County,Massachusetts
1500000US250250203031,705,147,112,61,112,61,0,12,0,12,0,12,0,12,0,12,0,12,187,79,31,28,0,12,156,76,0,12,0,12,0,12,0,12,21,34,357,121,19,20,9,14,1,203.03,Suffolk County,Massachusetts
1500000US250250203032,404,114,98,54,90,53,8,13,8,13,0,12,0,12,0,12,0,12,95,57,3,8,0,12,83,55,9,14,0,12,0,12,0,12,20,23,123,50,40,48,28,26,2,203.03,Suffolk County,Massachusetts
1500000US250250203033,721,179,290,140,290,140,0,12,0,12,0,12,0,12,0,12,0,12,110,54,19,34,5,8,78,41,8,13,0,12,0,12,0,12,18,24,276,88,0,12,27,30,3,203.03,Suffolk County,Massachusetts
1500000US250250301001,1112,230,274,130,264,128,10,16,10,16,0,12,0,12,0,12,0,12,238,98,0,12,0,12,238,98,0,12,0,12,11,18,0,12,9,14,548,188,32,36,0,12,1,301,Suffolk County,Massachusetts
1500000US250250301002,634,129,124,77,124,77,0,12,0,12,0,12,0,12,0,12,0,12,135,75,0,12,0,12,112,68,23,35,0,12,0,12,0,12,0,12,320,97,0,12,55,17,2,301,Suffolk County,Massachusetts
1500000US250250302001,1281,152,189,79,181,79,8,13,8,13,0,12,0,12,0,12,0,12,330,115,22,25,10,16,281,108,17,21,0,12,0,12,0,12,3,5,729,210,0,12,30,33,1,302,Suffolk County,Massachusetts
1500000US250250303001,1270,279,219,118,120,66,99,107,99,107,0,12,0,12,0,12,0,12,186,112,39,52,82,99,65,58,0,12,0,12,0,12,0,12,12,19,636,220,62,47,155,133,1,303,Suffolk County,Massachusetts
1500000US250250303002,758,281,44,54,44,54,0,12,0,12,0,12,0,12,0,12,0,12,191,120,36,41,0,12,155,99,0,12,0,12,0,12,0,12,49,76,430,135,0,12,44,54,2,303,Suffolk County,Massachusetts
1500000US250250303003,650,171,74,45,74,45,0,12,0,12,0,12,0,12,0,12,0,12,145,92,38,38,0,12,68,66,39,47,0,12,9,18,0,12,12,19,358,131,0,12,52,42,3,303,Suffolk County,Massachusetts
1500000US250250303004,580,202,138,89,138,89,0,12,0,12,0,12,0,12,0,12,0,12,111,147,0,12,0,12,111,147,0,12,0,12,0,12,0,12,0,12,290,121,0,12,41,65,4,303,Suffolk County,Massachusetts
1500000US250250304001,1081,232,250,103,230,95,20,24,20,24,0,12,0,12,0,12,0,12,365,105,14,18,0,12,342,109,9,14,0,12,10,14,0,12,32,40,418,152,0,12,6,11,1,304,Suffolk County,Massachusetts
1500000US250250304002,1000,159,140,68,131,69,9,13,9,13,0,12,0,12,0,12,0,12,283,114,43,46,9,15,231,104,0,12,0,12,0,12,0,12,36,33,510,127,0,12,31,20,2,304,Suffolk County,Massachusetts
1500000US250250305001,387,82,131,70,103,65,28,26,23,25,5,8,0,12,0,12,0,12,10,15,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,190,80,0,12,56,30,1,305,Suffolk County,Massachusetts
1500000US250250305002,817,140,171,71,163,71,8,12,8,12,0,12,0,12,0,12,0,12,178,84,16,18,0,12,153,78,9,15,0,12,0,12,0,12,0,12,437,111,19,28,12,16,2,305,Suffolk County,Massachusetts
1500000US250250305003,718,175,180,106,180,106,0,12,0,12,0,12,0,12,0,12,0,12,111,51,12,20,0,12,83,43,16,18,0,12,10,16,0,12,32,29,361,123,9,14,15,16,3,305,Suffolk County,Massachusetts
1500000US250250401001,647,160,301,82,254,79,47,40,47,40,0,12,0,12,0,12,0,12,71,44,24,22,0,12,39,32,0,12,8,14,0,12,0,12,25,29,156,68,0,12,94,94,1,401,Suffolk County,Massachusetts
1500000US250250401002,1056,175,649,187,624,186,25,27,25,27,0,12,0,12,0,12,0,12,89,55,29,33,7,11,53,42,0,12,0,12,0,12,0,12,44,32,225,80,0,12,49,46,2,401,Suffolk County,Massachusetts
1500000US250250402001,268,117,80,60,75,60,5,8,0,12,5,8,0,12,0,12,0,12,136,97,73,90,0,12,63,45,0,12,0,12,0,12,0,12,0,12,15,16,0,12,37,33,1,402,Suffolk County,Massachusetts
1500000US250250402002,552,111,340,98,300,90,40,30,40,30,0,12,0,12,0,12,0,12,101,52,38,34,0,12,34,40,0,12,29,25,0,12,0,12,0,12,101,50,0,12,10,10,2,402,Suffolk County,Massachusetts
1500000US250250403001,262,110,86,70,68,68,18,28,18,28,0,12,0,12,0,12,0,12,176,88,85,71,0,12,91,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,403,Suffolk County,Massachusetts
1500000US250250403002,934,163,404,111,376,107,28,28,20,32,0,12,8,11,0,12,0,12,251,88,97,58,9,14,145,62,0,12,0,12,0,12,10,16,39,39,173,80,10,16,47,31,2,403,Suffolk County,Massachusetts
1500000US250250403003,424,90,228,82,228,82,0,12,0,12,0,12,0,12,0,12,0,12,137,65,86,50,0,12,51,43,0,12,0,12,0,12,0,12,0,12,29,28,0,12,30,28,3,403,Suffolk County,Massachusetts
1500000US250250403004,553,133,304,101,287,102,17,18,17,18,0,12,0,12,0,12,0,12,107,61,73,50,0,12,34,28,0,12,0,12,0,12,0,12,59,42,53,37,0,12,30,36,4,403,Suffolk County,Massachusetts
1500000US250250403005,464,104,221,106,154,73,67,86,67,86,0,12,0,12,0,12,0,12,137,68,106,62,0,12,31,27,0,12,0,12,0,12,0,12,28,31,53,41,0,12,25,23,5,403,Suffolk County,Massachusetts
1500000US250250404011,1079,189,452,136,410,124,42,43,42,43,0,12,0,12,0,12,0,12,397,139,152,84,0,12,245,122,0,12,0,12,65,51,0,12,6,9,141,102,8,12,10,17,1,404.01,Suffolk County,Massachusetts
1500000US250250404012,427,127,222,92,222,92,0,12,0,12,0,12,0,12,0,12,0,12,131,62,83,59,8,12,40,31,0,12,0,12,0,12,0,12,0,12,45,31,0,12,29,26,2,404.01,Suffolk County,Massachusetts
1500000US250250406001,890,176,496,154,483,158,13,18,0,12,13,18,0,12,0,12,0,12,325,96,108,64,10,16,182,68,25,40,0,12,0,12,0,12,15,16,37,23,0,12,17,20,1,406,Suffolk County,Massachusetts
1500000US250250406002,1409,245,833,209,779,209,54,39,39,32,15,22,0,12,0,12,0,12,299,119,248,112,0,12,51,39,0,12,0,12,0,12,0,12,23,34,185,67,8,14,61,42,2,406,Suffolk County,Massachusetts
1500000US250250408011,325,113,132,71,132,71,0,12,0,12,0,12,0,12,0,12,0,12,129,81,62,53,0,12,67,48,0,12,0,12,0,12,0,12,0,12,64,58,0,12,0,12,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,339,159,97,69,51,44,46,53,32,49,0,12,0,12,6,12,8,12,139,86,115,89,0,12,24,28,0,12,0,12,0,12,0,12,44,69,26,27,33,52,0,12,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1585,190,777,152,723,138,54,39,54,39,0,12,0,12,0,12,0,12,408,145,112,67,19,21,166,123,0,12,111,54,13,20,0,12,44,41,209,88,27,45,107,56,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,883,258,417,154,228,114,189,128,151,118,38,56,0,12,0,12,0,12,435,209,45,49,0,12,368,199,0,12,22,31,0,12,0,12,0,12,31,36,0,12,0,12,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,550,175,337,119,278,100,59,54,53,52,0,12,0,12,6,12,0,12,187,115,57,84,0,12,130,77,0,12,0,12,0,12,0,12,0,12,26,26,0,12,0,12,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,1050,289,358,148,298,135,60,53,12,18,48,55,0,12,0,12,0,12,565,237,17,25,0,12,540,237,8,14,0,12,0,12,0,12,0,12,67,53,0,12,60,57,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1216,377,455,170,368,144,87,68,40,48,39,49,0,12,8,16,0,12,578,272,37,39,0,12,541,274,0,12,0,12,0,12,0,12,0,12,129,86,0,12,54,50,1,502,Suffolk County,Massachusetts
1500000US250250502002,682,228,223,123,186,111,37,43,11,19,26,41,0,12,0,12,0,12,365,165,35,55,0,12,330,147,0,12,0,12,0,12,0,12,0,12,66,67,28,42,0,12,2,502,Suffolk County,Massachusetts
1500000US250250502003,611,258,159,129,51,56,108,117,108,117,0,12,0,12,0,12,0,12,342,181,66,63,0,12,276,145,0,12,0,12,21,24,0,12,0,12,63,72,12,20,14,23,3,502,Suffolk County,Massachusetts
1500000US250250502004,873,337,166,106,124,79,42,45,42,45,0,12,0,12,0,12,0,12,707,289,27,43,0,12,680,282,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,502,Suffolk County,Massachusetts
1500000US250250503001,399,117,128,75,107,65,21,25,0,12,21,25,0,12,0,12,0,12,202,118,0,12,0,12,202,118,0,12,0,12,0,12,0,12,0,12,43,39,6,9,20,19,1,503,Suffolk County,Massachusetts
1500000US250250503002,337,87,123,57,103,52,20,23,12,20,8,12,0,12,0,12,0,12,201,64,4,8,0,12,197,64,0,12,0,12,0,12,0,12,0,12,11,14,0,12,2,7,2,503,Suffolk County,Massachusetts
1500000US250250504001,423,149,113,79,76,73,37,33,5,8,16,23,16,22,0,12,0,12,305,99,24,25,0,12,281,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,1,504,Suffolk County,Massachusetts
1500000US250250504002,1306,234,345,116,219,75,126,79,27,26,58,55,0,12,14,24,27,44,835,203,23,24,9,18,785,208,18,28,0,12,0,12,0,12,0,12,96,55,0,12,30,26,2,504,Suffolk County,Massachusetts
1500000US250250505001,1480,195,394,124,310,102,84,42,56,36,0,12,28,26,0,12,0,12,942,184,29,28,5,9,895,182,13,15,0,12,0,12,0,12,27,29,94,48,0,12,23,34,1,505,Suffolk County,Massachusetts
1500000US250250506001,780,179,216,115,116,58,100,90,47,45,53,59,0,12,0,12,0,12,490,155,30,36,11,16,431,152,18,33,0,12,0,12,0,12,0,12,57,37,17,25,0,12,1,506,Suffolk County,Massachusetts
1500000US250250506002,836,255,268,136,176,82,92,85,24,27,46,72,22,36,0,12,0,12,519,193,51,41,6,10,462,188,0,12,0,12,0,12,0,12,0,12,49,44,0,12,0,12,2,506,Suffolk County,Massachusetts
1500000US250250507001,1494,280,261,95,229,91,32,38,0,12,32,38,0,12,0,12,0,12,1130,268,118,87,0,12,1012,276,0,12,0,12,0,12,0,12,0,12,84,70,0,12,19,28,1,507,Suffolk County,Massachusetts
1500000US250250507002,872,262,100,64,62,50,38,44,9,14,0,12,28,40,0,12,1,2,669,233,130,110,0,12,539,211,0,12,0,12,0,12,0,12,0,12,26,29,22,25,55,46,2,507,Suffolk County,Massachusetts
1500000US250250507003,765,334,123,74,100,61,23,31,0,12,0,12,17,28,0,12,6,11,556,259,67,102,0,12,489,246,0,12,0,12,0,12,0,12,0,12,35,53,8,13,43,55,3,507,Suffolk County,Massachusetts
1500000US250250509011,980,291,279,125,256,120,23,37,23,37,0,12,0,12,0,12,0,12,642,227,0,12,0,12,634,231,8,14,0,12,0,12,0,12,0,12,39,44,0,12,20,33,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,1048,187,357,112,330,115,27,25,27,25,0,12,0,12,0,12,0,12,603,172,121,88,0,12,474,144,8,14,0,12,0,12,0,12,0,12,62,46,0,12,26,39,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,542,198,195,95,117,69,78,65,37,43,0,12,41,59,0,12,0,12,313,148,79,55,0,12,223,130,11,17,0,12,0,12,0,12,0,12,22,26,0,12,12,19,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1190,264,689,203,550,156,139,88,109,85,18,30,12,18,0,12,0,12,454,222,54,44,0,12,400,222,0,12,0,12,0,12,0,12,0,12,47,47,0,12,0,12,1,510,Suffolk County,Massachusetts
1500000US250250510002,472,177,206,91,174,80,32,48,32,48,0,12,0,12,0,12,0,12,222,108,13,20,0,12,209,109,0,12,0,12,26,43,0,12,0,12,18,20,0,12,0,12,2,510,Suffolk County,Massachusetts
1500000US250250510003,622,218,272,129,229,113,43,55,43,55,0,12,0,12,0,12,0,12,309,179,15,17,0,12,294,176,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,55,3,510,Suffolk County,Massachusetts
1500000US250250511011,1447,494,660,243,375,154,285,206,0,12,36,59,169,122,0,12,80,86,597,271,101,91,0,12,496,249,0,12,0,12,67,85,0,12,0,12,123,102,0,12,0,12,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,891,363,551,318,523,314,28,37,28,37,0,12,0,12,0,12,0,12,319,155,122,117,0,12,197,109,0,12,0,12,21,35,0,12,0,12,0,12,0,12,0,12,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,1049,407,269,124,227,118,42,48,24,36,18,30,0,12,0,12,0,12,767,369,18,28,0,12,749,372,0,12,0,12,13,23,0,12,0,12,0,12,0,12,0,12,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,601,187,256,95,256,95,0,12,0,12,0,12,0,12,0,12,0,12,345,165,0,12,0,12,345,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,148,87,36,58,19,31,17,27,17,27,0,12,0,12,0,12,0,12,102,77,0,12,0,12,93,80,0,12,9,14,0,12,0,12,0,12,0,12,0,12,10,17,1,512,Suffolk County,Massachusetts
1500000US250250512002,932,205,271,116,234,99,37,48,28,40,0,12,8,21,1,2,0,12,586,185,37,45,0,12,539,185,0,12,10,16,35,35,0,12,0,12,39,39,0,12,1,2,2,512,Suffolk County,Massachusetts
1500000US250250512003,577,116,301,83,285,83,16,21,10,18,0,12,0,12,6,11,0,12,218,87,0,12,0,12,218,87,0,12,0,12,0,12,0,12,0,12,20,24,0,12,38,41,3,512,Suffolk County,Massachusetts
1500000US250250601011,769,196,546,148,518,149,28,25,28,25,0,12,0,12,0,12,0,12,179,104,156,99,0,12,23,24,0,12,0,12,0,12,0,12,0,12,9,15,26,31,9,13,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,467,126,276,109,257,112,19,29,19,29,0,12,0,12,0,12,0,12,154,60,119,56,0,12,35,33,0,12,0,12,0,12,0,12,0,12,16,25,0,12,21,23,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,715,161,342,110,342,110,0,12,0,12,0,12,0,12,0,12,0,12,247,90,216,84,0,12,31,41,0,12,0,12,0,12,0,12,20,21,52,54,0,12,54,52,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,587,128,259,100,239,100,20,21,20,21,0,12,0,12,0,12,0,12,199,95,170,88,0,12,29,46,0,12,0,12,19,20,0,12,28,45,71,49,0,12,11,17,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,688,154,292,81,272,80,20,20,20,20,0,12,0,12,0,12,0,12,348,106,261,78,0,12,87,71,0,12,0,12,0,12,0,12,35,56,13,18,0,12,0,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,946,236,529,159,420,153,109,72,109,72,0,12,0,12,0,12,0,12,327,127,270,107,0,12,57,41,0,12,0,12,0,12,0,12,0,12,79,47,5,7,6,9,2,602,Suffolk County,Massachusetts
1500000US250250603011,882,226,397,147,379,148,18,28,18,28,0,12,0,12,0,12,0,12,421,149,416,148,0,12,5,8,0,12,0,12,29,47,0,12,8,12,27,32,0,12,0,12,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,495,228,181,79,160,79,21,26,21,26,0,12,0,12,0,12,0,12,284,182,245,159,0,12,39,42,0,12,0,12,0,12,11,17,0,12,19,21,0,12,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,1115,249,396,115,345,119,51,54,51,54,0,12,0,12,0,12,0,12,444,130,366,121,0,12,67,45,0,12,11,17,0,12,59,66,65,73,132,120,0,12,19,21,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,1087,341,559,267,453,234,106,84,106,84,0,12,0,12,0,12,0,12,361,191,353,189,0,12,8,13,0,12,0,12,0,12,0,12,0,12,167,131,0,12,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,903,223,527,199,457,191,70,109,70,109,0,12,0,12,0,12,0,12,341,146,267,135,0,12,74,82,0,12,0,12,0,12,0,12,18,31,17,29,0,12,0,12,2,604,Suffolk County,Massachusetts
1500000US250250604003,785,412,346,146,313,141,33,39,33,39,0,12,0,12,0,12,0,12,332,238,299,238,0,12,33,50,0,12,0,12,0,12,0,12,0,12,66,106,0,12,41,53,3,604,Suffolk County,Massachusetts
1500000US250250604004,696,182,340,138,266,113,74,84,74,84,0,12,0,12,0,12,0,12,179,118,108,87,0,12,71,74,0,12,0,12,0,12,0,12,0,12,52,48,27,32,98,48,4,604,Suffolk County,Massachusetts
1500000US250250604005,362,177,187,106,187,106,0,12,0,12,0,12,0,12,0,12,0,12,109,78,74,86,0,12,35,58,0,12,0,12,0,12,0,12,0,12,66,107,0,12,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,682,204,268,106,230,94,38,43,38,43,0,12,0,12,0,12,0,12,319,127,287,138,0,12,32,27,0,12,0,12,0,12,0,12,9,15,65,63,21,36,0,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,933,201,525,155,454,128,71,54,71,54,0,12,0,12,0,12,0,12,359,120,323,135,0,12,36,49,0,12,0,12,5,7,0,12,0,12,22,26,17,28,5,7,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,569,138,241,106,209,100,32,39,32,39,0,12,0,12,0,12,0,12,202,85,161,78,0,12,41,36,0,12,0,12,9,14,0,12,9,15,72,45,9,16,27,25,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,636,206,253,178,253,178,0,12,0,12,0,12,0,12,0,12,0,12,273,138,257,138,0,12,16,23,0,12,0,12,0,12,0,12,7,13,21,32,38,60,44,29,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,419,118,210,93,180,89,30,28,30,28,0,12,0,12,0,12,0,12,95,55,47,41,0,12,43,36,5,8,0,12,37,36,0,12,13,19,0,12,16,24,48,51,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,2518,244,944,201,873,193,71,60,61,59,10,16,0,12,0,12,0,12,633,156,283,128,9,14,327,109,14,18,0,12,41,35,10,15,65,56,709,145,43,53,73,43,1,606,Suffolk County,Massachusetts
1500000US250250607001,309,85,134,78,118,60,16,25,0,12,16,25,0,12,0,12,0,12,116,42,56,32,0,12,60,37,0,12,0,12,2,4,0,12,6,9,27,21,11,14,13,15,1,607,Suffolk County,Massachusetts
1500000US250250607002,419,107,123,54,113,53,10,17,10,17,0,12,0,12,0,12,0,12,227,88,101,55,0,12,120,66,6,9,0,12,0,12,0,12,13,21,44,33,0,12,12,19,2,607,Suffolk County,Massachusetts
1500000US250250608001,512,220,251,142,251,142,0,12,0,12,0,12,0,12,0,12,0,12,148,110,119,103,12,23,17,27,0,12,0,12,0,12,0,12,12,19,36,40,0,12,65,63,1,608,Suffolk County,Massachusetts
1500000US250250608002,665,241,290,159,274,160,16,25,16,25,0,12,0,12,0,12,0,12,281,175,55,68,0,12,226,154,0,12,0,12,10,17,0,12,19,30,65,55,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,758,262,367,220,262,148,105,162,105,162,0,12,0,12,0,12,0,12,286,141,98,108,0,12,188,93,0,12,0,12,29,47,0,12,0,12,30,38,46,59,0,12,3,608,Suffolk County,Massachusetts
1500000US250250608004,1392,400,703,297,605,264,98,111,98,111,0,12,0,12,0,12,0,12,458,182,192,93,0,12,266,152,0,12,0,12,16,26,0,12,0,12,202,99,0,12,13,22,4,608,Suffolk County,Massachusetts
1500000US250250610001,939,262,358,141,336,131,22,27,22,27,0,12,0,12,0,12,0,12,426,182,221,113,0,12,205,156,0,12,0,12,36,35,0,12,0,12,102,73,9,15,8,15,1,610,Suffolk County,Massachusetts
1500000US250250610002,294,133,154,94,144,92,10,17,10,17,0,12,0,12,0,12,0,12,81,57,53,46,0,12,28,30,0,12,0,12,0,12,0,12,0,12,59,46,0,12,0,12,2,610,Suffolk County,Massachusetts
1500000US250250610003,202,155,95,80,92,79,3,17,0,12,0,12,0,12,3,17,0,12,103,105,5,27,0,12,98,102,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,212,68,122,60,110,56,12,14,12,14,0,12,0,12,0,12,0,12,82,39,20,17,12,17,50,34,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,462,94,185,65,131,53,54,44,43,41,4,8,7,11,0,12,0,12,173,72,53,41,0,12,120,54,0,12,0,12,0,12,0,12,0,12,91,52,13,22,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,2111,266,957,210,813,198,144,78,144,78,0,12,0,12,0,12,0,12,600,180,169,105,0,12,431,147,0,12,0,12,0,12,8,13,63,75,389,142,0,12,94,57,1,612,Suffolk County,Massachusetts
1500000US250250612002,393,191,45,36,37,34,8,12,8,12,0,12,0,12,0,12,0,12,189,102,16,24,0,12,173,100,0,12,0,12,29,47,17,26,0,12,73,103,29,47,11,16,2,612,Suffolk County,Massachusetts
1500000US250250612003,829,288,261,104,227,82,34,52,34,52,0,12,0,12,0,12,0,12,505,253,82,77,0,12,423,246,0,12,0,12,0,12,0,12,25,39,38,43,0,12,0,12,3,612,Suffolk County,Massachusetts
1500000US250250701011,805,219,227,104,227,104,0,12,0,12,0,12,0,12,0,12,0,12,114,71,0,12,23,28,73,58,18,28,0,12,0,12,0,12,15,25,387,159,21,33,41,38,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,198,142,47,57,32,39,15,22,0,12,0,12,15,22,0,12,0,12,76,109,0,12,0,12,61,92,15,29,0,12,0,12,0,12,0,12,75,80,0,12,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,428,217,70,46,43,24,27,42,27,42,0,12,0,12,0,12,0,12,182,170,35,44,0,12,131,147,16,23,0,12,0,12,0,12,0,12,148,103,28,45,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,796,183,208,92,173,91,35,37,31,36,0,12,0,12,4,9,0,12,173,121,11,19,0,12,91,67,71,110,0,12,0,12,0,12,0,12,303,111,0,12,112,88,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,162,148,90,85,90,85,0,12,0,12,0,12,0,12,0,12,0,12,52,63,0,12,0,12,52,63,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,365,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,39,0,12,0,12,39,39,0,12,0,12,0,12,0,12,0,12,311,110,0,12,15,23,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,519,160,17,27,0,12,17,27,17,27,0,12,0,12,0,12,0,12,167,84,24,28,13,23,130,77,0,12,0,12,0,12,0,12,0,12,207,124,97,103,31,35,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,268,71,76,53,76,53,0,12,0,12,0,12,0,12,0,12,0,12,65,45,7,17,0,12,45,43,13,20,0,12,7,11,0,12,0,12,120,56,0,12,0,12,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,473,202,151,102,72,42,79,105,0,12,0,12,71,104,0,12,8,12,23,20,0,12,0,12,23,20,0,12,0,12,0,12,0,12,4,7,271,152,16,26,8,12,1,702,Suffolk County,Massachusetts
1500000US250250702002,462,146,167,99,81,75,86,63,15,24,16,26,3,20,39,42,13,16,42,40,0,12,0,12,42,40,0,12,0,12,0,12,0,12,4,6,193,100,0,12,56,68,2,702,Suffolk County,Massachusetts
1500000US250250702003,1336,229,168,90,153,87,15,18,0,12,5,8,0,12,10,16,0,12,206,87,28,31,0,12,178,76,0,12,0,12,0,12,0,12,37,50,855,187,23,19,47,26,3,702,Suffolk County,Massachusetts
1500000US250250703001,630,157,290,142,290,142,0,12,0,12,0,12,0,12,0,12,0,12,53,41,0,12,0,12,53,41,0,12,0,12,34,52,0,12,12,17,226,92,0,12,15,25,1,703,Suffolk County,Massachusetts
1500000US250250703002,685,239,126,96,126,96,0,12,0,12,0,12,0,12,0,12,0,12,94,69,23,36,0,12,71,57,0,12,0,12,0,12,0,12,0,12,465,240,0,12,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,771,192,141,96,141,96,0,12,0,12,0,12,0,12,0,12,0,12,337,138,83,115,0,12,234,138,20,25,0,12,0,12,0,12,59,70,182,111,18,28,34,29,3,703,Suffolk County,Massachusetts
1500000US250250703004,1018,243,344,166,321,162,23,37,0,12,23,37,0,12,0,12,0,12,185,87,55,51,0,12,85,69,45,47,0,12,43,42,0,12,0,12,348,145,60,75,38,40,4,703,Suffolk County,Massachusetts
1500000US250250704021,884,117,363,77,249,68,114,52,52,36,14,22,11,17,30,26,7,11,197,55,82,42,0,12,115,44,0,12,0,12,10,10,0,12,24,21,280,80,10,9,0,12,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1420,269,517,239,455,177,62,99,62,99,0,12,0,12,0,12,0,12,234,106,124,84,0,12,110,63,0,12,0,12,20,32,0,12,156,95,493,197,0,12,0,12,1,705,Suffolk County,Massachusetts
