from_stop_id	to_stop_id	count	mean
70159	70239	39974.0	380.87629459148445
70159	70241	39854.0	482.4980177648416
70159	70243	39646.0	588.3935832114211
70159	70245	39522.0	740.3130155356511
70159	70247	38889.0	868.8561804109132
70159	70249	38216.0	1010.8032237806156
70159	70251	38130.0	1127.5792551796485
70159	70253	37991.0	1205.4765339159276
70159	70255	37252.0	1349.999248362504
70159	70257	36791.0	1418.1962436465442
70159	70260	33197.0	1492.436967195831
70159	71151	39642.0	553.1745875586499
70159	170137	38661.0	1150.3106489744187
70159	170141	39043.0	1024.2026483620625
70160	70150	28618.0	1995.3825214899712
70160	70152	26825.0	2173.544529356943
70160	70154	26341.0	2354.076724497931
70160	70156	26239.0	2486.7786882122036
70160	70158	25883.0	2646.3792450643277
70160	70162	37553.0	70.53620216760312
70160	70164	37536.0	218.3278452685422
70160	70166	37425.0	343.58303273213096
70160	70168	37318.0	473.77914143308857
70160	70170	37190.0	619.4053240118311
70160	70172	36857.0	849.3783813115554
70160	70174	36539.0	1031.7849694846602
70160	70176	32336.0	1218.6495856011875
70160	70178	32602.0	1375.440586467088
70160	70180	32460.0	1492.7536352433767
70160	70182	32138.0	1651.379395108594
70160	70186	31530.0	1767.5010466222648
70160	70200	25963.0	2754.103724531063
70160	70201	23392.0	2912.292065663474
70160	70203	19449.0	3023.9654480950176
70160	70205	20163.0	3138.485493230174
70160	70207	19018.0	3349.14333789042
70160	70501	18728.0	3494.611757795813
70160	70503	3706.0	3852.2228818132758
70160	70505	35.0	3420.742857142857
70160	70507	34.0	3503.3823529411766
70160	70509	33.0	3596.3333333333335
70160	70511	27.0	4124.074074074074
70160	70513	40.0	3305.0
70162	70150	30079.0	1875.5127497589683
70162	70152	28126.0	2054.6139515039467
70162	70154	27615.0	2235.2217273221077
70162	70156	27517.0	2368.2357088345384
70162	70158	27138.0	2527.752597833297
70162	70164	39540.0	99.8686899342438
70162	70166	39451.0	225.0391118095866
70162	70168	39329.0	355.2298812581047
70162	70170	39169.0	500.6886568459751
70162	70172	38844.0	730.8885799608692
70162	70174	38502.0	913.3822139109656
70162	70176	34082.0	1099.7680593861862
70162	70178	34355.0	1256.6702663367778
70162	70180	34206.0	1373.9333450271881
70162	70182	33877.0	1532.1902175517314
70162	70186	33245.0	1648.1687471800267
70162	70200	27224.0	2635.587790185131
70162	70201	24468.0	2793.0960438123266
70162	70203	20295.0	2905.9053954175906
70162	70205	21059.0	3020.362505342134
70162	70207	19817.0	3229.8132916183076
70162	70501	19520.0	3375.3566598360653
70162	70503	3842.0	3732.6238938053098
70162	70505	78.0	3322.8589743589746
70162	70507	74.0	3406.675675675676
70162	70509	72.0	3497.2777777777774
70162	70511	42.0	3943.2619047619046
70162	70513	87.0	3229.7011494252874
70163	70161	39605.0	113.74371922737028
70164	70150	30139.0	1738.4596038355621
70164	70152	28182.0	1918.1043928748845
70164	70154	27667.0	2098.6547872917195
70164	70156	27566.0	2231.6893999854897
70164	70158	27179.0	2391.4242981713824
70164	70166	39609.0	87.34651215632812
70164	70168	39476.0	217.46881649609895
70164	70170	39319.0	362.9059487779445
70164	70172	38966.0	592.9885027973104
70164	70174	38634.0	775.4169125640627
70164	70176	34208.0	961.5753624883068
70164	70178	34463.0	1118.67942431013
70164	70180	34324.0	1235.9955424775667
70164	70182	33980.0	1394.6302825191287
70164	70186	33339.0	1510.608956477399
70164	70200	27266.0	2499.2056774004254
70164	70201	24501.0	2656.0984449614302
70164	70203	20319.0	2770.931640336631
70164	70205	21083.0	2885.6012427073947
70164	70207	19837.0	3095.3777284871703
70164	70501	19540.0	3240.8896622313205
70164	70503	3847.0	3596.6210033792568
70164	70505	78.0	3209.4358974358975
70164	70507	74.0	3293.1216216216217
70164	70509	72.0	3383.5972222222217
70164	70511	41.0	3808.3658536585367
70164	70513	86.0	3113.313953488372
70165	70161	38950.0	253.83417201540436
70165	70163	39053.0	98.95662305072594
70166	70150	30151.0	1607.8703525587875
70166	70152	28192.0	1787.7519154370036
70166	70154	27677.0	1968.2857607399646
70166	70156	27573.0	2101.3034127588585
70166	70158	27187.0	2260.995144738294
70166	70168	39517.0	87.12065693245945
70166	70170	39354.0	232.48172993850687
70166	70172	39009.0	462.5514112127971
70166	70174	38673.0	644.8658754169576
70166	70176	34237.0	830.813009317405
70166	70178	34499.0	988.0063190237397
70166	70180	34353.0	1105.2961895613191
70166	70182	34005.0	1264.023202470225
70166	70186	33365.0	1380.0442979169786
70166	70200	27273.0	2368.869467971987
70166	70201	24500.0	2525.7093061224487
70166	70203	20323.0	2640.6554150469915
70166	70205	21088.0	2755.4815060698024
70166	70207	19839.0	2965.5601088764556
70166	70501	19540.0	3111.216837256909
70166	70503	3844.0	3467.831685744017
70166	70505	78.0	3102.576923076924
70166	70507	74.0	3186.1756756756763
70166	70509	72.0	3276.361111111111
70166	70511	42.0	3703.8571428571427
70166	70513	87.0	3007.5402298850577
70167	70161	38790.0	375.31773653003347
70167	70163	38903.0	220.62375652263322
70167	70165	38961.0	86.41559508226175
70168	70150	30189.0	1468.6184040544567
70168	70152	28230.0	1649.2829259652851
70168	70154	27717.0	1829.6209185698306
70168	70156	27611.0	1962.6883850639238
70168	70158	27223.0	2122.4423832788448
70168	70170	39439.0	93.43104541190192
70168	70172	39090.0	323.3780250703504
70168	70174	38751.0	505.63603519909157
70168	70176	34293.0	691.3654681713471
70168	70178	34564.0	848.6654901053118
70168	70180	34413.0	965.9268009182576
70168	70182	34068.0	1124.7380533051544
70168	70186	33427.0	1240.6837586382264
70168	70200	27309.0	2230.260829763082
70168	70201	24531.0	2387.1036647507235
70168	70203	20346.0	2502.3695075199057
70168	70205	21114.0	2617.268921095008
70168	70207	19860.0	2827.8788519637465
70168	70501	19563.0	2973.4715534427237
70168	70503	3852.0	3331.502336448598
70168	70505	78.0	2994.2820512820513
70168	70507	74.0	3078.3513513513517
70168	70509	72.0	3168.6249999999995
70168	70511	42.0	3586.9285714285706
70168	70513	87.0	2897.4942528735637
70169	70161	38614.0	498.621821101155
70169	70163	38727.0	344.34430758902056
70169	70165	38774.0	210.26479083922214
70169	70167	38855.0	87.33998198430061
70170	70150	30247.0	1323.2317585215062
70170	70152	28283.0	1504.304529222501
70170	70154	27767.0	1684.6559224979294
70170	70156	27664.0	1817.6817524580683
70170	70158	27277.0	1977.5084870037028
70170	70172	39214.0	178.17276992910695
70170	70174	38882.0	360.46707988272203
70170	70176	34401.0	546.0100869160781
70170	70178	34657.0	703.3736907406873
70170	70180	34508.0	820.533064796569
70170	70182	34160.0	979.3720725995315
70170	70186	33517.0	1095.335740072202
70170	70200	27363.0	2085.3438950407485
70170	70201	24579.0	2241.8874649090685
70170	70203	20383.0	2358.413579944071
70170	70205	21152.0	2473.576730332829
70170	70207	19898.0	2684.4780882500754
70170	70501	19599.0	2830.0391856727388
70170	70503	3863.0	3187.917939425317
70170	70505	78.0	2876.051282051282
70170	70507	74.0	2960.4189189189187
70170	70509	72.0	3050.3472222222217
70170	70511	42.0	3462.7142857142862
70170	70513	87.0	2778.0689655172414
70171	70161	38566.0	631.3498418295909
70171	70163	38648.0	477.1481318567584
70171	70165	38702.0	343.53165211100196
70171	70167	38781.0	220.6349501044326
70171	70169	38825.0	90.36278171281393
70172	70150	30255.0	1092.4854073706827
70172	70152	28289.0	1274.5435328219448
70172	70154	27776.0	1454.7319988479264
70172	70156	27672.0	1587.7100318010985
70172	70158	27287.0	1747.5799831421557
70172	70174	38961.0	129.78573445240113
70172	70176	34465.0	315.0695778325837
70172	70178	34723.0	472.4904242144976
70172	70180	34548.0	589.7959650341554
70172	70182	34210.0	748.6249926921952
70172	70186	33561.0	864.5629152885792
70172	70200	27371.0	1855.406452084323
70172	70201	24588.0	2011.5856108670894
70172	70203	20395.0	2130.363961755332
70172	70205	21166.0	2245.822025890579
70172	70207	19910.0	2457.361778001005
70172	70501	19608.0	2602.828539371685
70172	70503	3861.0	2960.290339290339
70172	70505	78.0	2679.3205128205127
70172	70507	74.0	2764.0
70172	70509	72.0	2853.944444444444
70172	70511	42.0	3245.095238095238
70172	70513	87.0	2578.5632183908046
70173	70161	38411.0	852.962094191768
70173	70163	38484.0	698.569249558258
70173	70165	38519.0	564.868324722864
70173	70167	38595.0	442.4342272315066
70173	70169	38643.0	312.32883057733613
70173	70171	38739.0	177.14811946617107
70174	70150	29669.0	889.6975968182277
70174	70152	27736.0	1072.164479376983
70174	70154	27234.0	1252.1965190570609
70174	70156	27131.0	1385.172054107847
70174	70158	26746.0	1545.113362745831
70174	70176	33848.0	111.57622311510282
70174	70178	34053.0	268.7289519278771
70174	70180	33883.0	386.34645692530177
70174	70182	33532.0	545.2663425981152
70174	70186	32895.0	661.0355981152151
70174	70200	26831.0	1652.9001900786402
70174	70201	24118.0	1807.756281615391
70174	70203	19999.0	1926.2347117355869
70174	70205	20749.0	2042.2053592944237
70174	70207	19515.0	2254.5678196259287
70174	70501	19220.0	2400.1970863683664
70174	70503	3787.0	2755.6572484816475
70174	70505	78.0	2516.7948717948716
70174	70507	74.0	2601.702702702703
70174	70509	72.0	2691.3888888888887
70174	70511	42.0	3074.4285714285716
70174	70513	87.0	2411.8505747126437
70175	70161	37497.0	1031.7678747633145
70175	70163	37551.0	877.8419216532182
70175	70165	37577.0	744.1944008302951
70175	70167	37637.0	621.7062996519383
70175	70169	37661.0	491.6591965162901
70175	70171	37740.0	356.6072337042925
70175	70173	38654.0	133.74173436125628
70176	70150	35296.0	731.2900045330916
70176	70152	32910.0	913.6826192646613
70176	70154	32377.0	1093.7727399079592
70176	70156	32255.0	1226.4942799565958
70176	70158	31829.0	1386.4148418109273
70176	70178	40867.0	111.33643281865562
70176	70180	40609.0	228.57524194144156
70176	70182	40192.0	387.3409136146497
70176	70186	39504.0	503.0253392061564
70176	70200	31915.0	1494.4592198026005
70176	70201	28699.0	1649.2396947628836
70176	70203	23779.0	1766.8923419824214
70176	70205	24646.0	1883.292866996673
70176	70207	22663.0	2095.2895027136747
70176	70501	22351.0	2241.2127868999146
70176	70503	4448.0	2599.5589028776976
70176	70505	99.0	2365.161616161616
70176	70507	95.0	2455.568421052632
70176	70509	93.0	2548.1182795698924
70176	70511	55.0	2890.6545454545458
70176	70513	107.0	2256.3925233644854
70177	70161	37440.0	1205.6517895299144
70177	70163	37507.0	1051.8342975977816
70177	70165	37526.0	918.1452326387039
70177	70167	37578.0	795.530815902922
70177	70169	37602.0	665.5098930907931
70177	70171	37646.0	530.616931413696
70177	70173	38600.0	310.33279792746123
70177	70175	39451.0	134.13786722770018
70178	70150	35748.0	571.6519245831935
70178	70152	33321.0	754.3733081240057
70178	70154	32758.0	934.2301117284328
70178	70156	32638.0	1067.0055763220785
70178	70158	32208.0	1227.0099354197714
70178	70180	42986.0	68.32175592053227
70178	70182	42495.0	227.24339334039297
70178	70186	41788.0	342.7390638460802
70178	70200	32302.0	1334.870503374404
70178	70201	29043.0	1489.6825396825395
70178	70203	24069.0	1608.7072582990568
70178	70205	24943.0	1725.3150783787034
70178	70207	22936.0	1937.5873299616323
70178	70501	22617.0	2083.282221337932
70178	70503	4485.0	2442.809587513935
70178	70505	100.0	2227.41
70178	70507	96.0	2318.2916666666665
70178	70509	94.0	2410.9042553191493
70178	70511	56.0	2759.285714285714
70178	70513	111.0	2124.6306306306305
70179	70161	37249.0	1356.4414883621039
70179	70163	37303.0	1202.7641744631799
70179	70165	37322.0	1069.0731472054015
70179	70167	37380.0	946.3809523809524
70179	70169	37398.0	816.5200278089737
70179	70171	37430.0	681.5370825541011
70179	70173	38280.0	461.3847701149425
70179	70175	39121.0	285.67268219115056
70179	70177	39458.0	106.48575700745096
70180	70150	36018.0	445.83011272141704
70180	70152	33548.0	628.6931858829141
70180	70154	32968.0	808.5436787187575
70180	70156	32851.0	941.3669903503699
70180	70158	32417.0	1101.366073356572
70180	70182	43633.0	101.62851511470676
70180	70186	42926.0	217.14063737594927
70180	70200	32509.0	1209.2379648712663
70180	70201	29232.0	1364.1938286808977
70180	70203	24251.0	1484.2646488804587
70180	70205	25127.0	1600.8998288693438
70180	70207	23096.0	1813.2498701073778
70180	70501	22775.0	1958.8732381997804
70180	70503	4530.0	2319.310816777042
70180	70505	101.0	2118.80198019802
70180	70507	97.0	2210.484536082474
70180	70509	95.0	2303.3894736842108
70180	70511	56.0	2650.625
70180	70513	112.0	2015.1071428571427
70181	70161	37263.0	1480.769771623326
70181	70163	37318.0	1327.2821426657376
70181	70165	37346.0	1193.7238526214321
70181	70167	37402.0	1071.1761937864285
70181	70169	37411.0	941.1430060677341
70181	70171	37450.0	805.7406408544725
70181	70173	38236.0	585.8005282979392
70181	70175	39063.0	410.9388167831451
70181	70177	39378.0	232.60345878409265
70181	70179	39543.0	89.38641478896393
70182	70150	36384.0	296.04710861917323
70182	70152	33887.0	479.77923687549793
70182	70154	33323.0	659.5559823545299
70182	70156	33201.0	792.3442968585284
70182	70158	32764.0	952.3809974362105
70182	70186	44645.0	67.42797625713965
70182	70200	32858.0	1060.2322722015947
70182	70201	29551.0	1214.840682210416
70182	70203	24525.0	1335.9989806320082
70182	70205	25409.0	1452.8407650832382
70182	70207	23330.0	1665.6482211744535
70182	70501	23003.0	1811.482111028996
70182	70503	4583.0	2172.317041239363
70182	70505	101.0	1983.2772277227718
70182	70507	97.0	2076.319587628866
70182	70509	95.0	2169.378947368421
70182	70511	56.0	2509.357142857143
70182	70513	112.0	1879.4642857142858
70183	70161	37092.0	1629.6745389841471
70183	70163	37145.0	1476.2653923812086
70183	70165	37163.0	1342.7225197104647
70183	70167	37219.0	1220.1382089792849
70183	70169	37226.0	1090.0769086122605
70183	70171	37259.0	954.8065165463378
70183	70173	38025.0	735.1274687705456
70183	70175	38835.0	560.3299085876142
70183	70177	39119.0	381.8819499475958
70183	70179	39263.0	238.79464126531343
70183	70181	40186.0	98.74249738714975
70186	70150	36619.0	163.70843004997408
70186	70152	34110.0	347.7337730870712
70186	70154	33553.0	527.5605161982535
70186	70156	33421.0	660.5133897848657
70186	70158	32975.0	820.7358908263835
70186	70200	33073.0	928.8582529555831
70186	70201	29752.0	1083.0527695617102
70186	70203	24698.0	1205.2352012308688
70186	70205	25590.0	1322.232942555686
70186	70207	23472.0	1536.0589638718473
70186	70501	23146.0	1681.8497796595523
70186	70503	4621.0	2040.9636442328501
70186	70505	107.0	1860.4953271028035
70186	70507	103.0	1953.3398058252428
70186	70509	100.0	2045.6
70186	70511	57.0	2382.543859649123
70186	70513	118.0	1757.0593220338983
70187	70161	36269.0	1744.85535857068
70187	70163	36312.0	1591.6607457589776
70187	70165	36337.0	1458.2281145939398
70187	70167	36395.0	1335.5131748866602
70187	70169	36394.0	1205.3902016815957
70187	70171	36429.0	1069.9147382579813
70187	70173	37112.0	850.2793705539987
70187	70175	37887.0	675.427930424684
70187	70177	38147.0	497.0832306603402
70187	70179	38248.0	354.30364986404516
70187	70181	39127.0	214.23058246223837
70187	70183	39534.0	69.56634795366016
70196	70107	37212.0	2501.9535902397074
70196	70111	37721.0	2305.662866838101
70196	70113	37832.0	2177.061720236836
70196	70115	37824.0	2110.1916508037225
70196	70117	37795.0	2037.04577325043
70196	70121	37924.0	1905.1462134795906
70196	70125	37960.0	1756.9197049525815
70196	70127	37987.0	1682.6413246637007
70196	70129	38042.0	1624.3344724252142
70196	70131	38104.0	1502.9458849464625
70196	70135	38133.0	1406.6652243463666
70196	70145	38708.0	990.2153559987601
70196	70147	38676.0	903.8225773089254
70196	70149	38938.0	772.6783604704915
70196	70153	39553.0	492.40252319672345
70196	70155	39607.0	321.46178705784325
70196	70157	39746.0	210.30765360036233
70196	70159	40017.0	60.59647149961266
70196	71151	39228.0	654.8231875191191
70196	170137	38307.0	1252.250920197353
70196	170141	38671.0	1126.1635333971194
70197	70151	39092.0	664.8251304614755
70197	70153	39421.0	490.21300829507123
70197	70155	39481.0	319.5878017274132
70197	70157	39593.0	208.32164776601928
70197	70159	39927.0	59.81746687705061
70197	70211	38935.0	845.6942853473738
70197	70213	38764.0	948.3620885357548
70197	70215	38737.0	991.1007305676742
70197	70217	38703.0	1056.4839934888769
70197	70219	38476.0	1175.571421145649
70197	70223	38131.0	1322.9623928037554
70197	70225	38028.0	1406.197933101925
70197	70227	38042.0	1445.9841753851003
70197	70229	37992.0	1508.1574278795533
70197	70231	37912.0	1597.6432527959485
70197	70233	37751.0	1659.5523297396096
70197	70235	37705.0	1756.8355920965391
70197	70237	37772.0	1834.80064598115
70198	70151	36995.0	675.2028382213813
70198	70153	37319.0	498.6598247541467
70198	70155	37388.0	325.5229485396384
70198	70157	37578.0	212.582761190058
70198	70159	37870.0	60.81167150778982
70198	70161	34095.0	2679.193958058366
70198	70163	34174.0	2526.5415520571196
70198	70165	34220.0	2393.6609877264755
70198	70167	34275.0	2271.142932166302
70198	70169	34275.0	2141.4291757840992
70198	70171	34299.0	2006.0922184320239
70198	70173	34868.0	1788.355454858323
70198	70175	35246.0	1609.4015207399423
70198	70177	35481.0	1436.8227502043346
70198	70179	35539.0	1294.7236275640844
70198	70181	36267.0	1160.0437036424296
70198	70183	36389.0	1016.815741020638
70198	70187	36306.0	897.1946785655263
70199	70155	39834.0	321.5247778279861
70199	70157	39962.0	210.12281667584205
70199	70159	40485.0	61.73407434852414
70199	70239	39793.0	483.702158671123
70199	70241	39679.0	585.3018473247814
70199	70243	39472.0	691.1463822456424
70199	70245	39358.0	842.976777275268
70199	70247	38730.0	971.4586625355021
70199	70249	38064.0	1113.4159047919293
70199	70251	37980.0	1230.086887835703
70199	70253	37842.0	1308.004545214312
70199	70255	37109.0	1452.1881214799644
70199	70257	36650.0	1520.1881582537517
70199	70260	33061.0	1594.1995402437915
70200	70201	135724.0	74.54162859921607
70200	70203	59703.0	202.44259082458166
70200	70205	62777.0	319.05444669225994
70200	70207	57443.0	534.5524258830494
70200	70501	56480.0	679.13125
70200	70503	5283.0	1041.3229225818664
70200	70505	29333.0	1021.5451880135001
70200	70507	29420.0	1135.126852481305
70200	70509	29330.0	1233.699727241732
70200	70511	28830.0	1436.2592785293098
70200	70513	30098.0	896.8296232307795
70201	70203	60684.0	88.65259376441897
70201	70205	64009.0	205.81088596916058
70201	70207	58512.0	421.85387612797365
70201	70501	57515.0	566.3167173780753
70201	70503	5468.0	910.9506217995611
70201	70505	29726.0	910.0365673148086
70201	70507	29867.0	1023.5478956708073
70201	70509	29785.0	1122.0241396676179
70201	70511	29273.0	1324.3253510060465
70201	70513	30516.0	785.4962970245116
70202	70107	29002.0	2703.2641541962626
70202	70111	29403.0	2505.5354215556235
70202	70113	29484.0	2377.1366503866507
70202	70115	29478.0	2309.9321867155168
70202	70117	29471.0	2236.3788809337993
70202	70121	29571.0	2105.268675391431
70202	70125	29592.0	1956.9537712895376
70202	70127	29616.0	1882.213600756348
70202	70129	29662.0	1824.0473332883823
70202	70131	29711.0	1703.1788226582748
70202	70135	29728.0	1606.88976722282
70202	70145	30111.0	1187.6531168011688
70202	70147	30077.0	1100.528310669282
70202	70149	30209.0	971.3090469727564
70202	70151	65730.0	867.727567320858
70202	70153	96831.0	692.9149549214611
70202	70155	133065.0	518.4263705707737
70202	70157	133520.0	407.2513855602157
70202	70159	134879.0	258.1621749864694
70202	70161	32243.0	2871.3901311912664
70202	70163	32321.0	2718.565607499768
70202	70165	32366.0	2585.816659457456
70202	70167	32416.0	2463.2931268509383
70202	70169	32414.0	2333.571234651694
70202	70171	32436.0	2198.4474657787646
70202	70173	32996.0	1981.4931506849316
70202	70175	33307.0	1802.16579097487
70202	70177	33540.0	1630.28038163387
70202	70179	33583.0	1488.3275168984305
70202	70181	34262.0	1353.5213647773044
70202	70183	34361.0	1210.2968190681297
70202	70187	34269.0	1091.021739764802
70202	70196	31038.0	99.52248856240737
70202	70197	31574.0	100.35237853930448
70202	70198	36168.0	105.28290201282904
70202	70199	37212.0	105.84255079006772
70202	70211	30831.0	1045.2904219778793
70202	70213	30720.0	1147.7215494791665
70202	70215	30710.0	1190.3548681211334
70202	70217	30674.0	1255.8254873834517
70202	70219	30492.0	1374.3204119113211
70202	70223	30252.0	1521.2554541848472
70202	70225	30168.0	1604.5229050649696
70202	70227	30179.0	1644.2655488916132
70202	70229	30146.0	1706.48593511577
70202	70231	30079.0	1795.4040692842182
70202	70233	29946.0	1857.2627062045017
70202	70235	29908.0	1954.649826133476
70202	70237	29949.0	2033.5181475174463
70202	70239	36155.0	669.3932789379063
70202	70241	36051.0	770.9548417519625
70202	70243	35859.0	876.8314230737053
70202	70245	35764.0	1029.3168269768482
70202	70247	35163.0	1157.435656798339
70202	70249	34533.0	1300.470361683028
70202	70251	34460.0	1416.5268427161927
70202	70253	34334.0	1494.7796935981826
70202	70255	33629.0	1638.9932796098606
70202	70257	33189.0	1706.5512067251198
70202	70260	29801.0	1768.1259689272174
70202	71151	30420.0	854.5304404996713
70202	170137	29848.0	1452.225676762262
70202	170141	30089.0	1323.9644388314669
70203	70205	61131.0	64.73864324156321
70203	70207	55818.0	281.6310688308431
70203	70501	54832.0	425.544280711993
70203	70503	5248.0	782.2492378048781
70203	70505	28282.0	770.5011668198854
70203	70507	28416.0	884.2431728603605
70203	70509	28336.0	982.8405561829475
70203	70511	27840.0	1184.665122126437
70203	70513	29018.0	646.127782755531
70204	70107	56.0	2610.464285714285
70204	70111	45.0	2450.0000000000005
70204	70113	39.0	2313.5384615384614
70204	70115	35.0	2241.971428571428
70204	70117	34.0	2180.294117647059
70204	70121	39.0	2044.0512820512818
70204	70125	35.0	1897.7714285714287
70204	70127	35.0	1845.2857142857142
70204	70129	31.0	1813.4516129032259
70204	70131	74.0	1667.824324324324
70204	70135	74.0	1601.8783783783786
70204	70145	70.0	1222.7285714285715
70204	70147	71.0	1151.070422535211
70204	70149	68.0	1057.264705882353
70204	70151	26914.0	1001.473879765178
70204	70153	27198.0	826.9561364806236
70204	70155	58105.0	647.9026073487652
70204	70157	58275.0	537.162368082368
70204	70159	58914.0	389.43543130665034
70204	70161	24977.0	2995.076750610562
70204	70163	25041.0	2843.199832275069
70204	70165	25078.0	2711.180476912034
70204	70167	25118.0	2588.9759136873954
70204	70169	25121.0	2459.398750049759
70204	70171	25138.0	2324.5469806667197
70204	70173	25624.0	2110.0679441148923
70204	70175	25850.0	1930.2749323017408
70204	70177	26034.0	1758.3234232157945
70204	70179	26051.0	1616.5696902230238
70204	70181	26530.0	1482.2646061062947
70204	70183	26590.0	1339.5563745769086
70204	70187	26483.0	1221.5279235736132
70204	70196	43.0	228.58139534883722
70204	70197	190.0	249.10526315789474
70204	70198	27809.0	246.7246574849869
70204	70199	31782.0	243.08394688817572
70204	70202	61379.0	76.85936558106194
70204	70211	116.0	1170.405172413793
70204	70213	140.0	1294.1928571428573
70204	70215	149.0	1331.5637583892617
70204	70217	158.0	1387.0569620253164
70204	70219	165.0	1485.0060606060606
70204	70223	180.0	1603.4166666666667
70204	70225	188.0	1667.1808510638298
70204	70227	179.0	1719.1452513966478
70204	70229	179.0	1772.3296089385474
70204	70231	167.0	1877.5808383233534
70204	70233	164.0	1932.7926829268295
70204	70235	164.0	2024.3902439024391
70204	70237	170.0	2094.794117647059
70204	70239	30893.0	802.0313986987344
70204	70241	30807.0	903.377219463109
70204	70243	30646.0	1008.441656333616
70204	70245	30570.0	1160.229996728819
70204	70247	30092.0	1287.74926890868
70204	70249	29512.0	1431.6445513689346
70204	70251	29456.0	1546.2540059750138
70204	70253	29347.0	1624.1587896548197
70204	70255	28700.0	1766.9221602787459
70204	70257	28286.0	1833.1810789790002
70204	70260	24940.0	1886.9635525260626
70204	71151	60.0	968.6
70204	170137	75.0	1457.3466666666666
70204	170141	71.0	1348.6901408450703
70205	70207	60820.0	162.94967116080235
70205	70501	59709.0	307.5238573749351
70205	70503	5737.0	660.7876939166812
70205	70505	30843.0	655.5869403106053
70205	70507	30984.0	769.8691905499612
70205	70509	30904.0	868.5839697126585
70205	70511	30361.0	1071.8250057639734
70205	70513	31658.0	530.8724177143218
70206	70107	59.0	2710.762711864407
70206	70111	48.0	2549.2083333333335
70206	70113	42.0	2405.0952380952385
70206	70115	38.0	2333.157894736842
70206	70117	37.0	2270.9459459459463
70206	70121	42.0	2142.5952380952376
70206	70125	38.0	1996.6578947368419
70206	70127	37.0	1928.8918918918919
70206	70129	32.0	1909.1562500000002
70206	70131	75.0	1773.0533333333333
70206	70135	75.0	1707.6133333333332
70206	70145	71.0	1347.605633802817
70206	70147	72.0	1277.5
70206	70149	69.0	1185.144927536232
70206	70151	28520.0	1108.9723001402524
70206	70153	28816.0	934.7663797890062
70206	70155	61652.0	752.8285213780575
70206	70157	61883.0	642.4373899132233
70206	70159	62539.0	493.96792401541444
70206	70161	26371.0	3101.46194683554
70206	70163	26440.0	2949.588426626324
70206	70165	26481.0	2817.5974849892377
70206	70167	26524.0	2695.310209621475
70206	70169	26526.0	2565.852295860665
70206	70171	26545.0	2430.922508947071
70206	70173	27041.0	2217.211567619541
70206	70175	27304.0	2038.310833577498
70206	70177	27498.0	1866.0119281402283
70206	70179	27519.0	1724.1841273302084
70206	70181	28024.0	1589.5811447330861
70206	70183	28078.0	1447.0438065389274
70206	70187	27979.0	1328.844383287466
70206	70196	46.0	345.1304347826087
70206	70197	202.0	367.99504950495043
70206	70198	29422.0	355.4289307321052
70206	70199	33764.0	345.62726572680964
70206	70202	65380.0	183.7778831446926
70206	70204	62228.0	59.13031111396799
70206	70211	129.0	1291.7674418604652
70206	70213	149.0	1414.3221476510068
70206	70215	157.0	1450.388535031847
70206	70217	166.0	1505.2289156626503
70206	70219	174.0	1600.310344827586
70206	70223	190.0	1717.0894736842104
70206	70225	197.0	1781.492385786802
70206	70227	186.0	1836.2473118279568
70206	70229	186.0	1889.5806451612902
70206	70231	172.0	1997.6744186046512
70206	70233	169.0	2053.591715976331
70206	70235	170.0	2141.8294117647056
70206	70237	180.0	2218.983333333333
70206	70239	32799.0	903.4825147108143
70206	70241	32701.0	1004.5737745023088
70206	70243	32528.0	1109.8563698967046
70206	70245	32447.0	1261.4926495515763
70206	70247	31946.0	1389.2293870907156
70206	70249	31350.0	1532.8616267942582
70206	70251	31288.0	1646.9376118639732
70206	70253	31169.0	1725.1453046295999
70206	70255	30497.0	1867.7100042627142
70206	70257	30068.0	1934.1699813755486
70206	70260	26712.0	1988.0817984426476
70206	71151	61.0	1087.393442622951
70206	170137	77.0	1571.2727272727273
70206	170141	72.0	1468.0277777777776
70207	70501	69069.0	115.81039250604468
70207	70503	6441.0	457.62226362366096
70207	70505	36505.0	469.96364881523084
70207	70507	36664.0	586.1582205978616
70207	70509	36577.0	685.6699565300598
70207	70511	35815.0	896.8977523384057
70207	70513	37460.0	343.5919380672718
70208	70107	48.0	2901.0833333333335
70208	70111	38.0	2716.6315789473683
70208	70113	34.0	2574.6176470588234
70208	70115	30.0	2499.633333333333
70208	70117	29.0	2439.7241379310344
70208	70121	33.0	2311.909090909091
70208	70125	32.0	2169.1875
70208	70127	32.0	2106.75
70208	70129	27.0	2092.148148148148
70208	70131	63.0	1968.2698412698412
70208	70135	61.0	1894.0983606557377
70208	70145	58.0	1544.8448275862065
70208	70147	57.0	1476.3508771929824
70208	70149	54.0	1388.4814814814815
70208	70151	26750.0	1313.6548411214953
70208	70153	26982.0	1139.4875843154696
70208	70155	58296.0	953.5488369699465
70208	70157	58518.0	843.4968556683415
70208	70159	59125.0	695.269023255814
70208	70161	24870.0	3304.0749899477278
70208	70163	24939.0	3152.307309836
70208	70165	24973.0	3020.380731189685
70208	70167	25010.0	2898.2809276289486
70208	70169	25019.0	2768.831288220952
70208	70171	25032.0	2633.909276126558
70208	70173	25487.0	2420.508376819555
70208	70175	25608.0	2239.2355513901903
70208	70177	25790.0	2069.279139201241
70208	70179	25805.0	1927.3841116062777
