Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250505001,1338,199,11,10,79,45,79,41,83,39,213,79,101,51,312,145,71,30,93,49,127,55,166,70,3,8,1,505,Suffolk County,Massachusetts
1500000US250250505002,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,505,Suffolk County,Massachusetts
1500000US250250506001,975,337,21,27,15,18,70,92,161,111,157,128,54,41,272,168,48,32,74,57,33,34,59,36,11,18,1,506,Suffolk County,Massachusetts
1500000US250250506002,649,282,0,13,2,3,7,11,45,26,131,91,74,53,123,114,17,28,30,37,125,67,95,73,0,13,2,506,Suffolk County,Massachusetts
1500000US250250507001,1322,444,0,13,8,14,0,13,34,40,302,242,35,41,380,202,125,145,55,67,185,108,198,150,0,13,1,507,Suffolk County,Massachusetts
1500000US250250507002,832,355,1,3,55,67,6,9,31,36,81,80,131,63,309,251,0,13,73,74,38,50,107,95,0,13,2,507,Suffolk County,Massachusetts
1500000US250250507003,1241,493,20,31,35,54,24,36,143,99,93,68,65,71,373,243,13,20,139,118,182,106,62,56,92,112,3,507,Suffolk County,Massachusetts
1500000US250250509011,1157,471,0,13,0,13,79,93,128,114,94,68,18,27,340,255,0,13,204,183,86,101,175,216,33,52,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,954,371,0,13,14,17,43,42,58,47,133,113,85,85,211,134,34,46,70,53,181,118,125,94,0,13,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,633,284,0,13,46,60,0,13,12,15,213,160,54,83,145,137,8,12,85,72,59,64,11,24,0,13,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1452,395,0,13,115,80,54,46,149,109,177,95,155,96,477,342,88,73,75,45,110,78,38,36,14,22,1,510,Suffolk County,Massachusetts
1500000US250250510002,345,124,48,67,59,45,32,40,20,33,7,12,0,13,19,30,0,13,61,61,22,24,56,42,21,23,2,510,Suffolk County,Massachusetts
1500000US250250510003,601,179,0,13,24,27,35,35,42,48,66,66,27,29,145,94,43,36,0,13,160,98,59,45,0,13,3,510,Suffolk County,Massachusetts
1500000US250250511011,1554,529,0,13,0,13,132,112,220,115,225,137,0,13,265,164,32,37,279,237,281,151,55,53,65,80,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,894,388,23,38,0,13,191,217,200,259,39,62,0,13,134,111,14,22,13,27,186,116,40,44,54,53,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,1068,356,0,13,0,13,141,124,122,136,141,90,27,33,54,63,173,218,71,74,137,107,168,117,34,55,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,501,248,0,13,42,68,0,13,60,80,0,13,38,45,150,129,34,37,23,34,66,99,88,86,0,13,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,220,91,0,13,0,13,11,16,32,35,37,30,21,23,81,67,7,10,11,18,0,13,20,33,0,13,1,512,Suffolk County,Massachusetts
1500000US250250512002,834,212,50,58,13,18,49,56,165,97,73,65,78,68,201,79,18,21,65,51,54,47,68,73,0,13,2,512,Suffolk County,Massachusetts
1500000US250250512003,628,178,0,13,0,13,74,55,9,14,49,47,38,31,264,158,30,27,52,45,112,63,0,13,0,13,3,512,Suffolk County,Massachusetts
1500000US250250601011,617,221,7,12,0,13,28,29,195,156,42,41,63,42,161,137,14,23,20,25,58,52,29,22,0,13,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,547,233,0,13,0,13,100,73,92,56,51,43,20,21,180,186,47,47,12,19,45,39,0,13,0,13,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,675,216,9,14,37,29,104,103,53,40,118,71,83,49,93,58,26,23,21,24,70,44,61,70,0,13,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,524,126,25,29,0,13,30,24,46,35,40,32,62,52,143,89,61,34,35,29,82,51,0,13,0,13,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,712,244,5,8,8,12,120,77,37,26,106,69,25,15,214,86,40,36,45,33,94,55,18,21,0,13,1,602,Suffolk County,Massachusetts
1500000US250250602002,662,135,19,25,8,13,52,28,122,73,80,45,49,26,73,42,60,42,91,42,66,37,42,30,0,13,2,602,Suffolk County,Massachusetts
1500000US250250603011,791,171,0,13,31,24,27,24,161,75,56,44,95,62,210,90,57,58,4,7,126,90,10,18,14,24,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,644,231,0,13,10,16,56,59,122,81,87,63,47,53,117,67,52,77,6,12,110,69,37,42,0,13,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,1071,224,0,13,0,13,0,13,129,79,175,77,70,56,314,132,45,31,78,64,133,57,127,85,0,13,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,869,320,0,13,0,13,81,127,44,53,116,108,182,133,140,97,85,59,42,40,140,79,39,47,0,13,1,604,Suffolk County,Massachusetts
1500000US250250604002,631,235,0,13,23,28,12,20,0,13,247,149,64,61,85,78,77,58,12,19,111,86,0,13,0,13,2,604,Suffolk County,Massachusetts
1500000US250250604003,908,404,0,13,0,13,42,56,66,59,224,169,169,162,195,137,88,65,0,13,124,87,0,13,0,13,3,604,Suffolk County,Massachusetts
1500000US250250604004,636,181,0,13,0,13,12,19,28,46,183,108,20,23,155,112,45,60,47,61,128,101,18,21,0,13,4,604,Suffolk County,Massachusetts
1500000US250250604005,424,235,0,13,0,13,15,25,18,26,21,25,49,61,120,75,0,13,24,26,12,19,63,74,102,120,5,604,Suffolk County,Massachusetts
1500000US250250605011,462,193,33,38,0,13,34,56,0,13,161,154,0,13,115,96,0,13,72,70,31,48,16,24,0,13,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,821,252,0,13,34,55,117,87,35,40,304,153,24,39,169,100,70,74,34,33,22,33,12,20,0,13,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,607,218,0,13,12,20,0,13,124,113,183,99,28,31,133,119,30,46,14,21,53,51,30,38,0,13,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,699,398,0,13,50,60,35,56,153,182,157,126,144,219,57,47,0,13,14,22,0,13,89,88,0,13,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,554,212,0,13,0,13,0,13,106,101,143,140,104,77,115,83,0,13,38,49,21,37,27,37,0,13,5,605.01,Suffolk County,Massachusetts
1500000US250250606011,1405,374,27,41,29,47,123,99,181,103,236,117,128,78,229,111,49,37,44,34,69,56,249,226,41,30,1,606.01,Suffolk County,Massachusetts
1500000US250250606021,264,117,26,42,0,13,50,55,51,44,79,56,5,8,23,36,0,13,10,16,12,19,8,13,0,13,1,606.02,Suffolk County,Massachusetts
1500000US250250606031,776,183,14,22,89,69,102,62,108,90,93,61,76,56,71,55,79,47,41,32,63,59,40,49,0,13,1,606.03,Suffolk County,Massachusetts
1500000US250250606041,596,144,8,13,61,37,68,50,96,88,61,46,30,35,90,62,63,72,19,20,63,55,28,32,9,15,1,606.04,Suffolk County,Massachusetts
1500000US250250606042,565,187,18,20,137,136,61,40,117,51,59,40,10,16,24,22,10,15,42,44,40,32,47,33,0,13,2,606.04,Suffolk County,Massachusetts
1500000US250250607001,342,91,12,21,9,14,59,45,33,33,44,36,19,24,100,59,11,17,13,15,9,11,12,15,21,29,1,607,Suffolk County,Massachusetts
1500000US250250607002,310,90,0,13,0,13,9,16,42,36,61,46,33,36,74,47,6,9,36,33,10,11,34,27,5,10,2,607,Suffolk County,Massachusetts
1500000US250250608001,557,218,0,13,86,102,15,24,107,95,117,89,49,46,84,82,55,52,17,24,27,30,0,13,0,13,1,608,Suffolk County,Massachusetts
1500000US250250608002,722,273,0,13,71,79,10,15,34,53,143,113,15,24,274,114,71,90,17,27,72,76,15,24,0,13,2,608,Suffolk County,Massachusetts
1500000US250250608003,934,335,0,13,112,103,62,90,113,85,161,104,287,245,65,52,14,24,19,24,67,51,34,39,0,13,3,608,Suffolk County,Massachusetts
1500000US250250608004,957,278,53,86,33,54,25,30,96,73,142,148,133,129,284,141,27,30,35,55,82,64,47,42,0,13,4,608,Suffolk County,Massachusetts
1500000US250250610001,1215,373,0,13,66,92,82,51,68,44,210,177,156,94,211,99,10,16,106,74,302,136,4,7,0,13,1,610,Suffolk County,Massachusetts
1500000US250250610002,328,140,0,13,59,65,24,37,12,27,6,13,39,58,146,100,0,13,0,13,12,24,14,21,16,25,2,610,Suffolk County,Massachusetts
1500000US250250610003,179,119,0,13,9,16,0,13,0,13,24,41,10,19,62,50,0,13,0,13,23,22,51,100,0,13,3,610,Suffolk County,Massachusetts
1500000US250250611011,408,137,0,13,18,19,34,25,127,100,90,69,0,13,90,57,0,13,29,29,0,13,20,20,0,13,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,495,143,0,13,3,8,0,13,57,41,92,54,0,13,189,96,10,21,35,33,33,36,72,48,4,7,2,611.01,Suffolk County,Massachusetts
1500000US250250612011,1164,253,57,86,67,69,166,88,183,64,276,121,35,29,209,83,11,24,48,56,90,97,22,24,0,13,1,612.01,Suffolk County,Massachusetts
1500000US250250612021,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,612.02,Suffolk County,Massachusetts
1500000US250250612031,1335,311,7,20,19,25,23,24,245,101,404,127,207,230,181,88,166,104,43,41,29,23,11,19,0,13,1,612.03,Suffolk County,Massachusetts
1500000US250250612041,844,229,65,66,27,36,67,54,180,210,174,121,66,63,127,80,0,13,56,63,13,21,40,48,29,44,1,612.04,Suffolk County,Massachusetts
1500000US250250701021,177,113,16,28,2,12,21,33,50,77,26,28,0,13,14,22,0,13,36,60,0,13,12,19,0,13,1,701.02,Suffolk County,Massachusetts
1500000US250250701022,882,235,67,50,143,64,127,88,96,95,129,72,65,46,150,86,0,13,41,63,58,71,6,11,0,13,2,701.02,Suffolk County,Massachusetts
1500000US250250701023,105,86,0,13,0,13,0,13,64,62,15,24,0,13,12,18,0,13,0,13,14,22,0,13,0,13,3,701.02,Suffolk County,Massachusetts
1500000US250250701031,264,105,0,13,77,47,12,20,40,47,47,41,15,22,43,71,30,35,0,13,0,13,0,13,0,13,1,701.03,Suffolk County,Massachusetts
1500000US250250701041,540,151,0,13,117,100,42,59,37,39,144,79,0,13,89,63,18,29,28,33,56,51,9,17,0,13,1,701.04,Suffolk County,Massachusetts
1500000US250250701042,237,103,0,13,70,66,12,24,28,32,16,25,14,22,43,46,0,13,16,27,31,38,0,13,7,16,2,701.04,Suffolk County,Massachusetts
1500000US250250701043,303,140,0,13,38,34,11,22,134,108,17,26,20,26,42,38,0,13,16,26,10,20,15,22,0,13,3,701.04,Suffolk County,Massachusetts
1500000US250250702011,187,119,24,36,27,39,27,43,17,27,12,20,0,13,25,29,13,24,0,13,6,11,36,35,0,13,1,702.01,Suffolk County,Massachusetts
1500000US250250702012,1045,231,111,70,220,76,239,83,145,71,161,76,10,20,101,67,19,17,9,17,13,22,17,19,0,13,2,702.01,Suffolk County,Massachusetts
1500000US250250702021,1129,258,41,41,76,50,189,139,381,176,127,65,44,39,120,91,19,27,4,13,17,31,104,68,7,14,1,702.02,Suffolk County,Massachusetts
1500000US250250702022,204,89,0,13,32,42,58,43,4,7,0,13,5,14,34,44,0,13,15,22,56,70,0,13,0,13,2,702.02,Suffolk County,Massachusetts
1500000US250250703011,741,238,26,43,131,127,77,73,15,25,185,119,36,42,166,175,0,13,13,22,92,101,0,13,0,13,1,703.01,Suffolk County,Massachusetts
1500000US250250703012,944,258,19,32,65,63,199,140,114,67,99,72,123,67,230,108,34,40,27,43,34,59,0,13,0,13,2,703.01,Suffolk County,Massachusetts
1500000US250250703021,642,207,83,104,33,41,145,99,87,82,125,107,52,50,49,59,0,13,17,27,51,61,0,13,0,13,1,703.02,Suffolk County,Massachusetts
1500000US250250703022,247,100,19,32,0,13,67,82,12,22,92,76,16,25,7,11,0,13,0,13,0,13,20,33,14,24,2,703.02,Suffolk County,Massachusetts
1500000US250250703023,248,118,0,13,72,55,21,33,41,47,78,65,0,13,0,13,0,13,18,31,18,30,0,13,0,13,3,703.02,Suffolk County,Massachusetts
1500000US250250704021,904,166,13,22,106,112,80,42,112,40,167,57,123,47,144,53,75,64,29,27,47,22,3,5,5,9,1,704.02,Suffolk County,Massachusetts
1500000US250250704022,425,101,0,13,16,22,52,34,132,56,32,29,20,16,116,51,0,13,5,7,14,14,38,29,0,13,2,704.02,Suffolk County,Massachusetts
1500000US250250705011,754,217,0,13,69,53,51,48,123,84,137,125,140,86,66,56,58,55,0,13,68,78,42,39,0,13,1,705.01,Suffolk County,Massachusetts
1500000US250250705012,477,125,0,13,9,17,115,82,98,69,24,31,0,13,41,55,9,16,71,74,61,54,49,49,0,13,2,705.01,Suffolk County,Massachusetts
1500000US250250705021,628,198,0,13,37,45,74,72,147,115,37,41,81,67,128,92,0,13,28,45,59,54,37,30,0,13,1,705.02,Suffolk County,Massachusetts
1500000US250250705022,738,384,0,13,4,10,56,52,195,220,63,44,54,49,127,113,0,13,0,13,58,57,181,260,0,13,2,705.02,Suffolk County,Massachusetts
1500000US250250706001,570,141,0,13,56,56,142,63,62,38,69,43,63,43,123,62,17,20,10,16,19,22,9,14,0,13,1,706,Suffolk County,Massachusetts
1500000US250250706002,831,136,7,12,28,22,128,54,194,89,127,67,42,32,148,59,46,40,6,11,40,35,65,55,0,13,2,706,Suffolk County,Massachusetts
1500000US250250707001,533,178,0,13,77,69,92,57,92,61,85,42,0,13,113,124,7,12,31,30,11,19,18,29,7,12,1,707,Suffolk County,Massachusetts
1500000US250250707002,892,210,0,13,37,34,131,84,166,83,49,34,116,74,86,40,24,26,62,64,188,166,10,17,23,28,2,707,Suffolk County,Massachusetts
1500000US250250708011,508,247,50,78,41,49,36,45,173,176,52,44,70,65,32,33,6,10,18,27,9,21,21,27,0,13,1,708.01,Suffolk County,Massachusetts
1500000US250250708021,1074,352,0,13,11,18,135,99,237,140,37,33,68,83,273,186,53,75,16,49,78,69,147,129,19,20,1,708.02,Suffolk County,Massachusetts
1500000US250250708022,517,196,0,13,0,13,89,81,88,82,21,27,164,152,35,33,32,35,0,13,50,48,23,44,15,25,2,708.02,Suffolk County,Massachusetts
1500000US250250709011,777,295,0,13,23,37,15,16,146,123,154,131,82,61,106,94,12,18,72,65,97,101,70,69,0,13,1,709.01,Suffolk County,Massachusetts
1500000US250250709021,532,159,0,13,27,31,0,13,113,83,88,78,33,32,94,86,73,81,31,33,37,30,26,24,10,15,1,709.02,Suffolk County,Massachusetts
1500000US250250709022,643,195,28,31,19,23,48,51,109,68,156,101,24,30,131,72,23,26,8,14,65,53,5,9,27,31,2,709.02,Suffolk County,Massachusetts
1500000US250250711011,711,240,70,78,54,50,64,52,81,55,174,161,89,81,40,41,19,31,22,34,74,57,24,29,0,13,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,310,133,29,46,7,12,51,50,63,56,70,59,9,14,17,25,18,28,46,74,0,13,0,13,0,13,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,613,197,12,20,70,54,18,29,108,94,195,122,0,13,98,78,0,13,12,21,78,76,0,13,22,37,3,711.01,Suffolk County,Massachusetts
1500000US250250711014,296,193,0,13,31,47,8,13,22,24,10,17,23,28,26,34,19,32,42,65,59,79,4,8,52,83,4,711.01,Suffolk County,Massachusetts
1500000US250250712011,573,103,0,13,7,11,90,56,90,55,58,44,71,38,127,59,9,14,29,27,74,45,11,17,7,11,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,408,188,13,30,45,48,35,39,11,16,52,64,67,52,47,54,20,22,60,36,20,23,26,28,12,30,2,712.01,Suffolk County,Massachusetts
1500000US250250712013,91,60,0,13,13,20,6,10,13,25,36,41,0,13,23,25,0,13,0,13,0,13,0,13,0,13,3,712.01,Suffolk County,Massachusetts
1500000US250250712014,427,167,23,37,0,13,64,42,0,13,38,40,9,16,170,132,22,40,0,13,31,49,44,55,26,43,4,712.01,Suffolk County,Massachusetts
1500000US250250801001,400,124,26,24,56,38,65,42,51,40,38,26,20,23,93,53,17,19,12,18,14,19,8,12,0,13,1,801,Suffolk County,Massachusetts
1500000US250250801002,326,143,18,25,7,9,36,28,20,28,25,29,8,13,73,66,0,13,0,13,58,57,68,48,13,18,2,801,Suffolk County,Massachusetts
1500000US250250803001,295,153,0,13,44,53,9,13,13,20,11,16,23,34,68,52,0,13,18,30,0,13,109,122,0,13,1,803,Suffolk County,Massachusetts
1500000US250250803002,709,189,0,13,22,34,11,17,199,79,49,38,0,13,240,135,16,27,9,13,87,80,76,93,0,13,2,803,Suffolk County,Massachusetts
1500000US250250804011,632,221,0,13,54,49,46,44,181,136,110,88,10,17,107,61,0,13,14,23,50,46,20,24,40,37,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,537,197,0,13,15,24,58,60,71,74,27,25,42,41,193,134,0,13,52,49,47,39,32,40,0,13,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,418,144,0,13,23,25,33,38,48,47,71,55,15,16,75,58,16,24,45,36,87,84,5,8,0,13,1,805,Suffolk County,Massachusetts
1500000US250250805002,865,279,23,35,37,49,84,91,65,51,123,77,30,36,159,86,126,186,43,48,13,21,137,80,25,27,2,805,Suffolk County,Massachusetts
1500000US250250806011,1161,296,50,55,154,69,159,56,97,56,93,60,79,68,274,111,62,48,27,22,97,54,69,49,0,13,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,153,93,0,13,0,13,18,20,42,37,23,28,21,25,33,34,0,13,16,22,0,13,0,13,0,13,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,58,38,0,13,0,13,11,12,0,13,17,22,6,9,13,14,9,11,2,4,0,13,0,13,0,13,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,1143,455,99,55,210,85,123,83,177,174,171,152,0,13,147,68,99,133,25,37,43,38,25,30,24,39,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,718,200,0,13,42,54,78,51,54,54,203,109,33,51,124,78,10,15,26,33,110,131,38,32,0,13,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,754,163,0,13,48,50,66,49,117,96,71,52,29,26,108,64,45,35,11,17,87,58,172,103,0,13,1,809,Suffolk County,Massachusetts
1500000US250250809002,744,230,0,13,7,11,139,89,94,72,111,81,103,86,83,72,18,20,45,38,57,47,87,62,0,13,2,809,Suffolk County,Massachusetts
1500000US250250809003,461,169,0,13,10,16,104,89,51,64,67,54,104,73,21,21,14,17,35,22,4,7,51,55,0,13,3,809,Suffolk County,Massachusetts
1500000US250250810011,368,138,0,13,0,13,41,41,58,61,48,31,14,25,123,93,30,32,45,39,0,13,5,8,4,8,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,581,226,8,18,20,24,119,159,155,90,21,23,8,14,9,15,30,25,22,35,130,90,59,49,0,13,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,478,161,0,13,5,9,0,13,33,37,62,56,13,16,167,106,5,9,76,97,95,74,22,34,0,13,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,472,186,14,26,73,68,37,51,91,82,0,13,0,13,105,94,11,18,26,31,62,50,53,52,0,13,4,810.01,Suffolk County,Massachusetts
1500000US250250810015,104,81,0,13,67,80,0,13,0,13,0,13,0,13,20,24,0,13,0,13,8,16,0,13,9,16,5,810.01,Suffolk County,Massachusetts
1500000US250250811011,221,87,0,13,14,21,30,36,8,15,6,10,25,37,34,45,0,13,0,13,104,73,0,13,0,13,1,811.01,Suffolk County,Massachusetts
1500000US250250811012,415,113,0,13,0,13,20,24,180,136,20,21,8,11,60,43,41,41,26,24,32,33,28,44,0,13,2,811.01,Suffolk County,Massachusetts
1500000US250250811021,437,135,0,13,0,13,8,13,117,81,79,92,28,27,37,35,0,13,28,33,137,112,0,13,3,5,1,811.02,Suffolk County,Massachusetts
1500000US250250811022,1101,443,0,13,45,50,90,104,243,187,231,234,96,73,215,88,0,13,45,45,32,38,79,56,25,36,2,811.02,Suffolk County,Massachusetts
1500000US250250812001,690,205,0,13,34,39,0,13,192,82,165,91,53,43,104,66,51,35,35,33,28,41,28,30,0,13,1,812,Suffolk County,Massachusetts
1500000US250250812002,625,200,0,13,17,20,144,111,59,39,81,62,10,17,173,74,0,13,14,23,85,60,8,15,34,26,2,812,Suffolk County,Massachusetts
1500000US250250812003,51,41,0,13,0,13,13,20,0,13,7,12,0,13,0,13,0,13,0,13,0,13,31,37,0,13,3,812,Suffolk County,Massachusetts
1500000US250250813011,131,92,0,13,8,13,0,13,17,31,50,64,0,13,0,13,0,13,47,47,9,21,0,13,0,13,1,813.01,Suffolk County,Massachusetts
1500000US250250813012,823,329,0,13,10,17,133,173,106,106,171,154,72,91,238,117,14,26,29,40,28,37,22,26,0,13,2,813.01,Suffolk County,Massachusetts
1500000US250250813021,241,182,0,13,49,75,17,29,69,132,49,81,0,13,45,71,0,13,0,13,0,13,12,23,0,13,1,813.02,Suffolk County,Massachusetts
1500000US250250813022,471,425,0,13,0,13,0,13,0,13,0,13,27,41,277,279,8,28,147,192,8,51,4,8,0,13,2,813.02,Suffolk County,Massachusetts
1500000US250250814001,283,144,0,13,0,13,17,18,79,69,68,74,35,50,33,27,0,13,0,13,34,26,17,20,0,13,1,814,Suffolk County,Massachusetts
1500000US250250814002,595,202,7,12,18,31,40,37,57,54,41,33,47,54,257,104,0,13,73,82,31,32,15,20,9,15,2,814,Suffolk County,Massachusetts
1500000US250250814003,551,245,0,13,15,24,41,51,8,14,114,106,15,26,209,134,46,45,23,38,67,53,13,18,0,13,3,814,Suffolk County,Massachusetts
1500000US250250814004,274,132,0,13,0,13,0,13,53,51,44,34,14,21,33,29,19,31,32,31,18,16,61,44,0,13,4,814,Suffolk County,Massachusetts
1500000US250250815001,504,211,0,13,14,16,62,52,92,65,89,60,9,13,108,101,51,39,14,16,44,26,21,18,0,13,1,815,Suffolk County,Massachusetts
1500000US250250815002,709,245,0,13,36,40,40,39,115,66,30,29,27,24,178,114,41,32,58,58,154,112,30,46,0,13,2,815,Suffolk County,Massachusetts
1500000US250250817001,223,130,0,13,34,38,28,47,43,50,9,20,0,13,109,62,0,13,0,13,0,13,0,13,0,13,1,817,Suffolk County,Massachusetts
1500000US250250817002,358,152,0,13,0,13,12,19,18,28,84,75,7,13,142,95,0,13,0,13,59,63,36,36,0,13,2,817,Suffolk County,Massachusetts
1500000US250250817003,255,106,0,13,41,40,25,31,52,48,10,20,11,20,78,52,0,13,0,13,0,13,38,45,0,13,3,817,Suffolk County,Massachusetts
1500000US250250817004,445,258,0,13,0,13,0,13,92,101,17,26,42,49,155,151,13,21,41,51,13,20,72,78,0,13,4,817,Suffolk County,Massachusetts
1500000US250250817005,240,122,0,13,0,13,21,31,0,13,79,76,0,13,115,75,14,22,0,13,11,17,0,13,0,13,5,817,Suffolk County,Massachusetts
1500000US250250818001,348,170,0,13,0,13,71,86,27,43,46,42,33,51,92,66,14,26,40,36,11,19,14,21,0,13,1,818,Suffolk County,Massachusetts
1500000US250250818002,633,299,25,39,28,42,36,36,35,43,141,128,114,165,108,78,0,13,0,13,62,42,38,48,46,59,2,818,Suffolk County,Massachusetts
1500000US250250818003,224,109,24,39,16,25,0,13,32,33,52,56,0,13,14,22,0,13,0,13,76,62,10,17,0,13,3,818,Suffolk County,Massachusetts
1500000US250250819001,645,253,0,13,29,43,27,40,0,13,89,87,13,23,204,129,0,13,42,61,182,102,59,93,0,13,1,819,Suffolk County,Massachusetts
1500000US250250819002,725,601,0,13,66,73,0,13,131,168,77,92,50,57,0,13,0,13,46,51,40,47,305,446,10,16,2,819,Suffolk County,Massachusetts
1500000US250250819003,315,211,0,13,0,13,0,13,0,13,94,116,0,13,32,35,0,13,0,13,95,88,94,128,0,13,3,819,Suffolk County,Massachusetts
1500000US250250819004,316,195,0,13,10,19,0,13,12,21,24,36,7,15,140,146,7,15,42,49,51,49,23,37,0,13,4,819,Suffolk County,Massachusetts
1500000US250250820001,993,414,0,13,11,18,106,110,31,41,146,144,0,13,107,97,44,72,113,88,156,87,268,159,11,18,1,820,Suffolk County,Massachusetts
1500000US250250820002,342,194,0,13,0,13,0,13,39,50,17,26,0,13,170,157,0,13,58,52,58,51,0,13,0,13,2,820,Suffolk County,Massachusetts
1500000US250250820003,345,164,0,13,0,13,0,13,121,93,0,13,0,13,16,25,35,41,43,58,130,94,0,13,0,13,3,820,Suffolk County,Massachusetts
1500000US250250821001,264,173,0,13,0,13,0,13,57,90,2,5,0,13,130,128,0,13,2,4,48,78,25,42,0,13,1,821,Suffolk County,Massachusetts
1500000US250250821002,800,317,0,13,38,56,27,44,275,231,94,106,0,13,97,98,0,13,69,79,51,82,41,66,108,98,2,821,Suffolk County,Massachusetts
1500000US250250821003,1074,492,0,13,92,96,195,226,87,102,22,39,0,13,272,244,42,65,42,51,259,231,63,97,0,13,3,821,Suffolk County,Massachusetts
1500000US250250901001,399,166,0,13,4,7,29,47,93,76,59,56,0,13,119,78,0,13,23,26,16,27,22,36,34,52,1,901,Suffolk County,Massachusetts
1500000US250250901002,422,178,16,32,25,30,73,65,33,36,43,40,9,17,108,82,28,23,54,51,0,13,24,35,9,16,2,901,Suffolk County,Massachusetts
1500000US250250901003,354,131,17,26,8,11,37,39,35,32,46,60,13,18,115,77,0,13,8,13,40,38,35,52,0,13,3,901,Suffolk County,Massachusetts
1500000US250250901004,610,254,26,41,65,61,31,44,78,71,130,119,0,13,99,77,0,13,29,32,16,25,106,112,30,37,4,901,Suffolk County,Massachusetts
1500000US250250901005,337,153,0,13,10,16,10,18,11,18,54,53,12,18,149,92,13,25,7,13,38,57,33,37,0,13,5,901,Suffolk County,Massachusetts
1500000US250250902001,138,88,2,11,27,41,14,18,12,15,2,6,0,13,46,67,0,13,12,15,10,19,13,19,0,13,1,902,Suffolk County,Massachusetts
1500000US250250902002,180,135,0,13,13,20,3,6,0,13,10,23,53,34,66,88,0,13,0,13,6,15,29,39,0,13,2,902,Suffolk County,Massachusetts
1500000US250250902003,458,171,8,13,0,13,15,21,28,30,28,28,49,46,100,69,64,77,13,20,96,61,57,53,0,13,3,902,Suffolk County,Massachusetts
1500000US250250903001,408,199,2,3,0,13,0,13,12,19,76,62,0,13,80,74,0,13,24,40,120,104,43,63,51,44,1,903,Suffolk County,Massachusetts
1500000US250250903002,769,431,0,13,7,11,0,13,0,13,236,286,0,13,229,110,18,30,19,21,115,86,95,81,50,52,2,903,Suffolk County,Massachusetts
1500000US250250903003,283,147,0,13,0,13,0,13,72,61,35,36,0,13,92,57,13,20,0,13,49,56,22,36,0,13,3,903,Suffolk County,Massachusetts
1500000US250250904001,663,328,0,13,42,51,2,4,17,28,31,42,0,13,207,157,50,47,0,13,104,69,167,152,43,41,1,904,Suffolk County,Massachusetts
1500000US250250904002,707,310,28,45,72,96,0,13,70,66,65,57,0,13,225,132,0,13,79,116,73,63,73,74,22,35,2,904,Suffolk County,Massachusetts
1500000US250250904003,261,130,0,13,0,13,44,59,12,19,32,51,0,13,17,28,0,13,0,13,27,43,28,32,101,106,3,904,Suffolk County,Massachusetts
