Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250004023,688,206,0,12,76,94,7,11,96,88,97,56,27,35,81,48,52,31,90,86,123,63,19,22,20,35,3,4.02,Suffolk County,Massachusetts
1500000US250250005021,429,146,0,12,0,12,41,55,55,49,21,22,9,13,102,54,25,32,61,53,72,41,43,34,0,12,1,5.02,Suffolk County,Massachusetts
1500000US250250005022,281,87,0,12,0,12,47,41,4,9,34,20,43,28,42,31,47,52,20,22,44,36,0,12,0,12,2,5.02,Suffolk County,Massachusetts
1500000US250250005023,611,136,0,12,15,19,29,26,25,24,72,45,14,17,144,86,0,12,112,56,131,66,62,39,7,12,3,5.02,Suffolk County,Massachusetts
1500000US250250005024,1056,310,48,44,303,124,247,95,160,92,113,112,30,37,68,53,0,12,0,12,0,12,64,55,23,46,4,5.02,Suffolk County,Massachusetts
1500000US250250005031,481,183,0,12,17,24,0,12,0,12,22,24,24,27,101,57,98,109,60,48,105,63,54,75,0,12,1,5.03,Suffolk County,Massachusetts
1500000US250250005032,728,155,0,12,22,29,54,44,32,32,119,70,42,34,144,88,50,46,46,41,140,86,79,54,0,12,2,5.03,Suffolk County,Massachusetts
1500000US250250005041,863,206,0,12,14,23,11,15,68,46,154,106,0,12,241,114,67,47,40,40,200,111,68,59,0,12,1,5.04,Suffolk County,Massachusetts
1500000US250250005042,587,173,0,12,0,12,16,25,51,46,22,27,63,46,279,120,21,35,0,12,89,67,46,50,0,12,2,5.04,Suffolk County,Massachusetts
1500000US250250005043,594,183,0,12,47,57,36,36,28,32,51,42,29,33,146,90,26,29,94,72,101,67,36,34,0,12,3,5.04,Suffolk County,Massachusetts
1500000US250250005044,441,226,0,12,0,12,0,12,13,20,0,12,21,35,178,179,51,66,71,55,76,70,31,38,0,12,4,5.04,Suffolk County,Massachusetts
1500000US250250006011,193,119,19,36,12,21,26,33,13,20,26,23,0,12,35,47,15,23,0,12,24,40,16,26,7,13,1,6.01,Suffolk County,Massachusetts
1500000US250250006012,567,190,0,12,9,15,34,35,77,58,57,49,10,17,148,97,19,14,87,83,126,70,0,12,0,12,2,6.01,Suffolk County,Massachusetts
1500000US250250006013,323,115,0,12,10,15,15,20,45,31,11,12,19,20,93,69,20,32,28,29,73,58,9,14,0,12,3,6.01,Suffolk County,Massachusetts
1500000US250250006014,437,140,0,12,27,31,33,29,83,53,41,31,22,22,78,46,29,29,20,22,93,73,0,12,11,18,4,6.01,Suffolk County,Massachusetts
1500000US250250006021,962,210,0,12,38,37,66,39,172,95,141,67,128,63,181,97,22,27,64,40,116,62,17,19,17,25,1,6.02,Suffolk County,Massachusetts
1500000US250250006022,515,124,0,12,17,26,36,45,31,30,56,45,0,12,135,69,0,12,59,70,94,49,77,42,10,16,2,6.02,Suffolk County,Massachusetts
1500000US250250006023,217,88,0,12,18,22,11,18,6,11,40,37,6,8,48,36,24,26,0,12,37,30,8,14,19,22,3,6.02,Suffolk County,Massachusetts
1500000US250250007011,344,130,0,12,0,12,0,12,56,53,23,27,23,27,67,58,13,20,48,44,37,31,48,62,29,42,1,7.01,Suffolk County,Massachusetts
1500000US250250007012,134,105,0,12,8,14,0,12,15,25,10,16,0,12,86,100,15,27,0,12,0,12,0,12,0,12,2,7.01,Suffolk County,Massachusetts
1500000US250250007013,220,99,0,12,0,12,20,32,39,52,26,32,0,12,34,42,35,60,0,12,9,16,57,61,0,12,3,7.01,Suffolk County,Massachusetts
1500000US250250007014,434,171,0,12,50,66,25,30,0,12,36,42,18,28,78,94,57,59,76,63,50,57,15,26,29,45,4,7.01,Suffolk County,Massachusetts
1500000US250250007015,923,348,0,12,28,31,26,30,55,44,82,52,101,122,170,103,15,25,223,226,64,57,137,78,22,36,5,7.01,Suffolk County,Massachusetts
1500000US250250007031,675,122,20,25,11,13,39,37,67,71,86,46,41,32,225,34,12,19,40,37,69,35,65,48,0,12,1,7.03,Suffolk County,Massachusetts
1500000US250250007032,728,229,15,23,38,43,46,37,47,31,190,148,21,24,199,132,0,12,120,71,12,14,40,32,0,12,2,7.03,Suffolk County,Massachusetts
1500000US250250007041,855,321,0,12,0,12,28,33,90,49,246,156,49,55,83,64,32,35,148,86,142,77,37,29,0,12,1,7.04,Suffolk County,Massachusetts
1500000US250250007042,449,154,0,12,13,21,85,118,17,26,90,61,0,12,111,60,13,21,41,42,66,56,13,21,0,12,2,7.04,Suffolk County,Massachusetts
1500000US250250007043,681,199,0,12,9,15,89,108,28,30,47,59,15,24,164,92,44,45,19,28,146,110,76,75,44,50,3,7.04,Suffolk County,Massachusetts
1500000US250250007044,327,142,0,12,0,12,0,12,48,48,7,13,0,12,86,77,40,37,83,89,14,23,36,41,13,21,4,7.04,Suffolk County,Massachusetts
1500000US250250008021,815,313,0,12,75,119,117,143,91,60,119,86,0,12,184,131,0,12,55,44,113,83,34,39,27,47,1,8.02,Suffolk County,Massachusetts
1500000US250250008022,787,375,0,12,34,43,12,19,138,87,40,52,26,32,90,84,0,12,136,141,150,141,148,110,13,21,2,8.02,Suffolk County,Massachusetts
1500000US250250008023,486,368,0,12,12,20,25,30,35,53,42,54,51,81,128,104,21,34,0,12,99,89,73,75,0,12,3,8.02,Suffolk County,Massachusetts
1500000US250250008024,1528,462,0,12,96,90,313,125,161,113,289,174,116,143,175,138,50,63,190,128,112,90,0,12,26,28,4,8.02,Suffolk County,Massachusetts
1500000US250250008025,805,214,8,16,22,22,65,58,179,98,81,59,44,35,216,112,11,18,58,48,63,52,58,50,0,12,5,8.02,Suffolk County,Massachusetts
1500000US250250008031,813,281,59,62,87,122,91,55,126,75,205,100,52,63,94,70,0,12,59,48,34,60,6,9,0,12,1,8.03,Suffolk County,Massachusetts
1500000US250250008032,1124,468,128,138,267,152,196,140,215,154,47,68,26,28,136,155,0,12,0,12,64,59,9,19,36,57,2,8.03,Suffolk County,Massachusetts
1500000US250250101031,506,155,19,29,200,125,73,83,83,72,31,30,42,34,35,33,5,9,0,12,18,20,0,12,0,12,1,101.03,Suffolk County,Massachusetts
1500000US250250101032,287,130,53,59,59,58,64,74,9,12,9,13,9,16,62,68,0,12,22,35,0,12,0,12,0,12,2,101.03,Suffolk County,Massachusetts
1500000US250250101033,599,142,69,41,146,68,126,71,103,59,47,35,21,20,26,25,0,12,10,11,32,32,4,7,15,23,3,101.03,Suffolk County,Massachusetts
1500000US250250101041,767,149,8,15,27,26,126,73,117,56,195,88,49,35,81,45,11,17,55,43,71,65,10,16,17,20,1,101.04,Suffolk County,Massachusetts
1500000US250250101042,1048,197,90,81,196,109,187,68,202,103,173,75,25,34,112,41,0,12,5,9,43,32,7,11,8,13,2,101.04,Suffolk County,Massachusetts
1500000US250250101043,402,98,40,33,50,50,51,39,25,27,47,49,35,29,64,48,16,22,10,15,36,33,28,25,0,12,3,101.04,Suffolk County,Massachusetts
1500000US250250102031,525,235,16,22,71,52,25,41,106,72,131,165,63,46,39,33,0,12,14,22,45,45,15,24,0,12,1,102.03,Suffolk County,Massachusetts
1500000US250250102032,1128,240,13,22,130,73,105,71,447,178,100,82,165,55,67,50,22,26,24,28,42,51,0,12,13,21,2,102.03,Suffolk County,Massachusetts
1500000US250250102033,795,156,14,23,81,79,111,96,104,57,167,92,127,80,78,52,54,38,35,41,24,27,0,12,0,12,3,102.03,Suffolk County,Massachusetts
1500000US250250102034,128,78,0,12,0,12,19,21,26,41,0,12,26,41,44,53,13,19,0,12,0,12,0,12,0,12,4,102.03,Suffolk County,Massachusetts
1500000US250250102041,388,97,17,28,136,65,66,44,64,34,68,44,0,12,35,32,0,12,0,12,0,12,2,4,0,12,1,102.04,Suffolk County,Massachusetts
1500000US250250102042,648,158,20,19,204,101,45,33,62,38,36,40,33,30,172,118,11,18,11,19,6,14,46,39,2,5,2,102.04,Suffolk County,Massachusetts
1500000US250250102043,520,178,0,12,40,34,88,81,74,41,142,138,28,31,13,17,17,19,20,16,38,31,60,62,0,12,3,102.04,Suffolk County,Massachusetts
1500000US250250103001,394,102,58,61,88,44,64,52,90,47,29,33,25,18,20,28,0,12,3,6,8,16,9,18,0,12,1,103,Suffolk County,Massachusetts
1500000US250250103002,1500,352,140,62,454,155,284,119,143,64,138,85,44,36,134,62,10,20,12,14,113,100,22,25,6,10,2,103,Suffolk County,Massachusetts
1500000US250250104031,556,264,18,30,118,124,25,39,28,40,109,83,21,37,20,33,0,12,0,12,109,90,108,135,0,12,1,104.03,Suffolk County,Massachusetts
1500000US250250104032,306,146,0,12,67,83,0,12,0,12,87,83,82,71,9,16,0,12,0,12,42,49,0,12,19,29,2,104.03,Suffolk County,Massachusetts
1500000US250250104033,445,188,0,12,15,25,57,66,62,62,87,72,19,30,75,64,22,34,39,46,69,47,0,12,0,12,3,104.03,Suffolk County,Massachusetts
1500000US250250104041,799,252,13,20,125,116,170,141,50,36,157,78,21,34,113,92,9,15,54,58,87,60,0,12,0,12,1,104.04,Suffolk County,Massachusetts
1500000US250250104042,881,268,151,110,274,164,220,149,72,62,93,69,19,24,36,35,0,12,16,26,0,12,0,12,0,12,2,104.04,Suffolk County,Massachusetts
1500000US250250104043,318,143,0,12,34,45,108,131,105,82,6,12,17,25,8,12,0,12,15,24,9,15,16,25,0,12,3,104.04,Suffolk County,Massachusetts
1500000US250250104051,1368,302,110,69,352,164,152,71,158,103,181,77,82,53,144,88,7,16,28,28,109,70,45,40,0,12,1,104.05,Suffolk County,Massachusetts
1500000US250250104052,765,136,83,61,124,64,136,54,74,51,75,46,19,23,123,56,0,12,28,29,47,30,37,26,19,22,2,104.05,Suffolk County,Massachusetts
1500000US250250104053,169,115,8,16,95,112,20,21,14,14,14,16,6,9,6,13,0,12,6,9,0,12,0,12,0,12,3,104.05,Suffolk County,Massachusetts
1500000US250250104081,1053,115,0,12,20,20,100,45,267,92,130,61,62,45,321,102,30,38,73,42,21,23,29,32,0,12,1,104.08,Suffolk County,Massachusetts
1500000US250250105001,645,296,43,67,127,133,98,101,93,53,116,74,42,52,56,51,0,12,25,39,12,14,22,34,11,17,1,105,Suffolk County,Massachusetts
1500000US250250105002,398,131,15,18,37,35,0,12,61,46,46,32,58,53,81,65,18,21,15,22,15,22,52,56,0,12,2,105,Suffolk County,Massachusetts
1500000US250250105003,455,97,16,17,57,49,91,64,88,59,77,38,13,20,47,49,6,9,14,22,36,30,0,12,10,17,3,105,Suffolk County,Massachusetts
1500000US250250106001,924,149,0,12,94,62,200,90,79,42,170,82,88,51,121,65,43,45,62,59,47,42,20,23,0,12,1,106,Suffolk County,Massachusetts
1500000US250250106002,622,174,28,27,11,14,93,65,82,48,133,76,39,31,121,61,51,62,11,18,44,46,0,12,9,15,2,106,Suffolk County,Massachusetts
1500000US250250107011,740,195,43,25,54,37,80,55,101,68,164,131,88,82,102,77,0,12,39,43,56,69,0,12,13,20,1,107.01,Suffolk County,Massachusetts
1500000US250250107012,698,158,0,12,79,57,122,72,91,54,63,49,78,48,92,55,0,12,65,62,27,31,73,73,8,13,2,107.01,Suffolk County,Massachusetts
1500000US250250107013,431,124,19,23,37,42,95,62,54,51,62,42,29,28,70,52,0,12,15,22,50,41,0,12,0,12,3,107.01,Suffolk County,Massachusetts
1500000US250250107021,515,164,0,12,10,15,32,37,98,60,117,75,42,49,81,62,0,12,53,45,58,38,13,20,11,17,1,107.02,Suffolk County,Massachusetts
1500000US250250107022,510,148,28,25,66,54,91,56,141,78,58,44,12,18,95,53,0,12,0,12,8,13,11,15,0,12,2,107.02,Suffolk County,Massachusetts
1500000US250250107023,410,122,0,12,0,12,72,59,99,47,52,35,55,45,72,67,0,12,37,27,10,15,4,9,9,14,3,107.02,Suffolk County,Massachusetts
1500000US250250108011,290,84,32,26,21,19,45,37,40,32,57,40,18,27,36,23,0,12,20,21,17,22,4,9,0,12,1,108.01,Suffolk County,Massachusetts
1500000US250250108012,651,155,0,12,129,106,73,41,109,61,91,59,37,37,59,37,51,33,17,26,77,64,8,13,0,12,2,108.01,Suffolk County,Massachusetts
1500000US250250108013,894,190,0,12,50,40,141,92,137,76,237,92,42,28,86,52,45,44,8,13,94,68,54,58,0,12,3,108.01,Suffolk County,Massachusetts
1500000US250250108021,722,206,25,38,21,26,119,76,188,126,83,58,42,41,123,77,0,12,10,21,103,62,8,14,0,12,1,108.02,Suffolk County,Massachusetts
1500000US250250108022,623,158,0,12,33,34,58,49,121,60,140,73,28,28,121,61,44,38,9,16,53,46,16,16,0,12,2,108.02,Suffolk County,Massachusetts
1500000US250250108023,307,158,0,12,34,31,28,44,20,20,42,32,36,34,69,58,8,12,18,29,0,12,39,60,13,22,3,108.02,Suffolk County,Massachusetts
1500000US250250201011,375,143,0,12,23,34,0,12,76,56,62,79,88,95,16,24,0,12,0,12,72,63,24,35,14,23,1,201.01,Suffolk County,Massachusetts
1500000US250250201012,779,240,0,12,0,12,73,88,304,182,137,107,85,60,88,85,18,28,19,31,46,46,9,17,0,12,2,201.01,Suffolk County,Massachusetts
1500000US250250201013,800,262,15,25,101,93,96,83,228,124,192,127,15,24,18,28,53,82,0,12,19,31,21,34,42,63,3,201.01,Suffolk County,Massachusetts
1500000US250250201014,643,181,0,12,56,51,102,71,123,93,73,57,17,28,107,68,61,58,32,36,56,46,16,27,0,12,4,201.01,Suffolk County,Massachusetts
1500000US250250202001,924,187,0,12,88,63,90,62,239,113,147,101,21,33,131,86,15,24,88,73,91,63,14,22,0,12,1,202,Suffolk County,Massachusetts
1500000US250250202002,792,215,0,12,17,27,120,70,187,90,221,129,95,52,71,45,14,22,28,30,15,24,24,28,0,12,2,202,Suffolk County,Massachusetts
1500000US250250202003,1044,194,51,61,249,203,159,78,192,106,194,97,105,58,50,48,31,35,0,12,13,22,0,12,0,12,3,202,Suffolk County,Massachusetts
1500000US250250203011,64,74,0,12,46,65,4,9,9,18,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,1,203.01,Suffolk County,Massachusetts
1500000US250250203012,1348,233,46,42,142,106,183,104,262,103,226,138,145,90,104,80,40,59,51,46,71,58,45,42,33,37,2,203.01,Suffolk County,Massachusetts
1500000US250250203021,785,142,63,45,69,55,147,65,162,99,78,62,37,28,96,49,29,30,43,50,45,52,16,24,0,12,1,203.02,Suffolk County,Massachusetts
1500000US250250203031,703,171,0,12,114,81,118,80,139,68,103,57,97,118,69,54,15,22,0,12,21,33,27,33,0,12,1,203.03,Suffolk County,Massachusetts
1500000US250250203032,261,141,35,44,0,12,26,29,83,85,25,29,0,12,17,26,0,12,28,32,0,12,47,48,0,12,2,203.03,Suffolk County,Massachusetts
1500000US250250203033,523,137,0,12,83,81,60,44,127,71,49,39,17,28,86,57,29,32,14,23,47,39,11,16,0,12,3,203.03,Suffolk County,Massachusetts
1500000US250250301001,733,178,75,80,29,47,137,124,146,73,124,52,35,25,58,34,18,20,35,25,47,33,29,27,0,12,1,301,Suffolk County,Massachusetts
1500000US250250301002,732,272,0,12,38,60,198,224,156,102,158,109,22,25,117,69,14,21,10,15,19,21,0,12,0,12,2,301,Suffolk County,Massachusetts
1500000US250250302001,1116,217,33,41,173,92,144,66,284,172,201,89,14,17,101,54,10,16,42,37,73,62,41,49,0,12,1,302,Suffolk County,Massachusetts
1500000US250250303001,1155,282,72,76,176,131,212,114,267,138,183,83,26,31,88,73,0,12,13,20,45,43,41,67,32,32,1,303,Suffolk County,Massachusetts
1500000US250250303002,556,150,19,28,97,61,120,64,112,47,86,49,0,12,93,86,0,12,0,12,18,26,0,12,11,17,2,303,Suffolk County,Massachusetts
1500000US250250303003,701,214,125,103,54,56,272,117,15,22,20,28,76,69,87,74,0,12,44,68,0,12,8,18,0,12,3,303,Suffolk County,Massachusetts
1500000US250250303004,446,171,55,45,25,42,59,41,88,62,138,161,31,25,0,12,0,12,35,40,15,24,0,12,0,12,4,303,Suffolk County,Massachusetts
1500000US250250304001,993,182,19,22,100,60,98,61,261,143,157,84,62,54,156,75,10,15,46,36,43,37,41,42,0,12,1,304,Suffolk County,Massachusetts
1500000US250250304002,759,125,8,12,74,62,105,54,126,66,106,63,9,13,161,75,49,36,19,21,75,39,27,32,0,12,2,304,Suffolk County,Massachusetts
1500000US250250305001,535,124,25,30,13,15,80,52,66,39,160,64,28,23,97,61,0,12,10,16,9,14,46,35,1,18,1,305,Suffolk County,Massachusetts
1500000US250250305002,887,205,9,14,42,43,70,40,272,156,174,66,81,63,168,59,8,13,10,15,32,29,21,22,0,12,2,305,Suffolk County,Massachusetts
1500000US250250305003,575,125,0,12,0,12,17,19,134,70,151,74,36,37,150,76,0,12,40,38,20,21,27,43,0,12,3,305,Suffolk County,Massachusetts
1500000US250250401001,405,95,16,27,7,11,20,24,61,36,63,43,52,42,93,42,53,38,6,13,7,11,0,12,27,33,1,401,Suffolk County,Massachusetts
1500000US250250401002,797,152,8,13,62,47,74,45,99,60,156,68,29,29,186,84,75,53,38,40,31,28,25,20,14,21,2,401,Suffolk County,Massachusetts
1500000US250250402001,263,78,0,12,19,30,37,37,15,17,35,39,6,9,51,33,7,10,0,12,36,52,51,68,6,9,1,402,Suffolk County,Massachusetts
1500000US250250402002,375,86,0,12,42,28,63,44,50,31,54,25,4,6,15,15,17,20,40,49,79,52,11,12,0,12,2,402,Suffolk County,Massachusetts
1500000US250250403001,245,142,0,12,11,16,56,62,53,53,0,12,0,12,112,89,0,12,0,12,0,12,13,20,0,12,1,403,Suffolk County,Massachusetts
1500000US250250403002,863,251,15,23,0,12,46,41,144,173,93,54,67,45,113,63,51,47,191,171,116,68,0,12,27,26,2,403,Suffolk County,Massachusetts
1500000US250250403003,497,160,0,12,0,12,89,94,45,43,192,110,40,51,72,51,0,12,43,41,0,12,16,26,0,12,3,403,Suffolk County,Massachusetts
1500000US250250403004,359,123,0,12,0,12,33,38,55,40,75,65,56,43,79,49,26,29,17,21,18,14,0,12,0,12,4,403,Suffolk County,Massachusetts
1500000US250250403005,490,171,10,16,23,27,28,46,65,35,81,77,63,53,83,54,10,16,22,25,85,86,20,31,0,12,5,403,Suffolk County,Massachusetts
1500000US250250404011,750,176,11,17,80,69,104,70,45,38,105,60,66,62,167,75,34,40,11,19,17,25,80,65,30,60,1,404.01,Suffolk County,Massachusetts
1500000US250250404012,518,124,0,12,133,91,9,15,55,35,88,47,82,48,40,33,11,17,47,30,34,35,19,22,0,12,2,404.01,Suffolk County,Massachusetts
1500000US250250406001,603,199,0,12,65,56,23,22,142,105,76,46,24,25,96,60,0,12,49,50,36,31,46,60,46,45,1,406,Suffolk County,Massachusetts
1500000US250250406002,1278,235,19,29,85,69,124,76,250,133,357,106,152,85,109,66,52,33,12,17,54,35,64,43,0,12,2,406,Suffolk County,Massachusetts
1500000US250250408011,346,146,0,12,0,12,43,50,33,34,0,12,0,12,56,62,0,12,0,12,74,65,57,42,83,77,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,335,131,0,12,0,12,24,28,43,49,66,99,0,12,13,15,16,18,22,31,61,55,90,68,0,12,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1192,157,12,19,122,63,56,43,102,71,165,74,102,77,344,124,19,18,17,27,159,98,94,72,0,12,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,926,250,0,12,57,50,129,145,173,92,118,75,36,41,106,80,65,48,18,25,125,75,66,45,33,37,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,741,164,0,12,35,50,97,72,107,72,18,22,10,17,141,70,15,23,23,26,117,75,128,101,50,40,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,1091,268,0,12,78,60,86,62,83,77,166,81,58,42,320,151,37,45,21,26,126,75,116,77,0,12,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1254,327,14,25,24,21,40,46,86,66,128,83,76,92,381,183,34,54,93,68,144,80,234,109,0,12,1,502,Suffolk County,Massachusetts
1500000US250250502002,633,219,0,12,42,34,87,72,21,23,43,33,15,32,179,142,16,20,37,44,150,84,33,37,10,15,2,502,Suffolk County,Massachusetts
1500000US250250502003,257,174,0,12,0,12,21,33,22,34,8,12,0,12,40,50,26,41,91,103,0,12,49,78,0,12,3,502,Suffolk County,Massachusetts
1500000US250250502004,752,348,0,12,52,47,30,37,159,143,146,143,69,72,199,118,0,12,15,24,0,12,82,64,0,12,4,502,Suffolk County,Massachusetts
1500000US250250503001,295,128,0,12,17,23,7,11,82,74,54,42,10,15,85,79,0,12,11,16,21,20,8,9,0,12,1,503,Suffolk County,Massachusetts
1500000US250250503002,405,109,0,12,49,36,51,46,30,30,16,16,85,53,106,59,5,9,13,15,15,17,25,27,10,11,2,503,Suffolk County,Massachusetts
1500000US250250504001,527,194,0,12,0,12,14,24,87,67,83,61,55,49,165,104,6,9,42,65,8,15,67,66,0,12,1,504,Suffolk County,Massachusetts
1500000US250250504002,838,238,0,12,79,45,84,49,67,48,181,94,39,42,178,112,15,16,62,53,51,35,77,56,5,8,2,504,Suffolk County,Massachusetts
1500000US250250505001,1118,243,0,12,0,12,123,53,180,71,125,62,21,24,334,112,19,21,38,35,143,71,135,94,0,12,1,505,Suffolk County,Massachusetts
1500000US250250506001,795,178,0,12,15,23,0,12,128,77,37,42,86,43,200,83,13,21,32,32,54,46,188,104,42,54,1,506,Suffolk County,Massachusetts
1500000US250250506002,434,161,0,12,21,29,0,12,97,92,79,65,38,43,148,73,0,12,0,12,46,45,5,9,0,12,2,506,Suffolk County,Massachusetts
1500000US250250507001,1400,305,14,23,94,66,87,82,213,114,173,106,50,61,351,173,0,12,62,43,138,78,218,131,0,12,1,507,Suffolk County,Massachusetts
1500000US250250507002,676,238,0,12,41,43,31,33,55,51,103,61,37,43,209,112,0,12,23,39,89,87,88,52,0,12,2,507,Suffolk County,Massachusetts
1500000US250250507003,739,251,0,12,0,12,128,110,56,46,75,63,44,52,97,54,52,56,133,80,66,49,70,64,18,32,3,507,Suffolk County,Massachusetts
1500000US250250509011,1207,440,8,13,132,182,7,12,132,81,148,109,82,62,215,106,0,12,145,104,11,19,151,152,176,197,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,995,273,0,12,16,24,93,84,121,80,68,63,9,15,191,93,46,38,62,85,87,69,244,113,58,48,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,475,226,0,12,28,44,10,15,26,44,28,35,0,12,196,142,10,16,69,75,20,25,46,51,42,67,3,509.01,Suffolk County,Massachusetts
