Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250501012,469,164,0,13,28,42,98,72,81,67,48,56,0,13,57,67,0,13,0,13,34,45,67,53,56,48,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,846,273,0,13,54,75,41,50,113,67,70,67,8,12,257,133,30,28,47,67,92,69,134,93,0,13,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1148,308,22,34,72,70,35,43,147,143,124,75,64,53,175,80,0,13,92,67,148,102,232,139,37,36,1,502,Suffolk County,Massachusetts
1500000US250250502002,744,346,0,13,35,55,21,42,65,82,114,98,39,48,99,70,5,10,193,222,74,63,99,63,0,13,2,502,Suffolk County,Massachusetts
1500000US250250502003,309,145,0,13,0,13,34,57,24,26,70,79,22,27,79,66,0,13,21,33,8,12,0,13,51,49,3,502,Suffolk County,Massachusetts
1500000US250250502004,505,223,0,13,9,13,14,24,43,47,45,47,37,57,216,192,28,41,9,14,61,60,18,21,25,39,4,502,Suffolk County,Massachusetts
1500000US250250503001,687,264,3,8,14,21,48,39,66,45,94,52,153,86,154,72,0,13,72,64,48,42,34,45,1,2,1,503,Suffolk County,Massachusetts
1500000US250250503002,276,101,0,13,0,13,18,20,51,74,19,21,0,13,108,68,0,13,7,13,53,49,20,20,0,13,2,503,Suffolk County,Massachusetts
1500000US250250503003,305,171,31,44,14,22,4,6,30,40,120,87,42,39,64,50,0,13,0,13,0,13,0,13,0,13,3,503,Suffolk County,Massachusetts
1500000US250250504001,152,99,0,13,0,13,19,31,23,29,19,21,22,36,26,22,0,13,15,15,28,31,0,13,0,13,1,504,Suffolk County,Massachusetts
1500000US250250504002,1031,170,0,13,7,11,34,30,190,103,99,51,191,47,195,76,53,53,80,59,100,63,82,84,0,13,2,504,Suffolk County,Massachusetts
1500000US250250505001,1236,194,6,9,102,60,58,44,49,25,223,72,81,44,301,146,72,39,96,52,131,58,112,62,5,7,1,505,Suffolk County,Massachusetts
1500000US250250505002,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,505,Suffolk County,Massachusetts
1500000US250250506001,982,334,17,25,24,20,54,94,130,109,148,119,92,74,317,196,66,33,65,42,43,39,26,25,0,13,1,506,Suffolk County,Massachusetts
1500000US250250506002,402,145,0,13,2,3,21,26,59,42,63,70,31,28,32,29,19,28,9,14,108,67,58,41,0,13,2,506,Suffolk County,Massachusetts
1500000US250250507001,1027,340,0,13,87,74,44,49,34,40,209,181,70,48,311,156,0,13,50,63,120,90,102,120,0,13,1,507,Suffolk County,Massachusetts
1500000US250250507002,569,246,1,2,7,11,37,43,60,51,28,29,88,48,217,214,0,13,11,19,51,65,69,60,0,13,2,507,Suffolk County,Massachusetts
1500000US250250507003,1027,439,21,32,34,56,27,40,39,47,66,60,48,55,347,221,15,23,135,110,150,96,52,43,93,116,3,507,Suffolk County,Massachusetts
1500000US250250509011,1104,406,0,13,0,13,63,71,122,130,114,111,27,35,126,123,13,20,315,208,92,96,176,187,56,77,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,767,254,0,13,5,11,43,44,81,56,75,60,60,62,177,102,0,13,64,47,186,136,76,73,0,13,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,466,219,0,13,100,99,0,13,5,8,132,153,42,60,88,102,13,16,63,58,0,13,23,33,0,13,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1442,423,0,13,78,75,47,56,218,151,83,61,179,112,392,223,98,57,56,43,98,75,182,173,11,17,1,510,Suffolk County,Massachusetts
1500000US250250510002,405,132,8,15,68,52,61,66,27,37,7,13,0,13,44,48,0,13,69,67,40,36,58,44,23,23,2,510,Suffolk County,Massachusetts
1500000US250250510003,574,198,0,13,37,41,27,39,64,57,24,40,12,20,200,139,23,29,0,13,122,102,65,48,0,13,3,510,Suffolk County,Massachusetts
1500000US250250511011,1060,453,0,13,0,13,145,117,138,113,50,63,27,47,102,125,47,48,290,229,186,130,58,45,17,26,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,912,398,23,39,0,13,216,223,199,258,46,70,0,13,154,122,14,25,3,25,188,125,39,51,30,47,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,755,293,0,13,0,13,129,112,100,138,124,81,10,16,45,65,35,54,85,79,91,78,106,112,30,45,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,409,230,0,13,43,67,0,13,53,71,0,13,0,13,138,107,19,31,21,34,69,103,66,78,0,13,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,191,93,0,13,7,10,12,19,28,32,19,21,22,24,67,69,7,12,13,14,6,13,10,21,0,13,1,512,Suffolk County,Massachusetts
1500000US250250512002,637,190,1,2,0,13,50,58,170,83,32,37,108,78,127,52,18,20,42,43,62,59,27,31,0,13,2,512,Suffolk County,Massachusetts
1500000US250250512003,800,277,0,13,0,13,83,63,11,16,14,22,64,41,348,186,20,22,30,36,155,83,75,108,0,13,3,512,Suffolk County,Massachusetts
1500000US250250601011,633,197,7,13,0,13,68,61,170,149,69,62,33,30,198,124,0,13,6,9,56,43,26,20,0,13,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,506,235,0,13,0,13,102,86,96,66,20,29,23,25,152,175,46,47,7,13,41,38,19,21,0,13,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,611,173,9,14,21,23,89,94,55,37,96,53,63,39,90,51,15,17,22,27,84,53,67,76,0,13,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,526,141,20,24,0,13,29,25,60,38,27,25,57,42,172,100,43,32,44,35,74,47,0,13,0,13,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,441,163,5,8,9,12,52,36,23,19,90,54,21,18,109,60,5,7,30,24,93,51,4,8,0,13,1,602,Suffolk County,Massachusetts
1500000US250250602002,666,141,18,25,10,15,36,25,138,86,102,50,52,27,97,50,70,42,67,41,61,33,15,17,0,13,2,602,Suffolk County,Massachusetts
1500000US250250603011,667,170,0,13,30,28,11,17,108,64,75,36,98,64,185,86,39,52,5,8,103,80,0,13,13,19,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,586,191,0,13,0,13,31,47,145,86,118,65,45,55,169,94,10,15,12,16,46,42,10,16,0,13,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,832,193,0,13,0,13,0,13,75,51,145,81,44,31,290,117,40,33,45,37,103,54,90,98,0,13,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,670,251,10,19,0,13,0,13,101,76,59,73,141,143,106,82,82,68,29,36,110,68,32,40,0,13,1,604,Suffolk County,Massachusetts
1500000US250250604002,530,238,0,13,16,26,16,25,0,13,205,151,32,35,64,73,62,52,15,24,120,101,0,13,0,13,2,604,Suffolk County,Massachusetts
1500000US250250604003,1013,403,0,13,0,13,51,70,87,70,226,163,204,183,216,143,109,71,0,13,120,92,0,13,0,13,3,604,Suffolk County,Massachusetts
1500000US250250604004,470,192,0,13,0,13,14,22,13,22,145,118,14,23,89,92,53,68,14,24,92,97,36,34,0,13,4,604,Suffolk County,Massachusetts
1500000US250250604005,316,185,0,13,0,13,15,26,33,38,29,35,42,64,80,85,0,13,28,33,16,25,73,83,0,13,5,604,Suffolk County,Massachusetts
1500000US250250605011,398,173,28,35,0,13,28,49,0,13,137,127,49,77,64,59,0,13,51,60,26,39,15,24,0,13,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,535,212,0,13,0,13,78,89,24,38,208,136,23,35,120,82,53,51,29,29,0,13,0,13,0,13,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,517,176,0,13,0,13,15,24,80,103,132,95,43,52,129,110,21,39,15,24,57,45,25,30,0,13,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,725,379,0,13,50,60,39,64,138,165,238,190,131,204,67,47,0,13,15,25,0,13,47,57,0,13,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,542,177,9,15,40,61,0,13,82,95,139,136,73,64,131,67,0,13,16,25,26,41,26,41,0,13,5,605.01,Suffolk County,Massachusetts
1500000US250250606011,1070,338,0,13,14,19,81,76,121,78,189,95,144,78,158,97,29,29,34,24,63,48,213,185,24,32,1,606.01,Suffolk County,Massachusetts
1500000US250250606021,234,120,0,13,0,13,95,90,47,37,38,36,5,8,20,33,0,13,11,17,11,18,7,12,0,13,1,606.02,Suffolk County,Massachusetts
1500000US250250606031,504,155,11,17,38,37,54,39,69,60,45,36,65,51,36,33,52,40,42,34,44,45,34,27,14,25,1,606.03,Suffolk County,Massachusetts
1500000US250250606041,827,209,10,17,149,81,81,53,137,116,141,105,21,32,76,62,79,94,20,24,68,57,28,32,17,26,1,606.04,Suffolk County,Massachusetts
1500000US250250606042,669,191,11,18,136,149,94,75,160,76,57,44,11,18,30,31,31,39,53,53,46,38,40,43,0,13,2,606.04,Suffolk County,Massachusetts
1500000US250250607001,422,135,5,8,0,13,48,40,58,42,36,32,15,23,92,49,11,17,33,31,27,29,78,107,19,31,1,607,Suffolk County,Massachusetts
1500000US250250607002,247,83,0,13,0,13,13,22,45,48,43,34,32,37,50,37,0,13,26,29,13,14,15,16,10,16,2,607,Suffolk County,Massachusetts
1500000US250250608001,673,140,0,13,160,14,15,23,113,93,43,35,43,42,193,30,67,63,11,19,28,33,0,13,0,13,1,608,Suffolk County,Massachusetts
1500000US250250608002,494,220,0,13,21,36,1,4,44,50,99,74,16,25,203,123,18,28,17,26,60,70,15,24,0,13,2,608,Suffolk County,Massachusetts
1500000US250250608003,656,255,0,13,54,46,55,84,92,82,102,60,154,193,60,49,21,33,17,21,54,50,47,51,0,13,3,608,Suffolk County,Massachusetts
1500000US250250608004,775,255,51,81,34,57,29,35,112,81,70,59,136,107,202,113,26,29,33,52,35,40,47,46,0,13,4,608,Suffolk County,Massachusetts
1500000US250250610001,1058,327,0,13,65,92,53,38,66,44,214,170,184,95,126,71,0,13,40,37,305,149,5,8,0,13,1,610,Suffolk County,Massachusetts
1500000US250250610002,279,146,0,13,77,95,26,39,9,22,5,9,37,56,99,96,0,13,0,13,26,38,0,13,0,13,2,610,Suffolk County,Massachusetts
1500000US250250610003,187,103,0,13,12,19,0,13,0,13,45,59,10,18,45,38,0,13,0,13,41,35,34,45,0,13,3,610,Suffolk County,Massachusetts
1500000US250250611011,351,134,0,13,15,17,32,27,75,84,98,73,0,13,92,50,0,13,23,26,0,13,16,17,0,13,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,431,123,0,13,8,11,0,13,56,37,56,41,0,13,150,78,15,23,38,42,12,18,91,61,5,9,2,611.01,Suffolk County,Massachusetts
1500000US250250612011,823,265,0,13,0,13,61,65,84,90,266,132,43,55,163,106,97,95,44,57,57,53,8,13,0,13,1,612.01,Suffolk County,Massachusetts
1500000US250250612021,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,612.02,Suffolk County,Massachusetts
1500000US250250612031,1325,332,0,13,0,13,9,14,281,121,403,151,236,241,173,79,155,95,26,30,27,31,15,23,0,13,1,612.03,Suffolk County,Massachusetts
1500000US250250612041,641,215,42,15,23,33,75,78,175,208,153,81,24,33,80,67,0,13,0,13,22,39,47,45,0,13,1,612.04,Suffolk County,Massachusetts
1500000US250250701021,144,105,5,9,9,13,24,40,9,20,39,49,0,13,15,24,0,13,43,67,0,13,0,13,0,13,1,701.02,Suffolk County,Massachusetts
1500000US250250701022,812,230,58,53,137,72,149,103,93,79,105,69,52,44,131,98,0,13,36,24,51,73,0,13,0,13,2,701.02,Suffolk County,Massachusetts
1500000US250250701023,75,75,0,13,0,13,0,13,56,57,14,23,0,13,2,11,0,13,0,13,3,15,0,13,0,13,3,701.02,Suffolk County,Massachusetts
1500000US250250701031,259,110,0,13,57,54,12,19,35,41,56,70,12,18,46,76,28,31,0,13,0,13,13,22,0,13,1,701.03,Suffolk County,Massachusetts
1500000US250250701041,576,141,0,13,177,142,68,98,54,50,144,79,0,13,49,45,14,22,27,30,36,44,7,15,0,13,1,701.04,Suffolk County,Massachusetts
1500000US250250701042,175,116,0,13,65,78,0,13,29,38,17,28,0,13,0,13,0,13,16,28,38,45,0,13,10,22,2,701.04,Suffolk County,Massachusetts
1500000US250250701043,350,130,0,13,33,34,35,39,83,76,37,41,22,36,71,47,0,13,34,38,15,27,20,23,0,13,3,701.04,Suffolk County,Massachusetts
1500000US250250702011,112,85,0,13,0,13,24,38,0,13,17,21,25,42,6,17,9,14,0,13,0,13,31,32,0,13,1,702.01,Suffolk County,Massachusetts
1500000US250250702012,1128,215,112,67,276,109,231,70,145,65,149,67,5,14,150,95,21,17,9,19,8,12,22,20,0,13,2,702.01,Suffolk County,Massachusetts
1500000US250250702021,1210,257,6,10,95,54,137,107,450,219,133,61,35,39,204,105,19,22,5,15,15,27,103,79,8,13,1,702.02,Suffolk County,Massachusetts
1500000US250250702022,237,97,0,13,26,31,65,49,14,18,0,13,38,50,33,29,0,13,28,31,33,53,0,13,0,13,2,702.02,Suffolk County,Massachusetts
1500000US250250703011,556,241,71,66,113,107,36,41,0,13,102,91,23,26,149,162,0,13,9,16,53,56,0,13,0,13,1,703.01,Suffolk County,Massachusetts
1500000US250250703012,786,225,31,43,71,66,163,106,86,81,59,45,89,73,196,63,43,47,29,36,19,31,0,13,0,13,2,703.01,Suffolk County,Massachusetts
1500000US250250703021,554,203,78,100,34,39,137,125,37,63,150,102,18,28,19,32,0,13,31,18,50,57,0,13,0,13,1,703.02,Suffolk County,Massachusetts
1500000US250250703022,303,89,19,33,0,13,49,76,48,56,132,85,14,23,7,10,0,13,0,13,0,13,21,35,13,22,2,703.02,Suffolk County,Massachusetts
1500000US250250703023,223,108,0,13,21,36,20,34,38,42,71,62,0,13,0,13,0,13,0,13,55,55,18,30,0,13,3,703.02,Suffolk County,Massachusetts
1500000US250250704021,862,171,12,18,136,131,69,40,104,37,117,46,116,49,145,58,78,58,14,15,51,30,14,14,6,9,1,704.02,Suffolk County,Massachusetts
1500000US250250704022,359,90,0,13,12,16,34,31,106,44,41,30,18,15,115,55,4,8,8,11,10,11,11,17,0,13,2,704.02,Suffolk County,Massachusetts
1500000US250250705011,778,203,0,13,74,63,33,39,195,92,207,154,139,87,29,32,38,44,0,13,33,39,30,40,0,13,1,705.01,Suffolk County,Massachusetts
1500000US250250705012,397,129,0,13,0,13,100,82,94,70,23,35,0,13,37,55,0,13,47,60,44,50,52,49,0,13,2,705.01,Suffolk County,Massachusetts
1500000US250250705021,686,371,0,13,35,39,76,74,253,232,174,142,37,42,50,56,0,13,4,19,44,50,13,21,0,13,1,705.02,Suffolk County,Massachusetts
1500000US250250705022,449,222,0,13,5,11,36,42,139,149,50,41,26,29,127,121,0,13,0,13,46,43,20,32,0,13,2,705.02,Suffolk County,Massachusetts
1500000US250250706001,555,159,0,13,50,52,123,51,48,31,74,44,64,46,145,98,23,22,11,17,17,19,0,13,0,13,1,706,Suffolk County,Massachusetts
1500000US250250706002,677,127,6,11,23,22,83,45,163,77,135,78,23,28,113,56,44,39,7,11,39,37,41,27,0,13,2,706,Suffolk County,Massachusetts
1500000US250250707001,616,181,0,13,115,80,102,87,99,62,98,55,0,13,106,122,6,11,27,26,34,41,22,35,7,11,1,707,Suffolk County,Massachusetts
1500000US250250707002,892,294,0,13,35,32,198,132,175,114,58,37,82,60,66,47,19,22,61,59,169,182,5,8,24,27,2,707,Suffolk County,Massachusetts
1500000US250250708011,609,190,32,50,39,36,36,50,69,93,68,56,92,85,78,76,3,6,11,19,95,102,86,71,0,13,1,708.01,Suffolk County,Massachusetts
1500000US250250708021,1101,338,47,76,0,13,142,99,163,120,37,34,63,86,210,185,91,106,40,68,99,73,190,135,19,23,1,708.02,Suffolk County,Massachusetts
1500000US250250708022,369,170,0,13,0,13,21,43,46,44,37,59,112,76,31,40,37,38,0,13,54,71,15,33,16,26,2,708.02,Suffolk County,Massachusetts
1500000US250250709011,534,155,0,13,0,13,10,16,97,118,108,65,38,38,103,66,24,27,41,40,82,69,31,37,0,13,1,709.01,Suffolk County,Massachusetts
1500000US250250709021,515,126,0,13,28,30,9,15,149,71,93,59,29,25,46,51,35,49,33,35,26,24,67,49,0,13,1,709.02,Suffolk County,Massachusetts
1500000US250250709022,590,180,28,31,8,13,106,77,77,57,130,92,8,14,98,73,40,41,23,25,45,50,0,13,27,29,2,709.02,Suffolk County,Massachusetts
1500000US250250711011,627,211,0,13,28,36,70,54,95,73,166,155,61,63,68,66,20,32,23,37,81,58,15,23,0,13,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,405,120,0,13,10,16,51,49,64,63,158,77,0,13,56,53,14,23,52,81,0,13,0,13,0,13,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,572,201,14,22,52,52,14,22,77,91,184,136,0,13,94,73,11,17,16,26,88,101,0,13,22,35,3,711.01,Suffolk County,Massachusetts
1500000US250250711014,269,170,0,13,0,13,0,13,16,26,10,16,58,68,8,13,16,29,57,90,58,75,0,13,46,77,4,711.01,Suffolk County,Massachusetts
1500000US250250712011,512,131,0,13,6,10,60,37,94,59,57,53,50,39,104,55,9,13,43,40,79,47,4,12,6,10,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,354,165,13,30,37,52,13,20,18,21,61,76,59,46,35,35,6,11,54,35,22,25,22,25,14,30,2,712.01,Suffolk County,Massachusetts
1500000US250250712013,150,97,0,13,44,64,11,17,11,21,33,35,0,13,41,38,0,13,0,13,10,15,0,13,0,13,3,712.01,Suffolk County,Massachusetts
1500000US250250712014,417,187,21,33,0,13,60,56,0,13,47,42,20,34,161,119,30,51,0,13,24,34,34,42,20,27,4,712.01,Suffolk County,Massachusetts
1500000US250250801001,418,154,11,16,30,26,45,32,82,70,66,54,22,24,115,72,18,23,10,16,19,26,0,13,0,13,1,801,Suffolk County,Massachusetts
1500000US250250801002,317,193,25,35,4,8,18,23,10,24,54,51,5,11,77,86,0,13,0,13,65,62,59,60,0,13,2,801,Suffolk County,Massachusetts
1500000US250250803001,273,178,0,13,50,78,10,16,8,13,10,15,17,31,98,80,0,13,2,12,0,13,78,112,0,13,1,803,Suffolk County,Massachusetts
1500000US250250803002,682,246,0,13,23,35,7,13,162,75,50,43,0,13,290,167,46,68,10,15,53,52,41,52,0,13,2,803,Suffolk County,Massachusetts
1500000US250250804011,533,221,0,13,26,29,45,36,164,143,124,97,0,13,61,47,0,13,16,25,39,34,19,24,39,37,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,574,196,27,44,9,15,30,40,63,64,17,20,36,35,209,130,0,13,76,60,35,35,29,36,43,60,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,441,208,0,13,44,51,65,57,23,35,56,48,34,34,58,48,46,40,41,32,72,81,2,5,0,13,1,805,Suffolk County,Massachusetts
1500000US250250805002,838,271,17,26,67,52,108,103,56,48,48,52,88,62,129,87,126,201,47,52,21,26,116,80,15,23,2,805,Suffolk County,Massachusetts
1500000US250250806011,1228,413,89,105,189,102,169,72,101,65,100,60,102,78,290,140,29,29,24,22,77,55,58,44,0,13,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,116,107,0,13,0,13,0,13,32,45,7,14,32,33,25,34,0,13,20,31,0,13,0,13,0,13,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,47,33,0,13,0,13,5,8,0,13,15,19,6,9,15,16,4,7,2,5,0,13,0,13,0,13,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,1074,472,141,85,195,68,106,58,146,171,167,152,0,13,142,77,107,134,12,23,26,31,12,12,20,31,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,710,214,0,13,0,13,77,64,45,47,195,113,36,57,134,85,23,27,30,34,119,141,51,55,0,13,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,708,163,0,13,24,31,74,45,161,107,56,43,8,12,107,60,44,34,0,13,98,65,136,90,0,13,1,809,Suffolk County,Massachusetts
1500000US250250809002,717,246,0,13,6,11,90,76,97,71,86,64,148,102,128,97,17,19,39,41,69,46,37,42,0,13,2,809,Suffolk County,Massachusetts
1500000US250250809003,380,160,0,13,9,14,125,86,52,57,68,48,58,47,9,10,15,18,16,14,9,10,19,29,0,13,3,809,Suffolk County,Massachusetts
1500000US250250810011,272,127,0,13,0,13,22,29,5,10,54,36,24,30,100,97,28,32,23,29,0,13,8,14,8,14,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,707,301,9,18,20,26,112,134,224,126,41,34,9,14,41,31,99,118,24,36,56,55,72,62,0,13,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,339,180,0,13,9,15,0,13,30,34,45,48,16,21,96,67,9,15,41,51,72,60,21,35,0,13,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,512,151,77,75,95,67,64,62,35,57,10,15,0,13,76,78,12,19,29,43,51,40,63,71,0,13,4,810.01,Suffolk County,Massachusetts
1500000US250250810015,92,62,0,13,39,62,12,25,0,13,0,13,10,19,20,23,0,13,0,13,0,13,0,13,11,16,5,810.01,Suffolk County,Massachusetts
1500000US250250811011,250,105,0,13,14,22,24,39,9,18,0,13,28,43,58,60,0,13,0,13,117,89,0,13,0,13,1,811.01,Suffolk County,Massachusetts
1500000US250250811012,461,120,0,13,15,23,21,28,214,134,9,13,0,13,76,46,28,37,31,29,55,52,12,22,0,13,2,811.01,Suffolk County,Massachusetts
1500000US250250811021,505,159,0,13,0,13,26,37,120,70,70,83,43,42,107,88,0,13,21,35,113,63,0,13,5,9,1,811.02,Suffolk County,Massachusetts
1500000US250250811022,987,405,0,13,93,104,72,56,223,151,180,209,53,49,186,103,0,13,47,53,49,50,47,46,37,57,2,811.02,Suffolk County,Massachusetts
1500000US250250812001,618,188,0,13,30,32,0,13,153,83,121,64,62,45,83,55,27,25,41,32,49,40,52,38,0,13,1,812,Suffolk County,Massachusetts
1500000US250250812002,648,224,0,13,31,30,109,91,86,70,45,49,0,13,169,96,0,13,0,13,139,86,23,36,46,51,2,812,Suffolk County,Massachusetts
1500000US250250812003,127,96,0,13,0,13,53,37,0,13,10,15,0,13,41,64,0,13,0,13,0,13,23,37,0,13,3,812,Suffolk County,Massachusetts
1500000US250250813011,97,94,0,13,8,14,0,13,19,37,17,34,0,13,0,13,0,13,45,48,8,14,0,13,0,13,1,813.01,Suffolk County,Massachusetts
1500000US250250813012,721,280,0,13,11,20,106,135,110,121,184,185,41,67,226,130,0,13,9,16,16,32,18,21,0,13,2,813.01,Suffolk County,Massachusetts
1500000US250250813021,392,348,0,13,33,51,21,36,25,40,0,13,0,13,124,144,0,13,76,117,42,74,71,87,0,13,1,813.02,Suffolk County,Massachusetts
1500000US250250813022,543,278,0,13,13,23,0,13,0,13,0,13,51,78,190,222,48,81,51,68,44,72,5,9,141,180,2,813.02,Suffolk County,Massachusetts
1500000US250250814001,268,149,0,13,0,13,18,21,81,72,12,13,35,46,67,55,0,13,0,13,32,35,23,32,0,13,1,814,Suffolk County,Massachusetts
1500000US250250814002,598,199,8,12,19,24,32,30,77,52,41,34,45,31,229,93,0,13,77,72,38,36,32,28,0,13,2,814,Suffolk County,Massachusetts
1500000US250250814003,584,224,0,13,16,25,81,68,36,35,86,97,25,39,213,123,37,31,23,37,52,36,15,24,0,13,3,814,Suffolk County,Massachusetts
1500000US250250814004,268,114,0,13,0,13,11,18,32,26,66,30,16,20,48,37,17,29,26,26,11,13,41,49,0,13,4,814,Suffolk County,Massachusetts
1500000US250250815001,540,198,0,13,14,16,77,86,90,63,80,50,33,30,102,82,40,29,7,13,40,38,57,44,0,13,1,815,Suffolk County,Massachusetts
1500000US250250815002,585,177,0,13,25,32,7,12,87,64,74,50,20,19,120,71,56,40,41,41,126,93,29,48,0,13,2,815,Suffolk County,Massachusetts
1500000US250250817001,205,116,0,13,26,29,27,41,28,39,20,31,0,13,104,52,0,13,0,13,0,13,0,13,0,13,1,817,Suffolk County,Massachusetts
1500000US250250817002,308,157,35,53,17,26,9,14,18,26,22,34,6,12,105,98,0,13,0,13,55,57,41,42,0,13,2,817,Suffolk County,Massachusetts
1500000US250250817003,294,138,0,13,52,43,19,31,66,49,15,24,15,24,62,56,0,13,0,13,15,22,50,62,0,13,3,817,Suffolk County,Massachusetts
1500000US250250817004,602,297,0,13,0,13,0,13,114,123,49,45,61,69,203,187,16,25,43,56,9,15,98,77,9,19,4,817,Suffolk County,Massachusetts
1500000US250250817005,219,104,0,13,0,13,46,52,0,13,76,82,0,13,38,25,19,30,15,26,9,16,16,29,0,13,5,817,Suffolk County,Massachusetts
1500000US250250818001,460,192,0,13,0,13,71,95,0,13,83,57,40,54,123,93,13,23,58,40,10,15,62,52,0,13,1,818,Suffolk County,Massachusetts
1500000US250250818002,492,278,30,46,30,45,19,22,0,13,103,134,103,148,87,67,0,13,0,13,66,47,9,15,45,53,2,818,Suffolk County,Massachusetts
1500000US250250818003,257,136,0,13,16,25,0,13,23,27,30,30,0,13,57,55,0,13,0,13,121,85,10,17,0,13,3,818,Suffolk County,Massachusetts
1500000US250250819001,591,250,0,13,23,34,38,57,12,20,75,85,19,34,198,111,0,13,31,46,177,118,0,13,18,27,1,819,Suffolk County,Massachusetts
1500000US250250819002,575,605,0,13,0,13,0,13,108,147,51,82,17,27,0,13,0,13,57,68,23,39,307,455,12,21,2,819,Suffolk County,Massachusetts
1500000US250250819003,344,210,0,13,0,13,0,13,13,22,92,114,0,13,19,27,0,13,0,13,122,101,94,137,4,8,3,819,Suffolk County,Massachusetts
1500000US250250819004,321,217,0,13,0,13,0,13,66,69,20,31,0,13,136,139,0,13,0,13,34,40,65,53,0,13,4,819,Suffolk County,Massachusetts
1500000US250250820001,897,432,0,13,0,13,109,123,42,42,131,150,0,13,86,67,55,79,126,83,182,123,156,115,10,16,1,820,Suffolk County,Massachusetts
1500000US250250820002,410,152,27,39,0,13,17,27,72,70,0,13,0,13,137,119,0,13,34,34,123,90,0,13,0,13,2,820,Suffolk County,Massachusetts
1500000US250250820003,279,149,0,13,0,13,10,14,88,76,0,13,0,13,8,22,28,32,7,10,105,74,33,51,0,13,3,820,Suffolk County,Massachusetts
1500000US250250821001,217,156,0,13,0,13,0,13,58,91,0,13,0,13,78,93,0,13,2,5,46,76,33,55,0,13,1,821,Suffolk County,Massachusetts
1500000US250250821002,810,338,0,13,41,60,52,67,248,218,51,83,18,31,78,76,0,13,33,51,43,69,63,85,183,128,2,821,Suffolk County,Massachusetts
1500000US250250821003,1107,516,0,13,131,153,82,113,124,117,32,52,0,13,298,255,43,68,29,38,331,228,0,13,37,65,3,821,Suffolk County,Massachusetts
1500000US250250901001,379,158,26,42,4,7,48,60,58,65,43,54,0,13,118,76,0,13,43,41,17,27,22,34,0,13,1,901,Suffolk County,Massachusetts
1500000US250250901002,476,188,0,13,47,43,43,45,33,35,68,60,0,13,156,91,41,34,40,42,22,33,17,27,9,14,2,901,Suffolk County,Massachusetts
1500000US250250901003,317,149,0,13,8,13,50,54,32,30,45,56,19,32,105,70,0,13,10,15,7,13,41,63,0,13,3,901,Suffolk County,Massachusetts
