Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250251401051,1211,323,0,12,72,43,18,24,123,77,145,71,147,101,433,195,65,55,42,33,41,34,125,85,0,12,1,1401.05,Suffolk County,Massachusetts
1500000US250251401052,915,299,0,12,53,66,13,16,0,12,323,191,47,59,117,77,43,45,101,88,101,66,117,79,0,12,2,1401.05,Suffolk County,Massachusetts
1500000US250251401061,525,107,26,28,12,17,26,27,13,14,56,36,40,33,99,69,31,30,59,32,106,46,44,41,13,18,1,1401.06,Suffolk County,Massachusetts
1500000US250251401062,144,73,0,12,7,12,2,6,0,12,15,20,0,12,25,26,0,12,7,10,34,31,43,35,11,17,2,1401.06,Suffolk County,Massachusetts
1500000US250251401071,960,142,0,12,21,18,32,28,136,92,74,42,82,51,176,61,11,13,73,46,132,54,195,122,28,36,1,1401.07,Suffolk County,Massachusetts
1500000US250251401072,433,133,0,12,15,21,22,24,38,32,54,53,16,17,101,68,6,7,35,28,30,23,116,86,0,12,2,1401.07,Suffolk County,Massachusetts
1500000US250251402011,807,172,29,36,65,62,81,63,42,40,108,63,101,68,172,76,27,32,26,25,81,83,75,55,0,12,1,1402.01,Suffolk County,Massachusetts
1500000US250251402012,610,146,8,14,33,36,41,39,97,77,103,85,17,21,134,66,16,19,13,21,101,59,32,22,15,23,2,1402.01,Suffolk County,Massachusetts
1500000US250251402021,628,242,7,12,0,12,28,28,56,38,69,62,19,24,185,136,41,40,9,16,58,71,126,105,30,32,1,1402.02,Suffolk County,Massachusetts
1500000US250251402022,523,164,0,12,19,21,53,60,85,71,60,45,9,16,131,95,0,12,13,22,97,74,33,33,23,26,2,1402.02,Suffolk County,Massachusetts
1500000US250251402023,524,191,9,19,20,24,60,57,46,62,86,53,34,39,91,59,40,42,10,18,73,48,55,38,0,12,3,1402.02,Suffolk County,Massachusetts
1500000US250251402024,694,211,0,12,49,57,51,56,103,82,47,35,9,18,204,101,7,12,73,64,113,69,38,36,0,12,4,1402.02,Suffolk County,Massachusetts
1500000US250251402025,598,198,0,12,0,12,59,59,67,64,31,46,47,55,135,75,14,26,37,44,132,103,76,62,0,12,5,1402.02,Suffolk County,Massachusetts
1500000US250251403001,944,431,0,12,33,39,89,86,8,14,149,130,102,78,146,121,40,69,243,291,121,110,13,21,0,12,1,1403,Suffolk County,Massachusetts
1500000US250251403002,70,61,13,21,8,16,17,30,0,12,5,12,13,21,0,12,0,12,0,12,0,12,0,12,14,25,2,1403,Suffolk County,Massachusetts
1500000US250251403003,929,257,51,48,14,24,15,23,71,77,180,171,26,41,119,108,50,58,41,53,180,124,154,124,28,46,3,1403,Suffolk County,Massachusetts
1500000US250251403004,301,134,0,12,59,89,33,62,13,28,3,10,0,12,108,82,25,40,0,12,12,18,35,45,13,23,4,1403,Suffolk County,Massachusetts
1500000US250251403005,412,213,0,12,0,12,108,110,35,60,102,89,0,12,43,57,0,12,15,24,34,46,75,91,0,12,5,1403,Suffolk County,Massachusetts
1500000US250251403006,285,138,0,12,0,12,17,27,11,17,56,63,28,35,49,49,32,38,0,12,60,55,10,16,22,36,6,1403,Suffolk County,Massachusetts
1500000US250251404001,90,62,0,12,0,12,0,12,0,12,8,14,22,36,13,22,0,12,20,34,27,31,0,12,0,12,1,1404,Suffolk County,Massachusetts
1500000US250251404002,397,173,0,12,0,12,24,39,43,54,135,95,0,12,36,48,20,33,0,12,104,88,35,42,0,12,2,1404,Suffolk County,Massachusetts
1500000US250251404003,485,212,0,12,0,12,0,12,45,42,0,12,23,28,176,174,53,71,0,12,48,53,117,135,23,38,3,1404,Suffolk County,Massachusetts
1500000US250251404004,463,239,0,12,0,12,0,12,0,12,150,167,38,49,128,139,22,40,59,50,0,12,66,66,0,12,4,1404,Suffolk County,Massachusetts
1500000US250251404005,855,261,0,12,0,12,0,12,87,76,231,159,36,47,240,159,34,40,10,16,83,52,113,93,21,35,5,1404,Suffolk County,Massachusetts
1500000US250251404006,661,328,0,12,0,12,53,61,107,82,38,37,19,25,277,317,13,23,52,49,26,41,39,43,37,42,6,1404,Suffolk County,Massachusetts
1500000US250251404007,399,215,22,36,10,17,40,64,42,42,57,72,0,12,11,17,24,40,35,55,114,160,10,18,34,40,7,1404,Suffolk County,Massachusetts
1500000US250251601011,780,358,0,12,68,81,16,26,50,55,114,93,25,41,173,110,0,12,73,82,98,85,163,141,0,12,1,1601.01,Suffolk County,Massachusetts
1500000US250251601012,1167,513,0,12,91,78,119,70,138,137,164,124,15,25,152,127,168,104,64,71,56,66,130,132,70,88,2,1601.01,Suffolk County,Massachusetts
1500000US250251601013,610,230,0,12,17,27,137,103,30,32,111,90,107,110,139,119,69,55,0,12,0,12,0,12,0,12,3,1601.01,Suffolk County,Massachusetts
1500000US250251601014,1168,384,0,12,60,76,115,102,180,115,203,148,17,46,175,141,75,81,27,41,75,87,164,115,77,93,4,1601.01,Suffolk County,Massachusetts
1500000US250251601015,424,220,0,12,20,37,0,12,55,59,0,12,0,12,152,137,34,56,26,49,0,12,121,105,16,26,5,1601.01,Suffolk County,Massachusetts
1500000US250251602001,667,262,0,12,25,28,53,58,163,157,9,22,14,24,48,49,25,31,0,12,92,113,141,121,97,108,1,1602,Suffolk County,Massachusetts
1500000US250251602002,654,237,0,12,27,40,64,47,28,45,74,62,22,32,141,78,36,43,53,44,77,54,132,104,0,12,2,1602,Suffolk County,Massachusetts
1500000US250251602003,731,302,62,70,111,125,80,62,116,74,40,41,36,46,78,77,0,12,22,35,63,68,78,72,45,44,3,1602,Suffolk County,Massachusetts
1500000US250251603001,935,175,58,60,55,41,74,72,87,53,162,76,73,50,165,72,42,29,87,55,62,44,56,50,14,16,1,1603,Suffolk County,Massachusetts
1500000US250251603002,223,78,0,12,42,44,10,19,9,15,24,31,58,39,25,23,14,13,0,12,18,17,17,20,6,10,2,1603,Suffolk County,Massachusetts
1500000US250251604001,527,123,77,59,69,43,16,18,65,48,99,54,19,23,92,62,8,9,13,15,22,20,38,29,9,15,1,1604,Suffolk County,Massachusetts
1500000US250251604002,846,186,79,57,105,61,40,31,131,89,115,74,11,14,179,100,10,11,11,13,28,30,92,51,45,35,2,1604,Suffolk County,Massachusetts
1500000US250251605011,728,310,0,12,36,32,132,96,43,43,118,99,30,33,182,110,0,12,21,33,78,74,70,67,18,28,1,1605.01,Suffolk County,Massachusetts
1500000US250251605012,503,199,30,46,78,96,163,117,29,29,24,29,58,63,59,59,20,29,25,40,6,12,0,12,11,21,2,1605.01,Suffolk County,Massachusetts
1500000US250251605013,425,191,0,12,0,12,41,40,39,41,7,10,0,12,33,51,0,12,79,61,27,33,199,169,0,12,3,1605.01,Suffolk County,Massachusetts
1500000US250251605014,279,199,0,12,0,12,52,47,26,40,83,120,28,44,7,13,12,18,26,41,16,27,29,32,0,12,4,1605.01,Suffolk County,Massachusetts
1500000US250251605015,426,250,0,12,15,27,115,91,14,24,63,71,8,13,128,92,0,12,0,12,22,31,61,58,0,12,5,1605.01,Suffolk County,Massachusetts
1500000US250251605021,970,264,10,16,52,46,89,65,114,89,220,111,42,35,172,116,48,74,114,83,53,64,56,51,0,12,1,1605.02,Suffolk County,Massachusetts
1500000US250251605022,578,222,22,22,27,25,21,32,29,28,189,198,27,47,115,86,34,36,28,31,86,69,0,12,0,12,2,1605.02,Suffolk County,Massachusetts
1500000US250251605023,665,351,0,12,0,12,64,73,20,30,147,110,0,12,164,128,129,162,0,12,0,12,141,99,0,12,3,1605.02,Suffolk County,Massachusetts
1500000US250251606011,1098,278,0,12,37,44,196,134,100,64,194,108,36,40,254,133,111,127,54,42,47,40,62,40,7,13,1,1606.01,Suffolk County,Massachusetts
1500000US250251606012,664,208,7,16,33,34,142,110,81,61,89,64,70,68,120,60,7,12,11,13,51,34,48,44,5,12,2,1606.01,Suffolk County,Massachusetts
1500000US250251606021,868,357,0,12,120,105,6,9,63,49,114,113,27,43,382,274,14,22,31,23,40,39,50,63,21,33,1,1606.02,Suffolk County,Massachusetts
1500000US250251606022,417,203,0,12,11,22,39,45,55,62,11,20,12,19,183,136,25,30,13,28,41,47,27,33,0,12,2,1606.02,Suffolk County,Massachusetts
1500000US250251606023,305,146,14,21,33,39,50,45,21,21,35,35,10,16,58,80,10,17,8,13,22,35,29,36,15,24,3,1606.02,Suffolk County,Massachusetts
1500000US250251606024,234,113,0,12,11,18,81,74,13,22,12,22,0,12,48,48,0,12,0,12,43,57,26,39,0,12,4,1606.02,Suffolk County,Massachusetts
1500000US250251606025,371,118,21,33,19,21,13,17,95,61,38,46,0,12,83,70,0,12,6,12,96,108,0,12,0,12,5,1606.02,Suffolk County,Massachusetts
1500000US250251701001,550,210,0,12,30,23,138,91,129,88,55,53,0,12,107,103,0,12,0,12,64,64,27,37,0,12,1,1701,Suffolk County,Massachusetts
1500000US250251701002,672,326,45,72,54,66,76,73,0,12,36,60,63,87,165,140,25,32,27,41,89,102,92,90,0,12,2,1701,Suffolk County,Massachusetts
1500000US250251701003,279,118,15,24,41,41,14,22,82,92,19,24,18,28,45,45,0,12,0,12,14,24,0,12,31,48,3,1701,Suffolk County,Massachusetts
1500000US250251701004,374,209,0,12,21,34,18,28,68,77,71,57,54,89,90,67,0,12,0,12,16,25,36,41,0,12,4,1701,Suffolk County,Massachusetts
1500000US250251701005,849,337,0,12,41,65,104,121,99,101,175,127,14,25,98,79,21,33,27,42,139,161,118,164,13,21,5,1701,Suffolk County,Massachusetts
1500000US250251701006,532,233,0,12,103,142,58,54,49,43,47,61,28,32,55,38,18,31,28,39,112,71,34,40,0,12,6,1701,Suffolk County,Massachusetts
1500000US250251701007,687,355,0,12,0,12,270,224,59,67,13,21,33,56,122,102,100,102,16,24,19,29,55,46,0,12,7,1701,Suffolk County,Massachusetts
1500000US250251702001,250,101,0,12,21,34,22,25,31,39,31,22,0,12,33,30,7,10,18,25,66,53,21,24,0,12,1,1702,Suffolk County,Massachusetts
1500000US250251702002,688,265,38,52,25,40,249,161,37,47,84,59,8,15,143,76,9,16,33,43,15,21,37,32,10,19,2,1702,Suffolk County,Massachusetts
1500000US250251702003,210,99,0,12,20,23,0,12,18,23,0,12,0,12,0,12,138,101,12,18,14,18,8,15,0,12,3,1702,Suffolk County,Massachusetts
1500000US250251702004,693,193,0,12,26,33,86,67,30,30,144,73,25,32,116,70,36,27,58,67,79,57,60,78,33,31,4,1702,Suffolk County,Massachusetts
1500000US250251703001,1369,326,45,73,0,12,178,107,153,97,63,49,37,42,192,110,71,76,211,176,233,113,186,126,0,12,1,1703,Suffolk County,Massachusetts
1500000US250251703002,499,272,0,12,14,24,39,64,150,165,64,43,21,33,0,12,51,79,25,33,32,43,29,35,74,89,2,1703,Suffolk County,Massachusetts
1500000US250251703003,386,188,30,48,76,47,28,26,55,40,64,77,29,37,52,58,0,12,15,24,28,32,9,21,0,12,3,1703,Suffolk County,Massachusetts
1500000US250251703004,874,258,51,75,57,49,251,143,201,102,78,65,0,12,130,113,22,35,18,29,23,25,26,28,17,26,4,1703,Suffolk County,Massachusetts
1500000US250251703005,838,252,0,12,76,78,181,113,134,92,30,53,71,61,185,121,0,12,0,12,33,39,93,75,35,51,5,1703,Suffolk County,Massachusetts
1500000US250251703006,574,206,0,12,42,67,21,35,30,38,95,77,39,60,101,79,41,48,145,121,16,25,0,12,44,74,6,1703,Suffolk County,Massachusetts
1500000US250251703007,350,157,0,12,93,79,0,12,0,12,147,68,13,22,20,33,0,12,0,12,53,64,14,24,10,16,7,1703,Suffolk County,Massachusetts
1500000US250251704001,571,222,20,31,13,21,45,59,54,64,100,85,0,12,123,98,0,12,15,25,34,33,98,73,69,73,1,1704,Suffolk County,Massachusetts
1500000US250251704002,550,197,16,25,47,39,36,44,50,48,35,54,0,12,119,85,22,36,0,12,119,95,71,68,35,57,2,1704,Suffolk County,Massachusetts
1500000US250251704003,353,161,1,2,27,43,10,16,39,43,28,35,54,54,52,47,0,12,35,48,99,64,8,16,0,12,3,1704,Suffolk County,Massachusetts
1500000US250251704004,1422,268,163,107,54,54,110,73,248,153,133,85,67,60,233,147,0,12,208,112,97,82,109,75,0,12,4,1704,Suffolk County,Massachusetts
1500000US250251705011,725,189,0,12,14,23,35,53,97,73,81,56,22,35,158,105,22,36,30,29,165,96,67,59,34,37,1,1705.01,Suffolk County,Massachusetts
1500000US250251705012,669,188,0,12,9,16,44,40,55,38,130,79,68,61,52,35,0,12,22,27,147,83,142,137,0,12,2,1705.01,Suffolk County,Massachusetts
1500000US250251705021,675,192,0,12,12,15,8,15,80,47,140,92,16,21,87,52,22,27,62,65,93,62,47,51,108,122,1,1705.02,Suffolk County,Massachusetts
1500000US250251705022,665,161,0,12,0,12,60,51,35,38,128,72,65,48,151,102,0,12,67,47,85,54,31,36,43,43,2,1705.02,Suffolk County,Massachusetts
1500000US250251706011,721,233,0,12,0,12,77,65,105,58,72,48,79,64,155,127,2,7,43,56,94,71,84,70,10,15,1,1706.01,Suffolk County,Massachusetts
1500000US250251706012,969,265,0,12,103,79,49,51,131,103,27,30,97,91,180,98,48,42,21,23,181,114,102,95,30,48,2,1706.01,Suffolk County,Massachusetts
1500000US250251706013,611,220,7,11,43,44,42,48,88,54,30,30,56,39,145,112,38,31,5,9,50,36,93,65,14,20,3,1706.01,Suffolk County,Massachusetts
1500000US250251706014,500,174,6,9,37,31,51,41,100,77,71,38,0,12,100,65,12,19,39,38,33,27,40,60,11,16,4,1706.01,Suffolk County,Massachusetts
1500000US250251707011,417,187,0,12,78,97,50,31,0,12,70,63,0,12,86,55,0,12,16,19,85,55,27,23,5,7,1,1707.01,Suffolk County,Massachusetts
1500000US250251707012,676,271,4,7,55,52,100,106,84,74,98,86,59,32,132,96,14,16,10,17,48,35,42,32,30,45,2,1707.01,Suffolk County,Massachusetts
1500000US250251707021,434,275,0,12,0,12,0,12,0,12,94,97,24,42,94,101,20,33,65,84,96,81,41,90,0,12,1,1707.02,Suffolk County,Massachusetts
1500000US250251707022,762,289,0,12,31,36,0,12,133,134,30,40,11,18,113,106,64,75,17,27,91,101,272,265,0,12,2,1707.02,Suffolk County,Massachusetts
1500000US250251707023,413,224,0,12,0,12,85,84,32,36,22,34,0,12,57,46,28,54,0,12,45,60,57,84,87,97,3,1707.02,Suffolk County,Massachusetts
1500000US250251707024,663,508,0,12,0,12,189,268,112,114,70,110,0,12,75,86,0,12,39,43,71,58,17,30,90,120,4,1707.02,Suffolk County,Massachusetts
1500000US250251707025,791,319,0,12,0,12,0,12,0,12,96,95,0,12,420,245,0,12,73,89,151,138,51,52,0,12,5,1707.02,Suffolk County,Massachusetts
1500000US250251708001,823,307,15,24,54,54,194,160,39,50,32,39,92,97,193,132,16,28,45,59,143,118,0,12,0,12,1,1708,Suffolk County,Massachusetts
1500000US250251708002,533,174,0,12,4,8,44,42,49,40,64,50,0,12,197,113,17,27,45,54,113,98,0,12,0,12,2,1708,Suffolk County,Massachusetts
1500000US250251708003,430,240,0,12,46,69,10,17,67,79,1,3,37,59,27,31,31,51,0,12,140,148,71,70,0,12,3,1708,Suffolk County,Massachusetts
1500000US250251708004,961,482,0,12,132,127,182,139,260,130,195,142,42,55,46,37,90,129,0,12,0,12,14,24,0,12,4,1708,Suffolk County,Massachusetts
1500000US250251801011,777,199,11,21,17,26,16,24,243,195,170,105,0,12,40,45,40,43,66,61,33,42,95,68,46,40,1,1801.01,Suffolk County,Massachusetts
1500000US250251801012,471,156,17,27,24,37,59,53,3,15,92,77,29,38,115,83,16,25,18,21,9,14,89,54,0,12,2,1801.01,Suffolk County,Massachusetts
1500000US250251801013,1018,220,113,91,87,62,117,115,89,69,126,68,16,28,237,114,59,61,27,23,119,84,13,18,15,23,3,1801.01,Suffolk County,Massachusetts
1500000US250251802001,347,122,16,18,44,31,66,87,44,31,34,23,49,56,43,35,0,12,0,12,46,37,5,9,0,12,1,1802,Suffolk County,Massachusetts
1500000US250251802002,349,113,1,3,30,24,44,29,57,45,44,41,14,17,30,27,22,25,44,32,55,37,0,12,8,13,2,1802,Suffolk County,Massachusetts
1500000US250251802003,348,82,0,12,7,11,35,27,11,20,59,39,0,12,120,83,42,42,12,18,19,22,43,46,0,12,3,1802,Suffolk County,Massachusetts
1500000US250251802004,499,109,0,12,34,30,49,45,17,25,66,41,40,30,131,69,29,40,27,24,67,55,18,20,21,23,4,1802,Suffolk County,Massachusetts
1500000US250251803011,315,119,43,50,26,25,0,12,14,17,58,42,17,28,78,73,0,12,9,14,48,46,22,25,0,12,1,1803.01,Suffolk County,Massachusetts
1500000US250251803012,560,238,0,12,21,33,26,23,10,16,25,25,8,12,246,149,27,39,67,87,81,52,49,43,0,12,2,1803.01,Suffolk County,Massachusetts
1500000US250251803013,387,114,0,12,104,71,32,37,46,32,57,39,18,26,54,37,18,20,14,23,44,36,0,12,0,12,3,1803.01,Suffolk County,Massachusetts
1500000US250251803014,419,130,32,32,24,24,51,36,53,49,79,43,11,18,68,53,0,12,21,23,80,48,0,12,0,12,4,1803.01,Suffolk County,Massachusetts
1500000US250251804001,400,128,37,28,39,28,51,48,13,13,55,44,19,15,68,40,5,7,36,33,32,26,39,29,6,11,1,1804,Suffolk County,Massachusetts
1500000US250251804002,619,175,25,19,81,66,17,20,26,26,122,67,13,21,95,51,46,34,68,44,48,37,56,56,22,34,2,1804,Suffolk County,Massachusetts
1500000US250251805001,632,164,39,44,0,12,45,41,25,29,165,108,19,21,135,58,32,38,8,12,95,67,69,61,0,12,1,1805,Suffolk County,Massachusetts
1500000US250251805002,239,98,0,12,0,12,48,53,10,16,10,16,10,18,34,41,10,15,9,14,93,75,15,22,0,12,2,1805,Suffolk County,Massachusetts
1500000US250251805003,872,250,0,12,178,167,66,53,29,33,190,155,37,34,184,100,37,43,70,72,39,35,15,23,27,25,3,1805,Suffolk County,Massachusetts
1500000US250251805004,622,167,0,12,10,16,56,60,63,65,22,25,19,21,231,101,13,20,41,32,79,45,66,46,22,26,4,1805,Suffolk County,Massachusetts
1500000US250259801011,57,74,6,14,1,2,0,12,30,68,0,12,0,12,5,8,0,12,0,12,7,12,8,18,0,12,1,9801.01,Suffolk County,Massachusetts
1500000US250259803001,75,68,17,38,12,27,0,12,0,12,4,11,0,12,11,17,0,12,0,12,15,26,0,12,16,27,1,9803,Suffolk County,Massachusetts
1500000US250259807001,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9807,Suffolk County,Massachusetts
1500000US250259810001,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9810,Suffolk County,Massachusetts
1500000US250259811001,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9811,Suffolk County,Massachusetts
1500000US250259811002,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,9811,Suffolk County,Massachusetts
1500000US250259811003,8,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,3,9811,Suffolk County,Massachusetts
1500000US250259811004,69,63,0,12,22,36,0,12,0,12,0,12,0,12,22,27,0,12,0,12,25,25,0,12,0,12,4,9811,Suffolk County,Massachusetts
1500000US250259812011,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9812.01,Suffolk County,Massachusetts
1500000US250259812021,126,70,6,12,43,39,9,15,29,51,16,36,0,12,0,12,0,12,8,17,15,19,0,12,0,12,1,9812.02,Suffolk County,Massachusetts
1500000US250259813001,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9813,Suffolk County,Massachusetts
1500000US250259813002,339,98,0,12,8,8,47,41,39,35,87,49,19,25,60,37,10,11,19,31,44,32,6,8,0,12,2,9813,Suffolk County,Massachusetts
1500000US250259815011,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9815.01,Suffolk County,Massachusetts
1500000US250259815021,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9815.02,Suffolk County,Massachusetts
1500000US250259816001,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9816,Suffolk County,Massachusetts
1500000US250259817001,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,9817,Suffolk County,Massachusetts
1500000US250259818001,7,7,0,12,0,12,0,12,0,12,0,12,0,12,3,6,4,5,0,12,0,12,0,12,0,12,1,9818,Suffolk County,Massachusetts
1500000US250259901010,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,9901.01,Suffolk County,Massachusetts
