Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250509013,612,249,0,12,26,41,21,26,48,71,183,158,42,65,129,95,0,12,113,90,50,54,0,12,0,12,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1372,324,0,12,116,78,117,73,127,72,260,91,70,62,370,222,24,27,97,70,111,101,80,60,0,12,1,510,Suffolk County,Massachusetts
1500000US250250510002,449,177,53,83,63,58,13,22,32,41,27,33,9,17,79,58,0,12,79,71,25,30,48,38,21,25,2,510,Suffolk County,Massachusetts
1500000US250250510003,609,213,0,12,36,37,12,19,54,53,176,137,11,16,202,107,44,40,0,12,66,45,8,12,0,12,3,510,Suffolk County,Massachusetts
1500000US250250511011,1574,621,0,12,0,12,89,101,214,111,344,199,30,36,329,201,31,35,90,66,174,155,208,270,65,90,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,833,341,0,12,50,74,56,63,59,55,106,104,0,12,262,173,10,16,39,48,121,91,78,60,52,53,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,1175,432,0,12,0,12,92,102,70,63,173,110,41,43,160,102,134,218,94,86,78,94,219,139,114,103,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,622,247,0,12,42,65,0,12,120,95,0,12,34,38,153,100,16,26,84,107,61,84,112,93,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,133,83,0,12,0,12,9,15,19,29,23,21,0,12,48,43,0,12,12,23,0,12,22,40,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,935,243,40,47,36,40,78,80,55,51,111,75,113,101,155,84,61,58,72,52,56,53,158,101,0,12,2,512,Suffolk County,Massachusetts
1500000US250250512003,601,160,0,12,0,12,16,19,35,33,94,67,43,33,148,131,63,49,33,29,139,66,30,37,0,12,3,512,Suffolk County,Massachusetts
1500000US250250601011,714,185,7,11,9,16,40,43,105,98,117,64,130,70,163,130,44,37,17,19,75,51,7,11,0,12,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,430,126,0,12,0,12,71,47,90,64,55,39,9,14,101,62,48,49,0,12,27,31,29,43,0,12,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,649,167,8,13,56,37,35,43,83,50,119,62,80,52,147,88,26,25,14,23,61,41,20,23,0,12,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,569,120,11,17,19,31,59,38,28,27,145,71,37,31,95,46,44,43,37,28,84,43,10,17,0,12,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,713,184,5,7,0,12,107,76,56,39,138,67,26,17,139,76,38,39,60,35,105,49,39,36,0,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,1014,195,0,12,20,25,111,57,263,117,132,48,77,37,118,77,30,22,80,42,114,50,69,43,0,12,2,602,Suffolk County,Massachusetts
1500000US250250603011,844,184,0,12,36,29,18,20,154,78,79,72,55,54,234,93,57,54,46,53,122,64,17,19,26,28,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,595,262,0,12,11,18,29,27,119,97,100,83,29,35,72,50,94,114,8,12,96,70,37,55,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,1108,237,15,25,0,12,76,50,85,72,197,83,84,74,279,99,50,36,106,75,132,46,84,68,0,12,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,1104,372,0,12,0,12,168,176,28,46,127,104,196,172,226,155,94,56,18,29,172,105,75,70,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,893,230,0,12,16,27,15,25,19,32,300,134,86,85,47,37,97,66,91,113,222,128,0,12,0,12,2,604,Suffolk County,Massachusetts
1500000US250250604003,685,332,0,12,0,12,60,81,39,53,243,227,24,31,162,110,61,51,35,59,61,51,0,12,0,12,3,604,Suffolk County,Massachusetts
1500000US250250604004,635,175,0,12,0,12,34,38,65,62,145,78,26,30,111,69,48,45,83,81,87,66,36,32,0,12,4,604,Suffolk County,Massachusetts
1500000US250250604005,431,198,62,100,14,24,14,23,0,12,62,81,29,33,138,101,0,12,32,38,32,39,0,12,48,60,5,604,Suffolk County,Massachusetts
1500000US250250605011,742,226,105,99,0,12,23,38,63,68,217,211,0,12,217,103,0,12,40,42,35,42,42,53,0,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,981,214,0,12,47,56,128,93,88,75,285,149,77,72,173,70,44,44,57,43,62,53,20,19,0,12,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,518,176,0,12,0,12,14,25,34,35,129,83,66,66,113,55,47,38,42,47,22,24,51,48,0,12,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,361,124,0,12,13,15,37,59,5,9,69,68,38,36,76,62,0,12,77,70,0,12,46,73,0,12,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,398,140,0,12,0,12,16,21,124,92,47,39,70,57,84,69,7,12,19,30,26,34,5,7,0,12,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,2749,293,107,75,146,91,416,132,458,155,484,163,201,88,360,118,63,45,110,54,196,92,130,82,78,53,1,606,Suffolk County,Massachusetts
1500000US250250607001,363,90,13,13,6,11,53,33,42,33,51,38,33,34,103,63,12,20,30,28,0,12,20,17,0,12,1,607,Suffolk County,Massachusetts
1500000US250250607002,360,93,0,12,0,12,11,17,77,45,65,42,25,23,74,45,6,9,33,29,20,18,39,30,10,15,2,607,Suffolk County,Massachusetts
1500000US250250608001,488,160,0,12,29,43,8,16,78,64,217,112,55,51,0,12,34,34,26,40,29,35,12,19,0,12,1,608,Suffolk County,Massachusetts
1500000US250250608002,697,230,0,12,36,53,10,15,160,134,45,58,15,25,203,134,93,93,15,24,120,78,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,648,221,0,12,93,89,0,12,114,72,136,88,113,107,79,70,0,12,26,30,78,80,9,23,0,12,3,608,Suffolk County,Massachusetts
1500000US250250608004,1194,329,15,23,35,53,48,46,109,86,226,185,83,65,380,174,44,53,54,67,130,82,46,48,24,39,4,608,Suffolk County,Massachusetts
1500000US250250610001,945,222,0,12,0,12,133,74,76,49,98,57,90,47,244,125,28,25,30,34,232,86,14,16,0,12,1,610,Suffolk County,Massachusetts
1500000US250250610002,358,120,0,12,55,54,36,40,6,16,14,16,9,15,182,90,0,12,0,12,19,22,9,17,28,43,2,610,Suffolk County,Massachusetts
1500000US250250610003,115,83,0,12,6,10,0,12,7,17,0,12,7,11,48,38,0,12,0,12,22,23,25,50,0,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,290,113,0,12,14,15,0,12,68,68,70,57,31,29,66,51,0,12,17,22,8,11,16,16,0,12,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,419,83,0,12,5,7,26,25,43,31,49,34,0,12,148,55,13,18,19,18,59,38,57,47,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,2239,283,73,75,159,106,262,127,387,138,445,172,88,55,423,151,146,102,66,47,65,56,84,65,41,44,1,612,Suffolk County,Massachusetts
1500000US250250612002,398,181,23,38,66,74,17,20,68,51,104,80,29,26,60,45,1,4,0,12,19,30,0,12,11,18,2,612,Suffolk County,Massachusetts
1500000US250250612003,727,273,1,3,14,20,110,80,142,88,126,61,4,7,100,75,19,22,18,28,183,148,10,15,0,12,3,612,Suffolk County,Massachusetts
1500000US250250701011,801,219,13,24,134,91,27,32,38,43,217,107,78,71,140,92,43,32,29,34,80,53,2,12,0,12,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,306,170,0,12,0,12,20,32,92,100,0,12,14,23,31,28,0,12,0,12,123,119,26,30,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,342,164,0,12,13,23,0,12,185,166,78,64,0,12,16,25,14,32,0,12,0,12,36,42,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,684,154,37,33,131,89,136,78,24,30,117,83,42,41,105,76,16,25,19,26,55,50,2,11,0,12,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,116,75,0,12,0,12,16,25,60,51,0,12,0,12,18,29,0,12,0,12,22,36,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,363,137,16,25,15,24,71,74,186,100,43,37,0,12,32,36,0,12,0,12,0,12,0,12,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,556,172,65,66,155,100,46,35,137,118,33,41,52,46,44,41,0,12,24,30,0,12,0,12,0,12,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,278,118,0,12,83,65,29,34,30,35,15,24,13,22,71,55,0,12,14,24,19,30,4,21,0,12,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,582,209,61,51,85,95,146,130,57,53,17,19,44,67,46,48,27,20,0,12,9,14,82,64,8,14,1,702,Suffolk County,Massachusetts
1500000US250250702002,359,120,17,16,56,47,56,38,39,42,19,37,0,12,51,52,0,12,29,27,45,54,47,51,0,12,2,702,Suffolk County,Massachusetts
1500000US250250702003,1245,252,136,81,289,97,273,106,122,87,131,68,41,39,112,52,29,25,8,16,49,50,55,48,0,12,3,702,Suffolk County,Massachusetts
1500000US250250703001,585,167,0,12,35,40,74,60,142,112,161,89,0,12,29,33,16,26,16,25,78,96,34,39,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,672,205,88,106,112,122,109,82,103,85,103,88,58,61,57,43,0,12,13,21,18,30,11,17,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,668,221,14,28,22,28,73,65,16,27,154,114,89,92,51,52,0,12,14,22,90,102,127,140,18,29,3,703,Suffolk County,Massachusetts
1500000US250250703004,1071,220,16,27,70,54,202,131,84,60,220,101,124,81,270,118,46,49,15,25,24,37,0,12,0,12,4,703,Suffolk County,Massachusetts
1500000US250250704021,1032,135,14,21,46,28,115,39,208,68,91,37,72,32,233,63,24,18,64,32,64,29,84,41,17,15,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1399,291,0,12,80,68,217,113,98,63,205,117,128,96,270,116,71,61,120,100,114,114,96,81,0,12,1,705,Suffolk County,Massachusetts
1500000US250250705002,195,143,0,12,0,12,0,12,22,34,7,14,25,32,87,95,0,12,0,12,54,54,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,1267,233,44,66,85,82,153,115,184,127,115,104,74,62,226,140,34,38,46,55,170,109,136,123,0,12,3,705,Suffolk County,Massachusetts
1500000US250250705004,523,196,0,12,8,12,91,58,41,42,65,59,37,41,57,51,64,86,34,39,48,63,78,129,0,12,4,705,Suffolk County,Massachusetts
1500000US250250706001,643,173,0,12,68,71,149,60,84,50,60,40,66,46,128,77,12,22,19,21,41,36,16,18,0,12,1,706,Suffolk County,Massachusetts
1500000US250250706002,871,155,0,12,25,24,105,50,284,108,115,54,58,36,115,51,15,18,35,28,30,25,89,63,0,12,2,706,Suffolk County,Massachusetts
1500000US250250707001,686,179,0,12,132,93,64,40,169,93,104,60,0,12,34,29,19,30,51,49,45,50,59,47,9,14,1,707,Suffolk County,Massachusetts
1500000US250250707002,770,157,0,12,25,29,115,67,152,84,50,44,119,87,72,49,26,34,58,41,73,55,64,44,16,26,2,707,Suffolk County,Massachusetts
1500000US250250708001,1090,315,54,80,66,64,42,43,251,141,28,34,79,70,255,134,106,98,44,61,61,60,96,86,8,18,1,708,Suffolk County,Massachusetts
1500000US250250708002,665,255,55,87,44,50,92,75,121,150,99,88,112,57,58,39,6,10,7,11,14,26,57,57,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,620,180,0,12,0,12,80,76,166,121,13,21,160,116,73,64,42,37,15,24,71,65,0,12,0,12,3,708,Suffolk County,Massachusetts
1500000US250250709001,1112,199,0,12,66,40,77,50,214,78,191,73,92,63,215,92,64,47,38,41,87,48,43,33,25,20,1,709,Suffolk County,Massachusetts
1500000US250250709002,491,165,0,12,55,61,57,46,33,39,23,33,53,38,115,104,48,56,19,24,23,29,65,62,0,12,2,709,Suffolk County,Massachusetts
1500000US250250711011,821,234,14,21,90,70,27,27,71,53,180,94,24,27,155,97,44,52,36,37,137,92,6,10,37,54,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,790,266,104,155,69,53,58,49,38,36,172,90,78,65,61,45,0,12,27,33,108,75,63,63,12,20,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,218,128,31,50,9,15,21,32,60,79,12,20,6,10,8,13,6,24,59,68,0,12,0,12,6,13,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,1071,256,0,12,66,55,151,83,278,133,101,50,147,72,159,101,10,16,37,36,80,44,23,31,19,45,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,449,147,78,68,45,36,50,49,81,63,35,28,8,14,62,64,0,12,0,12,35,42,18,28,37,41,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,563,140,52,37,74,48,119,66,50,45,118,49,6,9,87,46,30,28,12,19,7,12,8,14,0,12,1,801,Suffolk County,Massachusetts
1500000US250250801002,259,116,0,12,0,12,27,24,35,33,0,12,0,12,126,70,0,12,0,12,17,39,45,35,9,13,2,801,Suffolk County,Massachusetts
1500000US250250803001,1001,205,16,25,23,38,37,36,146,89,77,47,18,21,299,108,11,23,49,49,160,101,165,95,0,12,1,803,Suffolk County,Massachusetts
1500000US250250804011,607,136,0,12,18,29,52,41,83,58,131,73,11,16,129,71,0,12,0,12,88,63,64,59,31,30,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,516,148,0,12,24,38,30,40,160,106,82,50,29,35,44,36,8,15,26,26,48,34,55,47,10,14,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,489,135,0,12,4,6,47,42,51,42,117,66,11,17,113,76,32,31,26,23,56,53,32,33,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,720,170,0,12,0,12,36,40,169,113,108,64,10,15,102,63,0,12,63,56,33,38,168,74,31,29,2,805,Suffolk County,Massachusetts
1500000US250250806011,1117,239,37,51,165,69,179,68,139,63,89,45,59,34,204,107,80,56,40,34,81,42,44,43,0,12,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,197,73,0,12,0,12,25,29,36,27,45,39,11,12,33,25,5,9,26,26,0,12,0,12,16,26,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,111,59,0,12,6,9,13,14,21,25,22,25,0,12,26,27,7,10,6,9,0,12,0,12,10,13,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,845,161,39,28,216,86,145,79,90,45,96,74,16,22,98,49,0,12,16,31,40,30,50,49,39,49,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,795,160,0,12,79,75,119,76,121,90,219,89,9,14,122,84,12,15,20,24,66,46,28,20,0,12,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,660,156,18,28,100,88,197,80,55,40,69,52,27,33,66,38,15,17,21,25,31,28,61,66,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,923,331,0,12,14,17,323,185,40,37,123,80,147,117,148,97,0,12,42,35,31,22,55,58,0,12,2,809,Suffolk County,Massachusetts
1500000US250250809003,448,132,0,12,33,37,68,40,26,28,94,50,24,25,36,31,18,17,79,47,27,36,43,36,0,12,3,809,Suffolk County,Massachusetts
1500000US250250810011,265,149,0,12,111,101,15,24,0,12,0,12,0,12,82,81,0,12,18,34,15,25,0,12,24,28,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,938,279,0,12,53,62,90,79,78,80,93,105,53,77,237,152,27,26,68,65,168,112,71,67,0,12,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,367,137,0,12,0,12,51,45,105,94,37,25,39,53,63,46,25,25,34,52,2,22,6,9,5,9,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,419,105,0,12,29,36,56,59,89,72,10,12,0,12,13,23,26,35,0,12,139,95,48,47,9,15,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,483,128,0,12,0,12,12,19,99,45,72,55,42,44,70,52,0,12,27,29,92,68,65,51,4,6,1,811,Suffolk County,Massachusetts
1500000US250250811002,694,205,0,12,25,45,68,50,95,58,151,80,24,36,194,120,0,12,42,66,26,26,43,30,26,29,2,811,Suffolk County,Massachusetts
1500000US250250811003,634,127,0,12,10,16,35,30,74,60,94,55,46,40,104,58,41,40,40,36,147,86,32,35,11,17,3,811,Suffolk County,Massachusetts
1500000US250250812001,600,167,0,12,11,16,80,55,80,53,73,69,12,19,196,78,0,12,38,33,27,30,49,46,34,23,1,812,Suffolk County,Massachusetts
1500000US250250812002,751,178,0,12,22,16,24,24,194,107,195,80,72,45,123,64,43,29,46,36,0,12,32,34,0,12,2,812,Suffolk County,Massachusetts
1500000US250250813001,551,317,0,12,52,78,18,29,49,67,122,105,0,12,192,259,0,12,34,49,32,45,52,56,0,12,1,813,Suffolk County,Massachusetts
1500000US250250813002,763,342,14,23,0,12,0,12,110,120,42,36,22,35,101,95,14,27,76,96,216,178,103,89,65,105,2,813,Suffolk County,Massachusetts
1500000US250250813003,539,324,0,12,0,12,93,159,57,48,104,85,81,92,91,157,31,39,0,12,28,49,37,40,17,27,3,813,Suffolk County,Massachusetts
1500000US250250814001,511,134,0,12,58,54,53,56,30,36,82,41,0,12,133,68,32,37,52,52,49,43,22,26,0,12,1,814,Suffolk County,Massachusetts
1500000US250250814002,386,171,0,12,36,58,31,28,67,64,139,98,33,53,33,27,7,10,0,12,19,21,21,20,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,786,201,0,12,7,12,7,14,110,66,125,70,55,49,255,88,0,12,71,48,55,34,91,63,10,15,3,814,Suffolk County,Massachusetts
1500000US250250815001,551,194,0,12,8,13,47,33,84,55,86,49,15,16,212,128,26,20,14,15,41,34,18,17,0,12,1,815,Suffolk County,Massachusetts
1500000US250250815002,557,128,0,12,15,23,53,35,89,53,66,53,14,15,113,64,26,24,0,12,92,53,37,35,52,53,2,815,Suffolk County,Massachusetts
1500000US250250817001,181,81,0,12,30,33,7,13,29,27,11,19,0,12,99,45,0,12,0,12,5,9,0,12,0,12,1,817,Suffolk County,Massachusetts
1500000US250250817002,290,126,0,12,10,16,10,16,0,12,64,58,9,15,127,99,0,12,5,8,26,33,39,34,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,311,131,0,12,25,34,37,39,29,35,33,42,67,89,88,64,0,12,0,12,0,12,32,42,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,344,184,0,12,0,12,0,12,87,87,10,18,12,19,92,84,12,19,10,16,24,27,79,68,18,31,4,817,Suffolk County,Massachusetts
1500000US250250817005,445,174,25,40,0,12,86,64,17,19,114,108,17,26,161,83,13,21,0,12,12,19,0,12,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,377,215,0,12,0,12,6,9,14,25,65,65,20,50,173,130,0,12,10,14,28,33,34,54,27,40,1,818,Suffolk County,Massachusetts
1500000US250250818002,615,199,0,12,71,103,40,44,82,70,124,85,0,12,185,120,0,12,0,12,56,55,42,52,15,18,2,818,Suffolk County,Massachusetts
1500000US250250818003,371,188,79,96,0,12,0,12,39,51,89,59,0,12,46,58,0,12,0,12,73,68,45,56,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,619,258,8,14,46,50,42,35,0,12,109,73,23,27,138,101,0,12,64,69,113,76,76,93,0,12,1,819,Suffolk County,Massachusetts
1500000US250250819002,244,123,0,12,43,47,0,12,0,12,47,45,31,40,0,12,0,12,34,38,47,49,28,42,14,22,2,819,Suffolk County,Massachusetts
1500000US250250819003,293,206,0,12,0,12,0,12,13,23,30,33,6,15,119,81,0,12,30,50,8,13,78,117,9,17,3,819,Suffolk County,Massachusetts
1500000US250250819004,375,166,0,12,28,30,35,53,8,14,10,16,4,11,76,53,18,32,85,54,58,68,53,57,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,696,197,4,11,11,16,56,68,77,62,71,69,23,37,68,73,11,20,80,63,113,57,182,123,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,251,122,0,12,0,12,25,54,34,42,14,23,0,12,97,85,0,12,46,41,35,40,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,552,227,0,12,41,38,85,68,73,73,0,12,0,12,174,109,28,36,0,12,142,76,9,15,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,331,185,0,12,0,12,0,12,53,87,2,7,14,23,162,133,19,30,0,12,62,77,19,32,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,918,297,0,12,35,54,20,31,293,183,88,98,0,12,224,191,0,12,25,39,101,117,43,40,89,85,2,821,Suffolk County,Massachusetts
1500000US250250821003,1006,402,0,12,81,88,254,195,39,62,60,73,46,73,117,100,80,93,42,49,171,156,92,92,24,38,3,821,Suffolk County,Massachusetts
1500000US250250901001,565,201,0,12,9,15,64,54,87,59,71,50,0,12,101,77,0,12,42,34,83,71,87,96,21,33,1,901,Suffolk County,Massachusetts
1500000US250250901002,346,144,21,30,19,23,69,58,52,46,16,25,10,17,61,58,29,26,40,40,0,12,20,30,9,14,2,901,Suffolk County,Massachusetts
1500000US250250901003,278,112,16,26,0,12,18,26,15,23,7,11,0,12,129,73,0,12,9,15,40,37,44,47,0,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,444,175,23,37,55,53,52,38,83,66,23,36,30,35,74,53,0,12,22,23,0,12,65,72,17,26,4,901,Suffolk County,Massachusetts
1500000US250250901005,363,156,0,12,15,25,13,20,15,24,59,58,27,44,135,73,16,26,7,12,32,48,44,44,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,198,66,6,9,17,25,0,12,9,10,0,12,0,12,87,58,0,12,9,10,25,26,45,40,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,256,121,0,12,10,17,0,12,25,32,48,48,55,52,43,46,0,12,0,12,34,30,34,29,7,12,2,902,Suffolk County,Massachusetts
1500000US250250902003,462,173,16,22,0,12,51,36,14,22,51,48,43,54,158,86,16,23,11,16,15,17,31,33,56,81,3,902,Suffolk County,Massachusetts
1500000US250250903001,373,165,0,12,0,12,10,16,10,17,24,40,0,12,62,50,0,12,50,52,66,59,117,118,34,37,1,903,Suffolk County,Massachusetts
1500000US250250903002,655,264,0,12,11,18,10,18,23,33,33,44,0,12,258,144,17,26,11,17,94,92,132,102,66,43,2,903,Suffolk County,Massachusetts
1500000US250250903003,268,103,0,12,0,12,0,12,68,56,32,34,0,12,110,65,0,12,0,12,23,37,35,40,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,164,93,0,12,29,42,0,12,29,35,27,30,0,12,50,54,0,12,0,12,29,33,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,1009,480,24,38,0,12,31,48,96,90,157,140,0,12,406,377,0,12,102,156,54,70,110,107,29,44,2,904,Suffolk County,Massachusetts
1500000US250250904003,397,171,0,12,0,12,79,79,44,33,34,40,0,12,43,55,0,12,21,31,68,63,65,76,43,68,3,904,Suffolk County,Massachusetts
1500000US250250904004,462,246,27,48,26,45,36,45,119,149,54,61,24,42,99,100,0,12,0,12,0,12,55,45,22,36,4,904,Suffolk County,Massachusetts
1500000US250250906001,599,174,9,15,25,34,50,67,49,35,42,45,20,25,182,81,15,16,67,40,51,39,68,42,21,31,1,906,Suffolk County,Massachusetts
1500000US250250906002,740,215,11,18,25,23,37,29,94,56,90,51,51,46,142,78,29,29,21,23,95,61,107,51,38,33,2,906,Suffolk County,Massachusetts
1500000US250250907001,657,208,0,12,0,12,33,39,95,74,132,106,81,64,131,84,37,34,35,41,46,42,48,45,19,29,1,907,Suffolk County,Massachusetts
1500000US250250907002,685,198,0,12,26,33,9,14,111,78,135,61,47,31,192,100,47,41,28,26,71,56,19,30,0,12,2,907,Suffolk County,Massachusetts
1500000US250250907003,546,170,0,12,0,12,92,60,31,31,24,28,15,23,156,76,7,11,90,73,103,61,28,32,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,338,121,26,33,20,33,45,39,14,23,58,37,0,12,72,39,0,12,21,23,37,33,37,42,8,17,4,907,Suffolk County,Massachusetts
1500000US250250909011,735,182,0,12,41,39,87,58,27,26,142,81,16,25,139,68,20,33,46,42,83,54,89,61,45,50,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,835,189,55,89,16,17,91,46,130,98,111,61,15,20,171,65,50,41,65,37,81,44,38,31,12,18,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,557,175,0,12,15,17,15,29,91,58,70,62,16,28,261,127,10,16,5,8,64,61,7,12,3,11,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,465,251,0,12,0,12,19,24,14,24,11,15,14,22,256,181,12,19,67,85,60,61,12,14,0,12,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,296,119,14,40,25,41,33,39,61,48,0,12,0,12,83,52,20,23,23,22,28,30,9,12,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,576,184,0,12,36,39,71,49,18,16,101,63,21,36,216,143,9,17,42,43,43,43,19,33,0,12,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1028,223,0,12,0,12,90,62,62,42,263,124,31,29,240,101,46,38,15,18,186,87,84,46,11,18,1,911,Suffolk County,Massachusetts
1500000US250250911002,580,171,0,12,0,12,85,54,72,45,77,65,50,56,186,100,0,12,72,44,38,59,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,333,110,0,12,30,48,29,32,10,17,29,33,17,19,104,47,12,19,40,34,53,36,9,13,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,515,159,72,78,15,17,54,42,12,19,74,64,0,12,119,71,45,46,0,12,26,38,98,52,0,12,4,911,Suffolk County,Massachusetts
1500000US250250911005,401,161,2,4,0,12,47,46,83,62,24,27,11,16,93,64,39,44,10,15,78,86,14,15,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,720,284,0,12,51,34,86,72,91,114,135,94,20,21,221,148,31,27,12,14,58,55,8,13,7,12,1,912,Suffolk County,Massachusetts
1500000US250250912002,628,171,0,12,47,53,39,40,57,35,79,57,18,19,195,112,12,19,53,46,57,37,58,36,13,19,2,912,Suffolk County,Massachusetts
1500000US250250912003,291,99,0,12,0,12,0,12,68,53,34,25,45,38,48,44,11,16,10,16,65,55,10,16,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,593,149,16,20,25,22,56,38,47,39,93,53,4,8,162,76,0,12,29,36,65,36,87,53,9,12,1,913,Suffolk County,Massachusetts
1500000US250250913002,623,168,0,12,21,29,56,44,39,32,69,51,35,29,102,50,0,12,75,55,155,77,71,55,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,926,145,0,12,61,55,43,23,170,57,147,57,12,19,246,90,31,30,24,20,113,81,69,45,10,16,1,914,Suffolk County,Massachusetts
1500000US250250914002,487,144,0,12,13,15,8,13,114,70,65,34,28,23,136,101,12,18,39,30,30,25,38,22,4,9,2,914,Suffolk County,Massachusetts
1500000US250250915001,924,207,0,12,100,68,9,13,22,36,135,69,70,56,253,107,0,12,56,45,164,71,105,61,10,15,1,915,Suffolk County,Massachusetts
1500000US250250915002,835,226,0,12,34,31,41,39,105,93,140,97,9,15,132,66,19,31,0,12,167,97,162,115,26,41,2,915,Suffolk County,Massachusetts
