Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250403003,371,155,0,14,0,14,0,14,28,44,45,42,81,61,30,28,64,61,83,62,23,36,11,17,0,14,6,22,0,14,3,403,Suffolk County,Massachusetts
1500000US250250403004,312,135,0,14,0,14,0,14,31,37,23,26,91,76,49,40,57,43,20,23,29,33,12,18,0,14,0,14,0,14,4,403,Suffolk County,Massachusetts
1500000US250250403005,637,240,0,14,0,14,0,14,0,14,11,20,54,45,242,174,142,70,73,93,80,102,35,53,0,14,0,14,0,14,5,403,Suffolk County,Massachusetts
1500000US250250404011,1059,197,29,34,0,14,0,14,36,40,154,116,97,45,145,103,302,123,150,74,22,22,16,18,8,13,39,38,61,59,1,404.01,Suffolk County,Massachusetts
1500000US250250404012,275,108,0,14,0,14,18,20,0,14,9,14,152,102,24,22,24,24,15,13,25,33,0,14,0,14,8,13,0,14,2,404.01,Suffolk County,Massachusetts
1500000US250250406001,988,262,14,24,3,9,0,14,94,48,48,39,101,55,252,141,239,100,28,29,79,51,45,44,23,28,62,46,0,14,1,406,Suffolk County,Massachusetts
1500000US250250406002,1124,251,6,9,0,14,5,9,49,52,56,45,72,47,228,109,300,81,308,147,24,26,11,18,0,14,48,35,17,19,2,406,Suffolk County,Massachusetts
1500000US250250408011,330,175,171,154,0,14,0,14,0,14,74,79,7,13,0,14,11,18,0,14,58,54,0,14,0,14,9,16,0,14,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,354,173,0,14,0,14,0,14,82,88,0,14,7,14,134,81,51,48,0,14,0,14,20,21,12,16,48,36,0,14,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1275,265,0,14,0,14,0,14,65,68,124,88,218,77,189,111,218,119,217,97,150,79,11,18,0,14,69,60,14,22,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,1204,441,19,31,49,47,73,113,184,127,14,17,292,182,95,51,269,115,10,16,10,17,8,16,54,46,50,49,77,115,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,451,139,45,44,27,30,76,76,90,103,0,14,76,54,0,14,0,14,59,52,26,28,0,14,0,14,0,14,52,61,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,788,305,9,16,51,51,36,66,69,51,0,14,204,135,76,55,174,85,49,39,57,64,30,38,0,14,33,40,0,14,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1063,315,44,34,25,39,21,27,51,35,32,36,268,144,123,66,237,163,42,47,49,38,28,46,17,18,61,54,65,71,1,502,Suffolk County,Massachusetts
1500000US250250502002,754,303,0,14,0,14,8,13,95,77,43,48,159,216,70,56,118,120,12,18,135,103,0,14,80,87,28,44,6,9,2,502,Suffolk County,Massachusetts
1500000US250250502003,275,114,0,14,27,37,11,18,11,16,34,40,16,20,67,57,51,46,13,16,0,14,11,17,34,57,0,14,0,14,3,502,Suffolk County,Massachusetts
1500000US250250502004,413,190,9,15,0,14,33,47,0,14,45,53,90,72,8,12,176,170,17,28,21,34,0,14,0,14,14,23,0,14,4,502,Suffolk County,Massachusetts
1500000US250250503001,841,260,24,36,45,48,49,60,16,26,113,134,74,51,7,11,169,89,70,47,111,81,0,14,0,14,17,28,146,101,1,503,Suffolk County,Massachusetts
1500000US250250503002,237,97,20,24,0,14,11,19,24,29,7,12,54,51,0,14,15,23,14,23,31,34,0,14,14,22,0,14,47,71,2,503,Suffolk County,Massachusetts
1500000US250250503003,435,141,26,31,30,44,0,14,8,13,60,56,67,69,41,39,104,87,52,37,8,13,0,14,28,42,11,18,0,14,3,503,Suffolk County,Massachusetts
1500000US250250504001,215,171,0,14,0,14,0,14,18,21,8,14,14,21,17,27,29,40,0,14,7,12,17,21,20,31,85,131,0,14,1,504,Suffolk County,Massachusetts
1500000US250250504002,766,159,0,14,34,34,10,16,16,15,0,14,130,74,10,17,201,82,175,81,128,55,37,42,0,14,25,33,0,14,2,504,Suffolk County,Massachusetts
1500000US250250505001,1177,186,32,22,15,15,5,7,69,51,36,34,176,72,191,70,230,127,74,47,166,79,38,33,19,22,67,54,59,41,1,505,Suffolk County,Massachusetts
1500000US250250505002,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,505,Suffolk County,Massachusetts
1500000US250250506001,924,330,37,29,2,4,71,57,135,129,135,127,111,112,42,30,169,147,26,24,80,53,68,56,0,14,48,40,0,14,1,506,Suffolk County,Massachusetts
1500000US250250506002,351,113,0,14,0,14,12,19,87,78,0,14,28,27,30,31,46,28,42,33,32,27,11,17,6,9,44,44,13,13,2,506,Suffolk County,Massachusetts
1500000US250250507001,932,285,92,78,31,44,28,33,210,132,74,68,169,119,66,71,65,54,29,28,0,14,17,29,0,14,84,68,67,67,1,507,Suffolk County,Massachusetts
1500000US250250507002,640,280,0,14,0,14,31,48,16,15,158,211,122,65,18,22,121,105,28,24,29,29,0,14,0,14,53,53,64,61,2,507,Suffolk County,Massachusetts
1500000US250250507003,1000,416,0,14,25,42,0,14,55,79,66,67,129,90,78,74,75,69,106,75,162,126,0,14,0,14,144,110,160,121,3,507,Suffolk County,Massachusetts
1500000US250250509011,964,474,20,30,41,64,74,83,68,77,49,47,228,287,56,66,203,101,16,24,32,36,0,14,0,14,134,117,43,55,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,804,293,68,91,12,19,16,24,58,67,76,66,255,172,73,89,86,76,24,26,63,64,0,14,6,9,39,31,28,38,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,391,209,0,14,0,14,0,14,14,22,113,88,56,66,9,17,0,14,60,59,19,24,12,20,0,14,45,61,63,70,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1528,387,140,74,47,41,23,28,104,79,229,161,80,68,58,44,144,133,111,95,84,64,177,125,21,35,302,186,8,14,1,510,Suffolk County,Massachusetts
1500000US250250510002,257,119,0,14,30,43,22,24,0,14,27,32,46,43,61,55,41,47,0,14,0,14,10,16,0,14,20,29,0,14,2,510,Suffolk County,Massachusetts
1500000US250250510003,574,216,0,14,36,48,11,21,13,20,65,73,104,80,81,64,43,50,68,52,37,55,0,14,0,14,35,34,81,62,3,510,Suffolk County,Massachusetts
1500000US250250511011,1058,444,79,127,68,84,20,32,86,78,0,14,333,236,71,93,134,86,31,36,29,50,0,14,0,14,170,149,37,61,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,1029,429,47,72,184,222,22,36,0,14,27,43,2,13,317,280,103,102,137,119,55,83,0,14,19,29,41,47,75,81,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,618,293,0,14,70,85,20,32,156,159,19,31,75,80,98,136,24,29,19,26,0,14,65,74,11,18,44,47,17,28,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,504,279,17,27,48,75,25,42,19,31,33,53,178,159,67,62,0,14,57,60,16,26,0,14,0,14,44,69,0,14,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,324,132,0,14,0,14,0,14,4,11,0,14,23,26,31,28,94,63,85,48,29,33,0,14,0,14,51,61,7,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,469,158,0,14,0,14,8,16,99,68,27,30,83,62,44,47,71,44,25,27,74,57,22,26,0,14,0,14,16,18,2,512,Suffolk County,Massachusetts
1500000US250250512003,833,241,0,14,0,14,28,37,171,108,0,14,136,119,49,29,196,103,80,65,38,43,10,16,0,14,94,106,31,36,3,512,Suffolk County,Massachusetts
1500000US250250601011,585,200,0,14,6,9,0,14,85,63,12,19,0,14,193,115,181,124,28,46,9,13,48,51,0,14,23,24,0,14,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,434,225,0,14,7,11,35,34,22,27,23,25,117,112,10,15,103,98,91,58,0,14,8,12,0,14,0,14,18,28,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,572,222,26,42,6,11,12,19,45,32,23,27,132,87,29,26,172,112,40,33,71,74,10,16,0,14,6,14,0,14,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,453,128,0,14,0,14,24,26,10,15,23,22,67,44,96,61,91,60,47,41,75,53,0,14,0,14,0,14,20,33,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,424,187,0,14,5,8,4,7,54,56,22,18,26,17,48,29,77,40,41,29,99,86,4,8,0,14,6,8,38,45,1,602,Suffolk County,Massachusetts
1500000US250250602002,639,149,0,14,14,20,0,14,77,44,57,38,122,67,61,35,173,69,36,36,78,46,21,25,0,14,0,14,0,14,2,602,Suffolk County,Massachusetts
1500000US250250603011,653,178,0,14,22,26,22,24,62,51,14,22,41,33,165,86,131,57,89,74,101,64,0,14,6,14,0,14,0,14,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,529,174,0,14,0,14,0,14,39,28,46,38,102,74,70,62,81,57,39,32,73,98,0,14,18,21,45,44,16,26,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,725,228,0,14,0,14,0,14,124,112,69,59,81,73,153,96,86,46,143,92,35,28,2,28,0,14,0,14,32,30,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,554,203,0,14,0,14,22,34,29,35,55,75,103,69,74,71,189,113,45,44,11,20,0,14,0,14,0,14,26,31,1,604,Suffolk County,Massachusetts
1500000US250250604002,426,227,0,14,0,14,0,14,49,53,0,14,95,88,114,97,50,46,52,64,49,80,0,14,0,14,0,14,17,26,2,604,Suffolk County,Massachusetts
1500000US250250604003,798,364,0,14,0,14,0,14,18,29,96,71,447,310,39,48,58,56,60,52,80,91,0,14,0,14,0,14,0,14,3,604,Suffolk County,Massachusetts
1500000US250250604004,606,314,48,79,0,14,0,14,71,113,23,31,188,198,97,103,125,138,0,14,31,32,0,14,0,14,23,29,0,14,4,604,Suffolk County,Massachusetts
1500000US250250604005,382,217,0,14,0,14,0,14,20,37,0,14,59,47,118,102,108,94,16,27,34,41,0,14,0,14,0,14,27,38,5,604,Suffolk County,Massachusetts
1500000US250250605011,226,157,0,14,0,14,0,14,0,14,0,14,0,14,108,78,71,70,47,56,0,14,0,14,0,14,0,14,0,14,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,463,257,0,14,0,14,0,14,64,75,65,74,63,71,24,35,209,171,14,22,0,14,0,14,10,16,0,14,14,22,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,553,194,0,14,36,41,0,14,30,48,23,37,175,108,54,49,92,94,50,48,58,60,35,56,0,14,0,14,0,14,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,717,399,26,42,0,14,0,14,0,14,0,14,97,74,29,47,32,31,168,210,62,72,0,14,40,61,213,197,50,82,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,653,201,0,14,24,39,15,24,37,56,32,52,51,51,144,96,135,89,130,144,57,69,28,36,0,14,0,14,0,14,5,605.01,Suffolk County,Massachusetts
1500000US250250606011,1142,319,0,14,0,14,82,16,29,24,62,51,201,125,93,49,176,107,273,195,143,84,12,16,50,64,0,14,21,21,1,606.01,Suffolk County,Massachusetts
1500000US250250606021,255,148,0,14,0,14,28,44,0,14,24,41,79,94,34,42,22,23,15,16,5,8,32,38,0,14,16,25,0,14,1,606.02,Suffolk County,Massachusetts
1500000US250250606031,775,186,0,14,0,14,0,14,53,56,56,46,172,102,52,36,245,124,101,62,55,46,15,19,26,32,0,14,0,14,1,606.03,Suffolk County,Massachusetts
1500000US250250606041,1044,220,0,14,0,14,76,95,10,15,11,17,76,67,148,96,295,133,178,106,174,102,21,32,0,14,45,42,10,16,1,606.04,Suffolk County,Massachusetts
1500000US250250606042,700,226,0,14,0,14,0,14,23,37,0,14,31,30,224,122,158,81,175,144,72,48,0,14,0,14,10,15,7,12,2,606.04,Suffolk County,Massachusetts
1500000US250250607001,371,145,0,14,0,14,0,14,20,25,46,42,66,49,9,14,138,120,22,25,39,31,4,6,0,14,27,28,0,14,1,607,Suffolk County,Massachusetts
1500000US250250607002,194,74,6,12,22,24,0,14,11,18,0,14,39,33,0,14,39,46,16,17,28,31,14,21,0,14,13,11,6,9,2,607,Suffolk County,Massachusetts
1500000US250250608001,610,147,0,14,0,14,0,14,27,30,9,15,225,69,46,54,51,50,42,39,183,30,15,24,0,14,0,14,12,19,1,608,Suffolk County,Massachusetts
1500000US250250608002,466,212,0,14,0,14,0,14,0,14,17,25,44,53,167,131,100,83,102,76,16,25,20,33,0,14,0,14,0,14,2,608,Suffolk County,Massachusetts
1500000US250250608003,613,250,0,14,0,14,0,14,29,35,56,83,77,79,83,78,126,109,153,183,42,39,0,14,0,14,15,24,32,37,3,608,Suffolk County,Massachusetts
1500000US250250608004,1017,308,38,46,0,14,31,36,13,21,42,54,165,92,280,164,289,201,27,31,15,24,35,59,0,14,36,33,46,45,4,608,Suffolk County,Massachusetts
1500000US250250610001,1073,363,0,14,48,51,0,14,81,64,139,165,131,72,171,115,281,151,115,67,58,38,37,38,0,14,12,18,0,14,1,610,Suffolk County,Massachusetts
1500000US250250610002,247,110,0,14,30,43,0,14,46,41,42,50,0,14,12,21,36,43,0,14,35,58,0,14,13,20,0,14,33,39,2,610,Suffolk County,Massachusetts
1500000US250250610003,169,94,0,14,36,49,0,14,20,26,0,14,7,12,8,17,8,14,42,58,0,14,11,19,37,49,0,14,0,14,3,610,Suffolk County,Massachusetts
1500000US250250611011,436,177,0,14,0,14,0,14,23,25,0,14,10,16,27,34,108,74,95,84,47,42,41,46,0,14,67,65,18,29,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,500,168,0,14,31,43,13,20,0,14,10,15,20,31,34,32,126,83,28,33,62,51,13,20,17,20,102,79,44,39,2,611.01,Suffolk County,Massachusetts
1500000US250250612011,681,202,0,14,57,77,20,31,16,29,15,25,61,52,60,60,233,107,64,62,50,61,36,53,9,15,50,47,10,16,1,612.01,Suffolk County,Massachusetts
1500000US250250612021,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,612.02,Suffolk County,Massachusetts
1500000US250250612031,1314,316,0,14,0,14,16,20,36,34,70,45,433,290,139,78,238,106,189,113,97,79,20,32,6,9,17,28,53,54,1,612.03,Suffolk County,Massachusetts
1500000US250250612041,554,216,0,14,0,14,0,14,0,14,46,39,18,20,100,26,167,203,137,39,56,38,2,5,0,14,11,17,17,16,1,612.04,Suffolk County,Massachusetts
1500000US250250701021,178,105,0,14,0,14,0,14,0,14,7,11,49,61,34,44,24,28,55,68,9,15,0,14,0,14,0,14,0,14,1,701.02,Suffolk County,Massachusetts
1500000US250250701022,781,185,11,24,0,14,0,14,0,14,15,24,46,38,47,40,114,76,84,53,182,131,43,47,33,40,102,61,104,108,2,701.02,Suffolk County,Massachusetts
1500000US250250701023,64,59,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,20,23,36,29,29,0,14,0,14,0,14,0,14,3,701.02,Suffolk County,Massachusetts
1500000US250250701031,291,126,0,14,0,14,13,21,0,14,0,14,52,39,47,76,44,39,84,83,27,31,2,4,0,14,16,22,6,9,1,701.03,Suffolk County,Massachusetts
1500000US250250701041,546,134,0,14,0,14,0,14,0,14,0,14,41,41,44,43,100,49,163,69,178,121,9,16,0,14,11,19,0,14,1,701.04,Suffolk County,Massachusetts
1500000US250250701042,100,77,15,38,0,14,0,14,0,14,0,14,22,36,30,34,13,20,0,14,20,29,0,14,0,14,0,14,0,14,2,701.04,Suffolk County,Massachusetts
1500000US250250701043,428,164,76,99,0,14,0,14,0,14,16,25,73,74,97,65,77,63,0,14,42,39,0,14,0,14,30,48,17,29,3,701.04,Suffolk County,Massachusetts
1500000US250250702011,109,64,24,33,0,14,0,14,0,14,0,14,6,11,18,19,0,14,6,11,10,14,7,11,38,42,0,14,0,14,1,702.01,Suffolk County,Massachusetts
1500000US250250702012,935,230,0,14,0,14,0,14,34,32,20,25,65,40,84,67,159,50,189,87,75,64,67,43,24,48,145,103,73,84,2,702.01,Suffolk County,Massachusetts
1500000US250250702021,1368,320,10,17,0,14,0,14,17,29,139,92,84,57,304,222,270,122,302,153,91,70,99,86,37,29,0,14,15,14,1,702.02,Suffolk County,Massachusetts
1500000US250250702022,193,87,0,14,0,14,8,13,8,13,0,14,0,14,6,10,48,33,3,5,46,37,64,55,0,14,0,14,10,16,2,702.02,Suffolk County,Massachusetts
1500000US250250703011,559,255,0,14,0,14,35,53,0,14,7,12,87,86,64,62,133,84,87,103,135,157,0,14,0,14,11,20,0,14,1,703.01,Suffolk County,Massachusetts
1500000US250250703012,640,192,83,74,0,14,0,14,27,31,0,14,132,90,85,75,161,95,93,57,34,49,17,27,0,14,8,12,0,14,2,703.01,Suffolk County,Massachusetts
1500000US250250703021,372,175,0,14,0,14,28,35,10,18,16,28,44,55,78,58,60,72,40,30,55,72,0,14,41,51,0,14,0,14,1,703.02,Suffolk County,Massachusetts
1500000US250250703022,259,82,0,14,0,14,10,16,83,81,30,41,108,85,0,14,28,34,0,14,0,14,0,14,0,14,0,14,0,14,2,703.02,Suffolk County,Massachusetts
1500000US250250703023,215,109,14,24,0,14,0,14,20,31,24,39,35,39,0,14,61,56,38,44,23,29,0,14,0,14,0,14,0,14,3,703.02,Suffolk County,Massachusetts
1500000US250250704021,920,190,0,14,12,12,20,18,54,40,62,37,44,30,115,43,351,157,133,55,46,30,31,28,0,14,39,33,13,21,1,704.02,Suffolk County,Massachusetts
1500000US250250704022,314,95,0,14,0,14,0,14,35,50,15,17,39,20,73,41,17,18,37,28,37,27,31,28,3,5,4,8,23,26,2,704.02,Suffolk County,Massachusetts
1500000US250250705011,843,222,0,14,0,14,0,14,12,21,0,14,38,66,132,90,358,198,97,53,151,72,18,25,0,14,37,36,0,14,1,705.01,Suffolk County,Massachusetts
1500000US250250705012,360,142,0,14,0,14,0,14,56,64,57,53,45,55,53,50,45,37,42,48,62,51,0,14,0,14,0,14,0,14,2,705.01,Suffolk County,Massachusetts
1500000US250250705021,548,329,0,14,0,14,0,14,0,14,82,76,71,85,98,94,89,102,70,67,0,14,11,18,0,14,68,99,59,88,1,705.02,Suffolk County,Massachusetts
1500000US250250705022,598,201,0,14,0,14,18,30,0,14,97,64,145,117,100,76,103,113,26,27,76,68,13,22,0,14,17,19,3,8,2,705.02,Suffolk County,Massachusetts
1500000US250250706001,547,142,0,14,0,14,8,13,26,19,22,23,83,55,83,53,117,61,110,52,30,28,57,56,0,14,0,14,11,15,1,706,Suffolk County,Massachusetts
1500000US250250706002,536,139,0,14,9,13,11,17,35,58,10,16,82,44,82,53,67,40,97,51,119,68,16,24,0,14,8,12,0,14,2,706,Suffolk County,Massachusetts
1500000US250250707001,545,180,0,14,0,14,11,18,44,42,0,14,30,25,17,21,102,63,104,70,155,130,47,42,0,14,24,31,11,19,1,707,Suffolk County,Massachusetts
1500000US250250707002,881,334,0,14,0,14,37,49,37,33,31,30,86,73,86,72,107,67,186,157,164,129,0,14,0,14,142,178,5,9,2,707,Suffolk County,Massachusetts
1500000US250250708011,448,145,0,14,0,14,0,14,0,14,60,93,15,23,37,37,167,82,80,47,2,6,30,32,0,14,20,42,37,42,1,708.01,Suffolk County,Massachusetts
1500000US250250708021,804,330,66,96,0,14,34,53,39,44,131,108,93,66,139,117,85,55,128,150,74,90,0,14,0,14,0,14,15,24,1,708.02,Suffolk County,Massachusetts
1500000US250250708022,374,124,0,14,0,14,0,14,16,26,0,14,58,53,41,42,34,33,149,81,20,31,0,14,0,14,56,84,0,14,2,708.02,Suffolk County,Massachusetts
1500000US250250709011,552,185,58,35,0,14,104,116,75,50,0,14,13,19,26,33,148,90,65,36,10,13,12,22,0,14,41,37,0,14,1,709.01,Suffolk County,Massachusetts
1500000US250250709021,460,171,0,14,9,15,28,28,6,10,9,14,138,67,49,47,115,79,45,29,50,43,11,29,0,14,0,14,0,14,1,709.02,Suffolk County,Massachusetts
1500000US250250709022,634,192,0,14,0,14,0,14,50,77,64,39,113,73,46,35,139,73,87,64,69,44,3,6,26,33,31,31,6,10,2,709.02,Suffolk County,Massachusetts
1500000US250250711011,628,209,0,14,0,14,15,27,0,14,88,146,95,64,81,73,179,79,65,51,33,39,0,14,0,14,58,70,14,22,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,423,146,0,14,0,14,18,29,0,14,43,60,49,80,17,30,83,62,36,42,131,48,0,14,0,14,24,40,22,45,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,570,257,0,14,0,14,19,31,61,76,184,136,15,24,28,32,26,31,166,117,29,35,42,67,0,14,0,14,0,14,3,711.01,Suffolk County,Massachusetts
1500000US250250711014,251,175,0,14,42,68,45,72,61,93,0,14,0,14,19,31,0,14,69,69,0,14,15,24,0,14,0,14,0,14,4,711.01,Suffolk County,Massachusetts
1500000US250250712011,506,126,21,24,0,14,10,15,20,30,2,5,66,53,70,52,156,62,58,37,69,65,8,12,0,14,22,21,4,10,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,308,161,19,36,19,37,30,26,42,45,6,13,0,14,7,12,72,59,21,20,38,34,0,14,34,54,15,25,5,9,2,712.01,Suffolk County,Massachusetts
1500000US250250712013,130,73,0,14,0,14,19,30,0,14,33,30,0,14,0,14,49,56,20,31,0,14,0,14,9,16,0,14,0,14,3,712.01,Suffolk County,Massachusetts
1500000US250250712014,412,188,30,48,0,14,70,85,0,14,89,56,0,14,0,14,79,76,0,14,14,26,27,42,43,47,0,14,60,66,4,712.01,Suffolk County,Massachusetts
1500000US250250801001,444,203,25,36,0,14,38,104,55,55,28,26,93,62,26,24,73,51,3,5,12,15,8,12,0,14,51,60,32,37,1,801,Suffolk County,Massachusetts
1500000US250250801002,281,176,2,4,42,55,22,30,5,17,13,17,19,23,36,35,71,79,6,16,26,29,20,21,10,17,9,16,0,14,2,801,Suffolk County,Massachusetts
1500000US250250803001,227,153,3,10,3,11,0,14,44,30,10,15,78,95,67,110,0,14,9,14,13,16,0,14,0,14,0,14,0,14,1,803,Suffolk County,Massachusetts
1500000US250250803002,566,202,0,14,20,32,23,36,65,58,42,60,117,106,56,50,70,49,69,63,25,30,12,16,0,14,67,52,0,14,2,803,Suffolk County,Massachusetts
1500000US250250804011,537,240,29,48,9,15,0,14,0,14,62,71,98,89,19,27,80,65,126,128,55,49,0,14,0,14,59,56,0,14,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,665,189,0,14,10,16,0,14,59,58,27,31,45,55,56,48,153,115,65,66,42,45,36,53,0,14,103,73,69,70,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,355,142,0,14,0,14,0,14,10,15,17,20,8,11,75,80,59,39,15,21,32,29,47,46,0,14,44,46,48,44,1,805,Suffolk County,Massachusetts
1500000US250250805002,837,273,67,52,20,30,0,14,95,80,188,212,32,34,7,12,111,96,75,60,29,48,70,67,21,30,83,72,39,33,2,805,Suffolk County,Massachusetts
1500000US250250806011,1094,201,31,35,19,25,0,14,14,19,72,72,25,32,123,69,129,61,116,89,35,57,59,48,33,53,265,86,173,112,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,73,70,0,14,0,14,0,14,0,14,0,14,0,14,9,15,0,14,10,16,8,12,20,21,26,41,0,14,0,14,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,58,49,0,14,0,14,0,14,6,9,0,14,0,14,5,8,4,7,0,14,28,44,15,15,0,14,0,14,0,14,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,1001,493,28,27,18,29,0,14,113,171,12,18,18,22,142,137,31,33,104,103,26,33,39,48,61,44,249,189,160,99,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,592,216,12,20,5,8,52,43,0,14,28,33,5,8,82,76,159,120,83,76,66,68,5,8,18,24,34,39,43,62,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,692,176,0,14,0,14,5,8,45,43,0,14,15,25,56,41,220,109,116,84,125,85,0,14,0,14,23,29,87,76,1,809,Suffolk County,Massachusetts
1500000US250250809002,784,295,43,73,0,14,45,36,48,48,42,42,45,54,70,65,258,134,45,44,56,40,0,14,0,14,132,119,0,14,2,809,Suffolk County,Massachusetts
1500000US250250809003,229,113,0,14,11,17,0,14,41,42,0,14,23,27,20,28,25,23,16,19,64,62,11,16,0,14,7,12,11,16,3,809,Suffolk County,Massachusetts
1500000US250250810011,259,176,0,14,0,14,0,14,10,17,0,14,20,32,60,95,57,52,30,39,43,50,0,14,0,14,23,34,16,27,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,892,331,0,14,96,129,9,14,130,136,20,33,40,45,43,43,145,125,147,105,77,58,97,88,0,14,68,74,20,22,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,248,146,0,14,0,14,0,14,9,15,0,14,0,14,28,36,30,36,38,34,75,121,68,58,0,14,0,14,0,14,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,500,153,0,14,0,14,51,62,94,63,16,29,45,52,8,17,95,71,0,14,27,31,92,82,0,14,42,63,30,40,4,810.01,Suffolk County,Massachusetts
1500000US250250810015,112,68,0,14,22,41,0,14,0,14,18,32,0,14,8,14,45,72,0,14,19,33,0,14,0,14,0,14,0,14,5,810.01,Suffolk County,Massachusetts
1500000US250250811011,235,111,0,14,0,14,25,39,89,95,0,14,32,51,16,24,32,40,0,14,0,14,0,14,10,17,31,46,0,14,1,811.01,Suffolk County,Massachusetts
1500000US250250811012,498,140,0,14,22,34,30,48,109,144,23,35,64,46,114,80,95,66,0,14,41,42,0,14,0,14,0,14,0,14,2,811.01,Suffolk County,Massachusetts
1500000US250250811021,727,301,0,14,0,14,45,56,47,40,52,50,149,91,93,93,124,87,28,28,48,32,51,63,27,40,43,58,20,33,1,811.02,Suffolk County,Massachusetts
1500000US250250811022,839,424,0,14,41,52,137,147,10,20,57,45,15,23,103,87,81,58,0,14,227,216,9,19,0,14,95,90,64,58,2,811.02,Suffolk County,Massachusetts
1500000US250250812001,543,181,0,14,23,24,15,23,38,38,71,65,62,47,70,52,119,57,30,32,24,28,29,32,12,19,26,26,24,28,1,812,Suffolk County,Massachusetts
1500000US250250812002,711,227,0,14,46,51,44,52,48,54,42,48,84,68,33,40,77,80,77,60,54,60,23,36,50,65,60,56,73,50,2,812,Suffolk County,Massachusetts
1500000US250250812003,178,134,0,14,11,16,0,14,43,36,0,14,0,14,0,14,51,47,0,14,43,73,0,14,0,14,12,19,18,30,3,812,Suffolk County,Massachusetts
