Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250403003,408,109,0,13,0,13,27,26,31,49,10,16,66,48,44,32,98,53,104,70,0,13,9,13,0,13,19,26,0,13,3,403,Suffolk County,Massachusetts
1500000US250250403004,445,141,0,13,0,13,11,12,45,45,25,25,116,84,61,42,123,66,20,18,35,37,9,14,0,13,0,13,0,13,4,403,Suffolk County,Massachusetts
1500000US250250403005,446,139,0,13,0,13,0,13,0,13,9,14,98,56,116,96,103,55,71,73,25,29,24,36,0,13,0,13,0,13,5,403,Suffolk County,Massachusetts
1500000US250250404011,1210,237,42,45,44,59,46,44,25,32,145,112,91,48,52,40,463,136,142,71,30,31,0,13,13,21,26,33,91,68,1,404.01,Suffolk County,Massachusetts
1500000US250250404012,403,96,0,13,10,16,9,16,9,16,43,43,123,93,70,41,90,44,18,23,23,32,0,13,0,13,8,13,0,13,2,404.01,Suffolk County,Massachusetts
1500000US250250406001,956,277,0,13,0,13,0,13,98,52,52,48,133,80,297,134,222,108,32,28,46,41,21,30,6,10,33,31,16,26,1,406,Suffolk County,Massachusetts
1500000US250250406002,1370,209,6,9,0,13,11,13,64,46,97,57,224,122,214,91,328,83,292,112,39,31,0,13,25,24,57,38,13,16,2,406,Suffolk County,Massachusetts
1500000US250250408011,256,112,49,79,14,22,0,13,0,13,47,56,6,9,0,13,23,25,0,13,84,63,6,10,0,13,27,28,0,13,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,442,234,0,13,0,13,0,13,76,92,0,13,11,17,83,73,74,72,0,13,20,31,49,49,24,31,105,68,0,13,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1512,244,0,13,32,49,14,23,189,105,125,81,293,104,119,60,245,82,181,75,202,82,53,54,0,13,37,29,22,23,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,1229,434,0,13,45,38,94,114,172,99,14,18,264,175,74,48,288,147,6,9,62,53,14,16,31,34,85,55,80,111,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,514,192,11,20,33,40,57,57,74,108,14,22,101,66,84,75,0,13,38,45,44,43,0,13,6,15,22,36,30,35,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,1079,311,60,57,102,67,27,44,81,58,6,11,270,144,89,54,198,101,61,36,38,42,0,13,0,13,121,83,26,34,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1122,337,48,42,72,60,26,31,41,41,22,21,215,104,88,65,247,175,68,70,68,51,0,13,27,33,117,68,83,78,1,502,Suffolk County,Massachusetts
1500000US250250502002,874,394,0,13,0,13,8,12,62,59,46,49,181,222,82,65,206,194,30,36,47,51,28,44,118,107,61,71,5,7,2,502,Suffolk County,Massachusetts
1500000US250250502003,302,159,0,13,15,18,0,13,10,17,23,34,15,26,40,47,47,41,41,37,5,8,9,16,48,64,32,39,17,29,3,502,Suffolk County,Massachusetts
1500000US250250502004,606,252,20,23,0,13,38,58,0,13,0,13,120,96,57,49,174,193,5,9,50,63,36,59,0,13,28,50,78,72,4,502,Suffolk County,Massachusetts
1500000US250250503001,628,228,0,13,41,42,43,54,26,33,25,29,110,59,8,11,101,48,46,35,59,50,0,13,23,35,29,35,117,101,1,503,Suffolk County,Massachusetts
1500000US250250503002,346,95,13,17,0,13,0,13,41,29,12,19,92,70,35,30,15,19,0,13,40,41,13,20,13,21,27,33,45,46,2,503,Suffolk County,Massachusetts
1500000US250250503003,307,124,21,26,45,47,0,13,11,16,64,64,79,71,0,13,14,22,42,34,20,23,0,13,0,13,0,13,11,17,3,503,Suffolk County,Massachusetts
1500000US250250504001,223,102,0,13,0,13,0,13,5,14,17,16,43,36,15,26,28,38,6,8,37,36,15,17,23,30,34,57,0,13,1,504,Suffolk County,Massachusetts
1500000US250250504002,1193,198,0,13,78,69,0,13,53,34,122,94,144,79,39,33,237,89,150,79,170,75,50,40,0,13,70,48,80,96,2,504,Suffolk County,Massachusetts
1500000US250250505001,1338,199,85,49,9,9,17,14,83,42,75,49,222,88,218,69,184,64,121,44,162,93,45,35,4,7,42,30,71,52,1,505,Suffolk County,Massachusetts
1500000US250250505002,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,505,Suffolk County,Massachusetts
1500000US250250506001,975,337,60,45,0,13,145,108,113,85,46,36,221,166,75,61,148,126,55,41,79,56,0,13,0,13,31,30,2,5,1,506,Suffolk County,Massachusetts
1500000US250250506002,649,282,0,13,15,20,40,32,70,82,68,63,119,116,20,18,195,101,63,39,15,15,0,13,0,13,32,44,12,16,2,506,Suffolk County,Massachusetts
1500000US250250507001,1322,444,220,188,57,75,50,66,273,192,89,72,252,140,47,47,59,52,27,25,66,56,44,46,0,13,88,70,50,59,1,507,Suffolk County,Massachusetts
1500000US250250507002,832,355,49,67,0,13,0,13,44,53,175,223,110,96,114,79,74,57,27,26,70,93,0,13,0,13,120,71,49,50,2,507,Suffolk County,Massachusetts
1500000US250250507003,1241,493,28,45,50,78,13,23,98,70,112,96,123,109,88,75,128,111,90,78,149,112,24,38,0,13,168,126,170,127,3,507,Suffolk County,Massachusetts
1500000US250250509011,1157,471,109,112,61,69,117,110,143,122,11,17,188,167,60,64,81,68,143,101,52,50,44,72,9,15,120,116,19,28,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,954,371,61,76,0,13,15,24,92,90,62,55,254,145,147,130,174,104,7,10,63,53,0,13,14,13,39,34,26,36,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,633,284,0,13,37,49,14,24,121,115,66,68,41,54,11,16,129,119,55,60,5,8,0,13,0,13,103,78,51,56,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1452,395,118,84,40,37,51,49,132,88,151,134,199,155,76,44,230,142,31,34,75,53,100,91,31,47,173,164,45,40,1,510,Suffolk County,Massachusetts
1500000US250250510002,345,124,47,40,0,13,20,33,10,17,11,17,52,40,89,53,77,62,0,13,0,13,0,13,0,13,13,20,26,32,2,510,Suffolk County,Massachusetts
1500000US250250510003,601,179,13,20,38,48,16,24,44,31,0,13,96,78,189,92,65,47,53,55,56,47,0,13,0,13,31,35,0,13,3,510,Suffolk County,Massachusetts
1500000US250250511011,1554,529,133,131,103,98,38,46,54,72,124,115,498,272,148,113,126,92,41,33,98,79,0,13,0,13,98,97,93,88,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,894,388,73,82,210,232,31,47,15,25,76,66,8,16,223,261,92,82,52,60,13,24,0,13,19,30,46,50,36,41,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,1068,356,53,84,143,100,17,29,42,64,139,105,163,126,161,151,104,89,56,71,39,63,102,95,0,13,35,40,14,23,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,501,248,0,13,68,83,35,60,38,41,0,13,131,95,18,30,59,79,113,115,19,30,0,13,20,33,0,13,0,13,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,220,91,0,13,0,13,0,13,0,13,0,13,42,33,34,28,47,44,67,48,11,16,12,18,0,13,0,13,7,10,1,512,Suffolk County,Massachusetts
1500000US250250512002,834,212,21,33,0,13,23,36,188,125,65,57,164,97,54,45,80,47,78,66,80,68,24,24,16,27,24,33,17,16,2,512,Suffolk County,Massachusetts
1500000US250250512003,628,178,9,14,0,13,0,13,66,47,22,26,112,74,24,26,195,94,87,63,13,20,10,16,0,13,64,83,26,29,3,512,Suffolk County,Massachusetts
1500000US250250601011,617,221,0,13,34,45,0,13,53,45,52,51,59,55,128,76,133,113,35,58,30,26,39,49,0,13,41,45,13,22,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,547,233,0,13,0,13,23,26,27,33,13,20,161,124,44,44,156,107,75,58,9,14,0,13,0,13,16,25,23,34,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,675,216,0,13,0,13,0,13,48,42,5,7,109,71,89,54,184,114,116,63,80,65,9,14,0,13,29,27,6,9,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,524,126,0,13,0,13,23,26,18,21,28,30,91,55,114,68,82,62,107,66,28,26,0,13,0,13,0,13,33,37,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,712,244,0,13,3,4,9,9,101,84,36,27,68,45,99,37,157,69,96,55,81,67,13,15,0,13,7,11,42,48,1,602,Suffolk County,Massachusetts
1500000US250250602002,662,135,4,6,4,10,0,13,64,40,46,34,145,58,71,39,190,58,30,29,73,48,35,32,0,13,0,13,0,13,2,602,Suffolk County,Massachusetts
1500000US250250603011,791,171,0,13,11,18,19,21,96,69,52,49,122,68,117,73,160,85,140,90,64,52,0,13,10,18,0,13,0,13,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,644,231,0,13,0,13,0,13,45,50,16,25,138,119,93,62,166,116,23,24,63,82,29,45,17,19,34,34,20,32,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,1071,224,0,13,0,13,8,12,108,104,136,65,33,27,256,99,243,95,175,96,38,24,8,19,0,13,55,48,11,17,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,869,320,0,13,0,13,23,35,65,60,162,173,138,74,152,129,237,181,40,36,44,70,0,13,0,13,0,13,8,13,1,604,Suffolk County,Massachusetts
1500000US250250604002,631,235,0,13,35,54,16,25,52,59,32,39,150,94,105,79,147,123,38,46,33,53,0,13,0,13,0,13,23,22,2,604,Suffolk County,Massachusetts
1500000US250250604003,908,404,0,13,0,13,0,13,0,13,101,81,360,259,48,56,150,102,127,122,96,88,0,13,17,30,0,13,9,14,3,604,Suffolk County,Massachusetts
1500000US250250604004,636,181,51,82,0,13,12,19,0,13,11,18,212,133,144,100,109,65,12,19,34,41,0,13,0,13,51,50,0,13,4,604,Suffolk County,Massachusetts
1500000US250250604005,424,235,0,13,0,13,0,13,30,49,0,13,136,124,87,75,156,99,0,13,9,16,0,13,0,13,0,13,6,14,5,604,Suffolk County,Massachusetts
1500000US250250605011,462,193,0,13,0,13,0,13,0,13,31,48,90,92,157,98,65,76,88,90,0,13,0,13,0,13,31,48,0,13,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,821,252,0,13,15,25,0,13,114,88,28,45,111,91,92,73,200,135,125,72,53,43,62,73,9,14,0,13,12,18,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,607,218,0,13,62,57,0,13,12,20,26,46,86,71,57,53,154,137,162,114,0,13,48,60,0,13,0,13,0,13,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,699,398,29,47,38,60,0,13,0,13,32,52,72,68,30,46,8,12,199,221,15,24,0,13,0,13,225,213,51,87,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,554,212,0,13,0,13,13,21,21,37,57,67,102,86,134,108,75,66,109,140,0,13,29,41,0,13,4,7,10,17,5,605.01,Suffolk County,Massachusetts
1500000US250250606011,1405,374,10,16,28,33,12,18,19,23,57,54,323,150,294,125,176,77,274,230,167,94,12,16,0,13,11,18,22,29,1,606.01,Suffolk County,Massachusetts
1500000US250250606021,264,117,0,13,0,13,27,42,0,13,23,36,45,42,52,45,43,40,10,15,0,13,33,39,0,13,0,13,31,43,1,606.02,Suffolk County,Massachusetts
1500000US250250606031,776,183,0,13,0,13,0,13,54,57,45,46,95,60,75,49,263,112,91,72,77,61,21,27,32,38,0,13,23,27,1,606.03,Suffolk County,Massachusetts
1500000US250250606041,596,144,0,13,0,13,0,13,9,14,21,24,27,38,141,72,114,54,177,93,43,43,9,14,0,13,36,34,19,22,1,606.04,Suffolk County,Massachusetts
1500000US250250606042,565,187,0,13,0,13,0,13,0,13,0,13,38,32,110,54,143,63,189,141,18,20,29,25,0,13,19,23,19,29,2,606.04,Suffolk County,Massachusetts
1500000US250250607001,342,91,0,13,29,32,25,27,34,28,53,33,14,21,23,23,59,46,36,31,20,30,14,17,0,13,35,30,0,13,1,607,Suffolk County,Massachusetts
1500000US250250607002,310,90,13,16,31,31,0,13,27,31,9,13,35,25,0,13,51,43,29,27,35,28,22,26,9,15,26,19,23,29,2,607,Suffolk County,Massachusetts
1500000US250250608001,557,218,0,13,0,13,0,13,40,45,32,36,190,135,60,57,68,53,32,37,101,84,19,34,0,13,0,13,15,24,1,608,Suffolk County,Massachusetts
1500000US250250608002,722,273,0,13,0,13,0,13,46,74,100,80,70,74,279,193,92,71,38,36,23,36,21,34,0,13,53,84,0,13,2,608,Suffolk County,Massachusetts
1500000US250250608003,934,335,0,13,17,27,0,13,0,13,7,13,113,92,73,63,430,266,160,185,92,66,15,24,0,13,27,32,0,13,3,608,Suffolk County,Massachusetts
1500000US250250608004,957,278,7,13,0,13,26,31,29,33,43,51,144,115,271,129,251,167,20,27,105,99,33,54,0,13,8,15,20,31,4,608,Suffolk County,Massachusetts
1500000US250250610001,1215,373,0,13,62,54,0,13,69,59,172,177,98,70,183,120,378,134,129,76,83,53,0,13,26,40,11,17,4,7,1,610,Suffolk County,Massachusetts
1500000US250250610002,328,140,0,13,54,77,0,13,35,34,37,47,16,25,3,11,51,53,19,23,36,58,0,13,3,9,5,10,69,63,2,610,Suffolk County,Massachusetts
1500000US250250610003,179,119,28,56,27,42,0,13,11,13,8,16,0,13,10,19,23,33,0,13,56,60,9,15,7,10,0,13,0,13,3,610,Suffolk County,Massachusetts
1500000US250250611011,408,137,0,13,0,13,0,13,25,26,0,13,9,15,64,39,35,28,117,83,73,50,44,45,0,13,26,26,15,22,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,495,143,0,13,25,35,0,13,9,13,6,9,46,36,58,44,113,65,8,11,69,40,16,25,9,15,128,89,8,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612011,1164,253,18,31,0,13,28,43,56,52,82,54,113,75,180,110,286,124,199,112,107,93,0,13,9,16,60,47,26,3,1,612.01,Suffolk County,Massachusetts
1500000US250250612021,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,612.02,Suffolk County,Massachusetts
1500000US250250612031,1335,311,0,13,0,13,0,13,14,22,49,45,329,260,175,81,269,117,262,122,166,115,17,26,0,13,12,20,42,41,1,612.03,Suffolk County,Massachusetts
1500000US250250612041,844,229,0,13,0,13,0,13,90,73,61,73,16,25,89,73,216,218,184,139,68,70,30,45,44,49,7,13,39,31,1,612.04,Suffolk County,Massachusetts
1500000US250250701021,177,113,0,13,0,13,12,19,50,77,0,13,36,60,23,36,18,30,28,31,10,16,0,13,0,13,0,13,0,13,1,701.02,Suffolk County,Massachusetts
1500000US250250701022,882,235,29,41,0,13,15,30,37,53,17,27,56,45,95,63,119,85,86,60,218,142,41,48,14,28,41,42,114,130,2,701.02,Suffolk County,Massachusetts
1500000US250250701023,105,86,0,13,0,13,0,13,0,13,0,13,14,22,0,13,24,26,36,56,31,38,0,13,0,13,0,13,0,13,3,701.02,Suffolk County,Massachusetts
1500000US250250701031,264,105,0,13,0,13,13,22,0,13,47,43,30,35,60,75,30,38,68,54,0,13,0,13,0,13,0,13,16,24,1,701.03,Suffolk County,Massachusetts
1500000US250250701041,540,151,0,13,0,13,0,13,18,28,0,13,16,27,59,47,144,75,151,67,152,109,0,13,0,13,0,13,0,13,1,701.04,Suffolk County,Massachusetts
1500000US250250701042,237,103,7,16,0,13,0,13,14,28,0,13,52,48,49,39,56,35,14,22,26,32,19,31,0,13,0,13,0,13,2,701.04,Suffolk County,Massachusetts
1500000US250250701043,303,140,67,101,0,13,0,13,37,34,15,22,27,33,52,40,90,58,0,13,0,13,0,13,0,13,0,13,15,23,3,701.04,Suffolk County,Massachusetts
1500000US250250702011,187,119,18,27,0,13,0,13,0,13,0,13,13,24,13,24,0,13,12,22,30,30,27,39,51,55,6,11,17,27,1,702.01,Suffolk County,Massachusetts
1500000US250250702012,1045,231,0,13,0,13,21,28,29,38,8,14,59,36,90,61,122,68,199,87,165,82,67,54,19,34,165,66,101,67,2,702.01,Suffolk County,Massachusetts
1500000US250250702021,1129,258,0,13,0,13,0,13,0,13,42,42,81,57,214,121,329,131,193,98,179,95,56,72,11,13,20,25,4,7,1,702.02,Suffolk County,Massachusetts
1500000US250250702022,204,89,0,13,0,13,8,14,0,13,0,13,0,13,26,36,37,34,4,7,84,82,30,47,0,13,0,13,15,23,2,702.02,Suffolk County,Massachusetts
1500000US250250703011,741,238,0,13,119,122,0,13,21,33,14,24,101,95,101,77,146,87,119,127,111,161,1,2,8,14,0,13,0,13,1,703.01,Suffolk County,Massachusetts
1500000US250250703012,944,258,74,81,27,31,0,13,34,40,0,13,116,95,90,93,287,161,247,105,42,49,27,43,0,13,0,13,0,13,2,703.01,Suffolk County,Massachusetts
1500000US250250703021,642,207,0,13,0,13,46,57,0,13,37,44,82,76,74,76,189,111,67,68,63,98,20,32,44,56,0,13,20,32,1,703.02,Suffolk County,Massachusetts
1500000US250250703022,247,100,0,13,0,13,0,13,7,11,36,44,74,68,0,13,30,35,82,86,18,29,0,13,0,13,0,13,0,13,2,703.02,Suffolk County,Massachusetts
1500000US250250703023,248,118,0,13,0,13,0,13,18,30,21,35,21,33,0,13,124,82,64,53,0,13,0,13,0,13,0,13,0,13,3,703.02,Suffolk County,Massachusetts
1500000US250250704021,904,166,0,13,16,15,5,8,59,43,76,30,89,44,144,51,329,146,98,36,54,26,15,14,0,13,6,8,13,22,1,704.02,Suffolk County,Massachusetts
1500000US250250704022,425,101,0,13,0,13,0,13,44,49,16,15,68,32,38,26,42,31,32,24,27,16,67,35,40,37,50,37,1,4,2,704.02,Suffolk County,Massachusetts
1500000US250250705011,754,217,0,13,0,13,0,13,21,34,0,13,72,59,156,110,260,158,81,67,69,41,23,33,0,13,72,62,0,13,1,705.01,Suffolk County,Massachusetts
1500000US250250705012,477,125,0,13,0,13,0,13,69,78,81,74,37,51,104,76,114,57,45,42,27,47,0,13,0,13,0,13,0,13,2,705.01,Suffolk County,Massachusetts
1500000US250250705021,628,198,0,13,0,13,0,13,0,13,139,99,38,44,113,92,103,73,119,77,0,13,0,13,38,60,18,28,60,96,1,705.02,Suffolk County,Massachusetts
1500000US250250705022,738,384,0,13,0,13,0,13,0,13,67,57,54,58,116,131,104,102,21,29,98,128,186,259,0,13,48,41,44,47,2,705.02,Suffolk County,Massachusetts
1500000US250250706001,570,141,0,13,0,13,8,13,37,33,18,20,87,48,79,42,105,55,137,80,43,36,47,45,0,13,0,13,9,12,1,706,Suffolk County,Massachusetts
1500000US250250706002,831,136,0,13,6,10,21,21,42,50,61,44,130,96,93,47,152,70,179,70,117,60,17,24,0,13,0,13,13,19,2,706,Suffolk County,Massachusetts
1500000US250250707001,533,178,0,13,0,13,8,13,13,19,0,13,38,35,21,25,78,50,98,61,154,132,19,24,0,13,57,49,47,44,1,707,Suffolk County,Massachusetts
1500000US250250707002,892,210,0,13,0,13,40,54,67,58,51,41,87,61,139,81,199,92,148,76,38,34,0,13,0,13,119,162,4,7,2,707,Suffolk County,Massachusetts
1500000US250250708011,508,247,0,13,0,13,0,13,9,21,17,29,64,73,58,50,77,71,61,58,171,186,21,44,0,13,0,13,30,34,1,708.01,Suffolk County,Massachusetts
1500000US250250708021,1074,352,70,89,0,13,59,62,38,63,93,93,252,146,153,105,196,157,149,172,50,51,0,13,0,13,0,13,14,41,1,708.02,Suffolk County,Massachusetts
1500000US250250708022,517,196,0,13,0,13,0,13,0,13,0,13,27,31,93,84,60,70,181,90,86,74,0,13,0,13,70,89,0,13,2,708.02,Suffolk County,Massachusetts
1500000US250250709011,777,295,72,72,0,13,81,115,70,74,28,38,14,22,62,55,219,144,98,83,27,24,45,40,0,13,61,66,0,13,1,709.01,Suffolk County,Massachusetts
1500000US250250709021,532,159,0,13,29,32,20,22,20,24,0,13,108,86,37,30,207,125,67,43,21,19,7,16,16,27,0,13,0,13,1,709.02,Suffolk County,Massachusetts
1500000US250250709022,643,195,0,13,0,13,0,13,50,78,59,41,66,44,39,34,135,77,214,98,66,48,4,7,10,15,0,13,0,13,2,709.02,Suffolk County,Massachusetts
1500000US250250711011,711,240,0,13,0,13,12,20,0,13,95,151,116,83,135,81,170,81,58,48,44,42,44,49,0,13,0,13,37,39,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,310,133,0,13,0,13,0,13,0,13,0,13,84,88,64,74,48,65,34,40,70,59,0,13,0,13,0,13,10,22,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,613,197,0,13,66,65,0,13,65,77,148,129,0,13,48,38,51,45,81,77,101,81,40,67,0,13,13,20,0,13,3,711.01,Suffolk County,Massachusetts
1500000US250250711014,296,193,0,13,52,83,52,84,55,68,15,16,20,33,18,22,4,8,29,29,31,47,14,21,0,13,0,13,6,10,4,711.01,Suffolk County,Massachusetts
1500000US250250712011,573,103,0,13,0,13,8,14,18,15,3,4,61,43,102,55,212,82,63,40,75,55,9,13,11,18,0,13,11,17,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,408,188,32,43,13,30,36,36,52,54,0,13,47,46,23,27,91,68,34,27,54,54,0,13,0,13,22,33,4,8,2,712.01,Suffolk County,Massachusetts
1500000US250250712013,91,60,0,13,0,13,9,14,0,13,13,25,0,13,0,13,42,49,27,36,0,13,0,13,0,13,0,13,0,13,3,712.01,Suffolk County,Massachusetts
1500000US250250712014,427,167,31,49,0,13,85,109,0,13,34,42,9,16,0,13,85,69,0,13,23,37,30,45,26,43,0,13,104,93,4,712.01,Suffolk County,Massachusetts
1500000US250250801001,400,124,47,50,8,12,14,19,35,31,16,20,89,44,30,28,56,37,31,28,22,21,0,13,0,13,18,24,34,30,1,801,Suffolk County,Massachusetts
1500000US250250801002,326,143,1,3,10,16,0,13,23,30,6,9,34,33,43,43,80,63,10,22,57,33,15,21,18,25,6,8,23,37,2,801,Suffolk County,Massachusetts
1500000US250250803001,295,153,18,30,17,26,0,13,0,13,11,16,104,102,93,118,22,36,9,13,13,14,0,13,0,13,8,15,0,13,1,803,Suffolk County,Massachusetts
1500000US250250803002,709,189,0,13,46,47,5,11,42,39,0,13,242,139,116,77,97,62,69,40,34,34,6,10,0,13,52,53,0,13,2,803,Suffolk County,Massachusetts
1500000US250250804011,632,221,27,46,9,14,0,13,56,58,96,79,47,50,42,43,112,65,113,116,63,50,0,13,0,13,24,28,43,39,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,537,197,0,13,14,20,20,17,77,69,0,13,29,48,37,42,163,128,62,50,9,14,43,65,0,13,48,40,35,38,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,418,144,0,13,12,21,19,30,10,15,14,16,31,25,83,87,34,35,5,8,65,62,47,51,0,13,55,49,43,41,1,805,Suffolk County,Massachusetts
1500000US250250805002,865,279,32,38,19,30,29,34,68,77,167,190,8,11,12,20,128,90,50,53,118,69,22,35,53,59,108,78,51,40,2,805,Suffolk County,Massachusetts
1500000US250250806011,1161,296,55,43,40,34,0,13,16,25,102,67,11,15,150,73,186,97,66,40,108,91,57,46,25,30,259,107,86,49,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,153,93,17,26,0,13,0,13,4,8,11,18,0,13,43,36,0,13,35,39,12,13,24,23,0,13,0,13,7,10,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,58,38,0,13,0,13,0,13,6,9,0,13,20,23,14,18,4,8,0,13,0,13,14,14,0,13,0,13,0,13,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,1143,455,35,35,24,39,0,13,115,172,42,43,23,29,151,139,87,50,60,57,45,44,95,65,62,59,244,160,160,81,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,718,200,10,17,27,32,58,48,78,62,25,25,59,41,84,57,134,105,36,64,55,54,46,35,6,12,76,83,24,36,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,754,163,0,13,11,17,4,7,42,53,28,26,7,14,98,48,209,81,157,93,125,68,11,17,0,13,5,8,57,60,1,809,Suffolk County,Massachusetts
1500000US250250809002,744,230,30,50,27,37,63,45,33,35,30,33,62,59,6,11,272,140,63,62,104,61,0,13,2,4,40,47,12,16,2,809,Suffolk County,Massachusetts
1500000US250250809003,461,169,0,13,21,25,0,13,36,32,22,32,31,23,81,81,71,70,57,47,24,18,90,95,0,13,5,8,23,28,3,809,Suffolk County,Massachusetts
1500000US250250810011,368,138,4,6,5,8,4,8,9,14,36,55,36,30,107,108,35,38,35,42,48,48,0,13,0,13,32,33,17,19,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,581,226,0,13,15,22,50,70,55,60,23,36,41,35,39,37,34,29,82,73,32,32,9,16,0,13,51,65,150,170,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,478,161,37,47,0,13,0,13,9,15,41,52,0,13,32,27,51,40,42,43,145,195,121,101,0,13,0,13,0,13,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,472,186,0,13,33,41,38,51,73,68,10,17,64,54,103,79,48,48,10,17,14,26,61,70,0,13,0,13,18,30,4,810.01,Suffolk County,Massachusetts
1500000US250250810015,104,81,0,13,0,13,9,16,0,13,0,13,0,13,8,14,39,64,12,19,8,16,0,13,0,13,28,47,0,13,5,810.01,Suffolk County,Massachusetts
1500000US250250811011,221,87,0,13,0,13,0,13,81,74,0,13,43,56,14,21,28,36,0,13,8,15,0,13,13,15,25,37,9,14,1,811.01,Suffolk County,Massachusetts
1500000US250250811012,415,113,0,13,19,31,51,56,104,139,35,33,18,23,48,43,28,30,16,26,44,36,36,45,0,13,0,13,16,18,2,811.01,Suffolk County,Massachusetts
1500000US250250811021,437,135,0,13,0,13,0,13,0,13,16,34,39,33,60,60,143,106,15,18,17,20,36,45,0,13,69,89,42,65,1,811.02,Suffolk County,Massachusetts
1500000US250250811022,1101,443,0,13,56,55,157,163,19,31,42,39,45,50,108,92,118,75,31,51,305,252,12,22,12,19,90,100,106,65,2,811.02,Suffolk County,Massachusetts
1500000US250250812001,690,205,0,13,25,26,0,13,101,71,69,72,45,46,57,41,165,102,114,68,22,30,24,28,0,13,44,35,24,23,1,812,Suffolk County,Massachusetts
1500000US250250812002,625,200,7,14,52,47,86,77,59,42,51,37,56,50,26,33,37,47,8,14,62,52,36,35,53,71,57,51,35,30,2,812,Suffolk County,Massachusetts
1500000US250250812003,51,41,0,13,7,12,13,20,0,13,0,13,0,13,0,13,21,34,0,13,0,13,10,16,0,13,0,13,0,13,3,812,Suffolk County,Massachusetts
