Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250408011,295,107,11,17,9,14,9,13,24,27,46,43,0,12,14,24,28,29,27,20,25,34,0,12,0,12,51,52,51,64,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,338,151,29,48,0,12,0,12,12,13,9,16,37,31,4,8,59,61,18,20,31,32,7,13,39,39,90,77,3,6,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1529,205,0,12,12,20,37,37,98,62,68,43,148,77,282,90,501,164,186,72,119,52,17,23,17,20,20,24,24,21,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,997,288,57,52,19,31,78,87,146,80,85,63,27,32,38,28,73,57,33,27,173,133,46,45,0,12,78,66,144,119,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,782,168,28,34,0,12,32,41,74,86,82,54,148,81,58,50,57,42,12,19,30,27,0,12,0,12,100,81,161,99,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,795,185,50,45,93,60,12,18,63,67,26,23,104,69,105,59,100,63,72,44,11,16,19,29,31,36,52,67,57,41,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1318,407,43,47,73,59,42,50,207,153,22,25,143,96,137,86,77,81,14,22,241,152,0,12,50,55,178,122,91,70,1,502,Suffolk County,Massachusetts
1500000US250250502002,568,209,18,21,0,12,12,18,54,39,47,48,52,36,0,12,97,110,83,69,52,42,11,19,35,52,68,60,39,49,2,502,Suffolk County,Massachusetts
1500000US250250502003,582,240,74,74,66,63,29,44,104,103,50,70,0,12,11,19,84,66,33,41,8,14,0,12,12,19,77,68,34,41,3,502,Suffolk County,Massachusetts
1500000US250250502004,990,397,29,46,131,117,100,88,103,109,46,56,75,72,0,12,100,103,41,65,117,79,0,12,0,12,131,132,117,100,4,502,Suffolk County,Massachusetts
1500000US250250503001,350,118,12,18,42,55,0,12,0,12,17,25,31,38,3,7,0,12,0,12,86,50,0,12,0,12,56,49,103,68,1,503,Suffolk County,Massachusetts
1500000US250250503002,356,91,0,12,5,8,27,33,5,9,16,25,45,27,82,25,10,12,18,17,37,31,22,18,0,12,18,26,71,42,2,503,Suffolk County,Massachusetts
1500000US250250504001,494,158,0,12,34,34,36,37,0,12,24,25,70,47,46,34,42,36,9,7,87,79,0,12,16,24,45,44,85,52,1,504,Suffolk County,Massachusetts
1500000US250250504002,1103,207,56,46,88,65,93,71,92,41,24,30,148,56,92,40,76,42,49,38,39,29,101,83,79,63,133,79,33,38,2,504,Suffolk County,Massachusetts
1500000US250250505001,1353,196,88,59,83,56,92,67,135,89,61,38,209,64,86,47,113,48,83,44,119,66,31,30,34,34,153,74,66,47,1,505,Suffolk County,Massachusetts
1500000US250250506001,888,208,0,12,112,116,21,26,120,75,30,33,89,56,58,42,114,68,44,38,82,61,0,12,0,12,132,75,86,71,1,506,Suffolk County,Massachusetts
1500000US250250506002,842,274,50,47,30,42,9,11,48,49,57,51,172,112,60,39,127,81,55,42,51,46,41,36,0,12,80,82,62,52,2,506,Suffolk County,Massachusetts
1500000US250250507001,1525,271,108,88,16,25,0,12,235,122,86,58,250,104,240,137,146,98,63,69,87,64,138,79,0,12,100,68,56,53,1,507,Suffolk County,Massachusetts
1500000US250250507002,808,239,116,73,38,37,0,12,91,67,51,46,64,64,105,61,19,21,0,12,135,94,11,16,9,16,83,63,86,55,2,507,Suffolk County,Massachusetts
1500000US250250507003,669,277,0,12,11,17,0,12,62,58,0,12,128,100,58,57,33,43,52,84,33,40,59,55,19,30,129,94,85,55,3,507,Suffolk County,Massachusetts
1500000US250250509011,1037,263,5,12,42,43,0,12,185,111,105,88,118,70,17,19,42,43,60,48,105,80,36,47,67,57,154,80,101,91,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,1196,232,61,58,142,82,26,39,96,57,50,41,227,99,42,39,150,77,23,27,55,47,70,48,39,32,146,91,69,54,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,438,186,25,37,7,12,0,12,88,81,34,31,45,36,11,18,18,24,23,37,36,42,46,50,9,14,58,53,38,47,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1257,280,18,31,26,25,89,71,111,73,74,58,142,73,112,67,142,83,113,64,103,80,92,62,49,55,83,65,103,66,1,510,Suffolk County,Massachusetts
1500000US250250510002,349,123,0,12,6,9,0,12,68,59,12,17,25,25,47,38,27,40,19,25,53,53,13,21,0,12,32,32,47,49,2,510,Suffolk County,Massachusetts
1500000US250250510003,560,183,11,17,74,63,0,12,38,37,7,11,115,85,111,94,40,32,41,53,31,30,28,44,0,12,31,44,33,51,3,510,Suffolk County,Massachusetts
1500000US250250511011,1643,560,56,89,210,151,0,12,0,12,178,153,326,177,140,92,143,77,119,106,108,82,49,81,0,12,17,27,297,162,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,743,288,110,105,17,27,67,84,0,12,0,12,98,85,89,75,165,137,59,45,0,12,67,81,0,12,0,12,71,76,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,920,440,70,95,136,113,40,48,69,99,86,108,89,116,53,51,139,91,18,28,57,73,34,38,0,12,0,12,129,89,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,732,274,124,86,33,37,0,12,41,45,17,27,31,48,68,81,72,56,18,30,78,87,115,127,41,48,69,85,25,40,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,104,87,0,12,0,12,0,12,0,12,0,12,27,24,17,28,46,73,0,12,0,12,14,21,0,12,0,12,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,792,148,85,64,28,43,45,46,82,91,63,58,117,67,58,44,107,75,49,53,19,23,26,37,23,29,80,53,10,17,2,512,Suffolk County,Massachusetts
1500000US250250512003,520,130,0,12,0,12,41,44,0,12,11,16,43,31,33,28,142,58,118,63,41,42,16,20,19,30,56,45,0,12,3,512,Suffolk County,Massachusetts
1500000US250250601011,690,194,7,13,0,12,18,27,74,83,145,85,136,61,53,39,89,66,63,47,18,21,15,18,0,12,33,26,39,33,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,429,108,0,12,0,12,7,11,16,13,55,44,99,59,53,36,118,51,34,28,18,21,0,12,0,12,19,21,10,15,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,643,162,9,14,39,40,0,12,24,29,50,39,115,65,88,59,154,80,111,63,26,31,0,12,0,12,24,26,3,6,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,543,135,42,46,22,35,0,12,28,33,50,39,50,41,65,38,100,71,77,45,90,90,0,12,0,12,0,12,19,29,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,708,149,0,12,19,29,9,10,58,44,66,54,142,60,88,47,205,60,64,33,8,10,27,28,0,12,0,12,22,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,887,189,0,12,31,31,24,37,99,63,29,24,195,85,184,67,122,50,90,43,35,25,25,32,16,26,24,22,13,14,2,602,Suffolk County,Massachusetts
1500000US250250603011,961,231,0,12,0,12,84,92,81,46,43,35,173,84,120,69,166,101,174,88,16,20,22,22,30,44,45,55,7,11,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,471,236,0,12,9,14,10,14,43,31,29,26,14,18,104,81,170,165,8,11,10,14,64,72,0,12,10,15,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,982,213,11,15,13,16,23,37,76,60,156,86,80,59,114,74,212,93,113,81,20,19,6,11,0,12,78,77,80,75,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,833,303,45,57,0,12,0,12,82,94,98,155,156,107,147,104,156,136,85,75,42,50,0,12,22,35,0,12,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,1010,288,44,65,73,76,14,22,54,54,124,130,89,61,80,58,305,178,16,26,90,103,107,124,0,12,13,21,1,2,2,604,Suffolk County,Massachusetts
1500000US250250604003,600,347,0,12,0,12,0,12,0,12,105,105,163,129,25,30,200,151,74,79,0,12,0,12,0,12,0,12,33,37,3,604,Suffolk County,Massachusetts
1500000US250250604004,567,163,0,12,0,12,0,12,0,12,31,49,114,87,102,69,183,116,61,78,0,12,0,12,0,12,43,67,33,52,4,604,Suffolk County,Massachusetts
1500000US250250604005,368,199,0,12,0,12,0,12,17,20,13,21,59,53,9,20,98,62,0,12,106,89,66,105,0,12,0,12,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,580,170,0,12,0,12,17,20,30,29,51,40,86,83,150,72,132,77,57,40,44,50,0,12,0,12,13,17,0,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,814,188,17,18,11,20,47,43,118,73,61,52,78,55,180,99,79,58,55,40,41,38,88,68,0,12,23,36,16,20,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,615,186,26,25,8,14,80,49,21,25,7,11,128,79,87,47,131,59,72,38,15,18,33,43,0,12,0,12,7,11,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,539,186,0,12,30,46,36,44,78,62,0,12,23,25,48,44,79,50,88,91,99,98,28,44,0,12,24,38,6,11,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,439,128,0,12,31,35,0,12,16,17,41,32,180,90,36,29,65,48,0,12,8,12,8,12,8,13,23,23,23,27,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,2194,189,0,12,36,36,20,22,110,77,157,82,291,111,394,150,519,186,333,105,119,68,30,29,11,18,72,57,102,66,1,606,Suffolk County,Massachusetts
1500000US250250607001,216,60,0,12,10,16,20,23,9,14,45,33,8,11,27,26,29,24,18,20,24,22,0,12,0,12,20,22,6,7,1,607,Suffolk County,Massachusetts
1500000US250250607002,489,118,0,12,0,12,24,25,31,31,40,42,24,27,20,26,47,36,27,25,60,43,31,28,0,12,123,55,62,48,2,607,Suffolk County,Massachusetts
1500000US250250608001,421,198,20,31,0,12,0,12,0,12,78,90,110,122,54,48,59,49,0,12,21,32,28,37,0,12,51,61,0,12,1,608,Suffolk County,Massachusetts
1500000US250250608002,547,203,0,12,0,12,0,12,79,82,101,58,22,33,64,67,45,59,117,87,66,71,0,12,0,12,53,68,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,1025,432,0,12,7,14,0,12,101,102,51,84,47,56,82,63,372,222,241,252,84,85,20,33,0,12,13,20,7,13,3,608,Suffolk County,Massachusetts
1500000US250250608004,1347,359,23,35,22,35,32,48,168,119,35,45,307,176,195,119,162,94,127,78,190,132,0,12,0,12,38,60,48,42,4,608,Suffolk County,Massachusetts
1500000US250250610001,834,207,48,75,20,23,30,49,53,44,79,53,104,57,70,53,197,97,66,42,54,37,0,12,10,16,53,40,50,55,1,610,Suffolk County,Massachusetts
1500000US250250610002,284,115,0,12,8,16,12,21,11,18,30,45,31,33,0,12,80,65,57,48,0,12,0,12,0,12,31,34,24,27,2,610,Suffolk County,Massachusetts
1500000US250250610003,161,130,31,48,0,12,0,12,0,12,12,20,30,48,9,14,0,12,4,7,23,35,11,15,0,12,8,12,33,51,3,610,Suffolk County,Massachusetts
1500000US250250611011,179,55,0,12,5,8,0,12,7,10,32,21,4,8,16,18,40,35,16,22,13,20,16,17,0,12,14,14,16,17,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,466,98,16,16,0,12,11,11,28,24,15,15,8,10,47,31,71,35,36,34,59,33,59,45,0,12,99,47,17,15,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1893,257,100,68,0,12,7,11,67,49,106,66,184,104,335,157,479,168,231,109,142,81,44,34,21,25,41,30,136,68,1,612,Suffolk County,Massachusetts
1500000US250250612002,441,172,31,49,0,12,0,12,7,11,7,11,29,27,63,56,87,64,135,82,44,46,8,12,7,12,17,26,6,11,2,612,Suffolk County,Massachusetts
1500000US250250612003,757,281,0,12,0,12,17,20,81,86,46,39,90,66,200,132,107,81,113,73,19,21,12,19,0,12,48,31,24,23,3,612,Suffolk County,Massachusetts
1500000US250250701011,683,191,0,12,0,12,0,12,13,20,54,66,139,89,21,25,163,77,115,111,37,51,14,25,11,19,58,52,58,47,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,167,128,0,12,0,12,0,12,23,38,73,100,0,12,0,12,19,31,0,12,10,22,0,12,0,12,42,53,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,459,174,0,12,13,30,14,22,46,82,33,40,16,24,11,18,41,46,111,97,140,133,0,12,0,12,34,53,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,711,191,9,20,0,12,0,12,48,60,16,26,107,71,81,64,175,102,66,60,79,61,19,20,16,23,37,40,58,37,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,88,60,0,12,0,12,0,12,4,10,0,12,16,24,36,40,9,14,0,12,23,30,0,12,0,12,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,304,103,0,12,0,12,0,12,0,12,0,12,28,46,19,30,131,100,55,53,54,63,0,12,0,12,17,26,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,563,158,0,12,0,12,0,12,48,56,0,12,26,40,63,54,86,69,112,93,175,111,16,26,16,27,0,12,21,33,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,239,122,0,12,0,12,0,12,34,39,0,12,34,34,21,35,106,86,28,32,0,12,9,17,0,12,0,12,7,17,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,591,250,0,12,0,12,0,12,107,84,0,12,47,34,18,19,44,56,38,33,40,36,103,85,49,66,129,96,16,33,1,702,Suffolk County,Massachusetts
1500000US250250702002,584,180,0,12,10,16,10,17,22,26,0,12,85,86,23,21,58,44,68,41,56,47,167,84,31,50,37,29,17,19,2,702,Suffolk County,Massachusetts
1500000US250250702003,1141,229,0,12,16,21,0,12,11,21,51,57,62,46,129,63,63,47,101,86,135,70,85,65,39,49,226,75,223,97,3,702,Suffolk County,Massachusetts
1500000US250250703001,570,152,0,12,54,65,16,25,14,22,77,59,6,14,69,53,35,39,38,41,133,101,13,22,88,78,27,31,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,654,201,0,12,0,12,0,12,27,43,18,30,48,52,137,102,234,193,96,74,15,23,14,22,0,12,0,12,65,76,2,703,Suffolk County,Massachusetts
1500000US250250703003,703,203,19,29,69,92,8,14,0,12,40,45,142,129,128,98,88,68,174,112,0,12,20,29,0,12,0,12,15,23,3,703,Suffolk County,Massachusetts
1500000US250250703004,971,203,0,12,6,16,33,37,30,40,96,57,107,79,90,75,339,137,133,77,84,65,33,42,0,12,0,12,20,33,4,703,Suffolk County,Massachusetts
1500000US250250704021,774,99,21,26,9,11,3,5,43,27,18,17,106,40,65,28,104,47,107,40,96,39,102,44,16,13,77,36,7,7,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1475,308,0,12,0,12,62,75,14,23,72,54,155,102,333,131,431,212,212,137,172,102,0,12,0,12,4,10,20,31,1,705,Suffolk County,Massachusetts
1500000US250250705002,297,185,0,12,0,12,15,30,16,25,73,86,16,26,16,31,42,65,37,38,61,90,0,12,0,12,0,12,21,40,2,705,Suffolk County,Massachusetts
1500000US250250705003,973,255,16,37,0,12,0,12,0,12,85,62,270,215,110,90,169,92,199,109,17,28,0,12,31,45,0,12,76,97,3,705,Suffolk County,Massachusetts
1500000US250250705004,882,321,0,12,0,12,0,12,101,99,21,34,72,70,104,83,92,66,119,78,33,39,91,111,24,37,159,139,66,67,4,705,Suffolk County,Massachusetts
1500000US250250706001,582,160,9,14,0,12,0,12,0,12,35,52,80,52,146,83,173,79,84,44,35,34,9,13,0,12,0,12,11,17,1,706,Suffolk County,Massachusetts
1500000US250250706002,820,131,0,12,0,12,9,13,20,21,11,18,182,102,77,44,236,76,180,79,23,26,12,18,0,12,9,14,61,38,2,706,Suffolk County,Massachusetts
1500000US250250707001,730,174,0,12,0,12,0,12,49,49,6,9,112,75,73,44,180,97,120,73,83,63,14,25,0,12,38,39,55,49,1,707,Suffolk County,Massachusetts
1500000US250250707002,942,183,39,37,0,12,13,19,52,52,69,51,159,92,217,83,251,116,81,48,47,40,4,8,0,12,0,12,10,15,2,707,Suffolk County,Massachusetts
1500000US250250708001,999,255,0,12,0,12,36,40,0,12,8,15,238,202,262,177,153,87,144,97,102,85,0,12,0,12,22,36,34,43,1,708,Suffolk County,Massachusetts
1500000US250250708002,747,349,0,12,0,12,0,12,68,95,71,82,70,49,11,14,243,113,113,117,137,116,34,54,0,12,0,12,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,558,184,0,12,0,12,0,12,14,24,0,12,24,38,134,87,138,84,78,69,56,66,0,12,0,12,77,80,37,40,3,708,Suffolk County,Massachusetts
1500000US250250709001,1273,189,7,11,67,50,16,18,24,27,27,25,228,82,204,77,235,77,206,74,90,52,20,22,41,42,45,32,63,43,1,709,Suffolk County,Massachusetts
1500000US250250709002,464,152,22,27,0,12,0,12,32,38,25,26,94,69,26,21,112,68,80,65,41,41,10,15,0,12,9,14,13,20,2,709,Suffolk County,Massachusetts
1500000US250250711011,771,216,0,12,110,75,56,53,0,12,69,62,68,57,80,54,136,87,46,55,179,118,0,12,0,12,19,33,8,14,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,1005,267,7,18,0,12,14,23,18,25,88,64,181,92,201,106,164,95,78,66,78,53,131,102,0,12,45,48,0,12,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,227,122,0,12,0,12,0,12,0,12,19,30,49,64,1,11,68,53,29,34,0,12,0,12,24,38,37,54,0,12,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,904,185,16,36,11,18,10,17,34,30,86,75,85,52,107,56,201,95,156,68,66,76,59,42,29,30,17,20,27,62,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,397,137,0,12,27,30,11,16,23,25,9,14,49,46,84,79,33,30,22,25,43,51,8,15,0,12,22,22,66,70,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,603,110,47,44,0,12,38,37,29,21,29,33,122,62,42,31,30,29,63,50,32,29,0,12,28,26,82,48,61,42,1,801,Suffolk County,Massachusetts
1500000US250250801002,205,66,0,12,0,12,20,29,20,21,14,17,32,27,11,18,5,7,24,21,6,9,10,15,0,12,4,6,59,43,2,801,Suffolk County,Massachusetts
1500000US250250803001,974,158,20,20,0,12,18,16,43,41,49,30,91,44,107,55,287,129,51,43,20,23,33,23,38,33,118,58,99,70,1,803,Suffolk County,Massachusetts
1500000US250250804011,653,151,20,31,12,16,37,35,38,43,10,18,77,60,65,42,137,75,37,36,70,53,0,12,21,23,45,33,84,48,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,607,148,0,12,0,12,16,20,66,41,60,70,75,64,24,30,79,41,70,53,104,64,0,12,0,12,68,55,45,44,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,493,154,37,33,18,28,0,12,24,29,31,38,23,26,71,45,96,61,0,12,86,77,0,12,12,20,63,55,32,39,1,805,Suffolk County,Massachusetts
1500000US250250805002,775,175,28,27,100,75,48,38,49,49,54,50,60,50,0,12,126,80,20,32,96,62,8,13,16,18,50,40,120,74,2,805,Suffolk County,Massachusetts
1500000US250250806011,1134,223,42,38,9,17,0,12,27,38,66,39,38,33,103,62,170,86,87,50,134,64,57,42,43,51,237,111,121,59,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,165,65,7,12,8,10,0,12,2,5,19,21,7,9,0,12,3,6,39,35,2,6,0,12,16,25,19,25,43,37,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,122,70,5,8,0,12,0,12,14,22,12,17,0,12,28,28,35,27,0,12,0,12,0,12,0,12,19,30,9,10,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,933,208,32,43,27,42,0,12,68,56,86,66,41,33,93,54,72,53,60,37,60,50,57,39,30,28,178,87,129,78,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,689,167,28,25,6,9,20,23,72,68,26,21,58,50,46,32,109,55,37,35,22,26,51,44,0,12,55,53,159,74,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,592,125,0,12,20,21,24,27,63,44,12,14,31,29,45,30,119,63,99,51,115,78,14,16,30,32,12,19,8,11,1,809,Suffolk County,Massachusetts
1500000US250250809002,966,231,17,27,48,66,11,18,42,32,53,39,136,74,8,12,88,116,99,77,229,92,20,25,2,4,103,90,110,59,2,809,Suffolk County,Massachusetts
1500000US250250809003,486,157,0,12,8,14,15,24,14,18,72,57,43,35,18,19,46,34,84,59,35,42,47,45,0,12,49,51,55,57,3,809,Suffolk County,Massachusetts
1500000US250250810011,280,125,0,12,0,12,11,18,72,64,37,38,60,62,0,12,16,24,0,12,44,53,15,25,4,7,21,25,0,12,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,913,239,26,42,37,62,0,12,38,47,54,55,99,78,103,72,125,92,59,64,79,72,66,56,0,12,131,102,96,78,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,546,284,19,32,0,12,0,12,19,28,49,78,0,12,59,76,134,151,42,42,47,53,78,84,34,55,48,50,17,27,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,516,203,0,12,15,24,52,82,18,23,0,12,53,39,31,36,188,129,16,19,0,12,17,29,0,12,10,18,116,94,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,527,146,0,12,0,12,10,17,5,11,59,43,73,52,84,51,85,54,8,13,63,58,20,25,0,12,39,34,81,80,1,811,Suffolk County,Massachusetts
1500000US250250811002,904,205,23,26,24,29,0,12,43,45,42,29,110,62,25,23,212,98,39,35,209,103,29,28,19,20,74,47,55,36,2,811,Suffolk County,Massachusetts
1500000US250250811003,417,95,0,12,6,9,0,12,9,14,25,26,20,19,34,27,107,68,37,31,92,60,32,28,10,11,14,16,31,27,3,811,Suffolk County,Massachusetts
1500000US250250812001,599,178,36,39,0,12,0,12,100,53,24,31,15,19,27,30,124,69,25,27,14,23,40,40,0,12,95,50,99,64,1,812,Suffolk County,Massachusetts
1500000US250250812002,824,198,0,12,12,16,0,12,20,24,78,49,78,43,94,67,114,61,120,66,96,82,11,17,0,12,84,65,117,162,2,812,Suffolk County,Massachusetts
1500000US250250813001,553,332,0,12,0,12,0,12,0,12,14,36,178,181,65,71,46,63,15,25,88,100,21,31,58,61,11,39,57,75,1,813,Suffolk County,Massachusetts
1500000US250250813002,956,407,15,24,0,12,0,12,0,12,25,25,108,108,18,36,174,147,0,12,99,108,50,77,0,12,340,194,127,93,2,813,Suffolk County,Massachusetts
1500000US250250813003,632,276,0,12,0,12,25,42,0,12,0,12,239,131,106,72,51,41,92,96,19,33,0,12,0,12,100,113,0,12,3,813,Suffolk County,Massachusetts
1500000US250250814001,470,173,0,12,7,10,12,17,32,31,41,34,61,61,45,39,88,55,17,15,39,63,48,49,0,12,38,38,42,40,1,814,Suffolk County,Massachusetts
1500000US250250814002,324,150,22,35,0,12,7,10,0,12,9,15,10,16,31,23,63,63,58,55,25,23,0,12,9,15,46,73,44,52,2,814,Suffolk County,Massachusetts
1500000US250250814003,782,176,12,18,0,12,0,12,24,22,40,34,104,73,123,67,164,91,55,46,133,73,54,41,6,9,42,42,25,26,3,814,Suffolk County,Massachusetts
1500000US250250815001,387,116,14,23,10,15,0,12,8,11,35,30,30,24,25,24,75,39,35,35,22,19,31,25,0,12,40,34,62,57,1,815,Suffolk County,Massachusetts
1500000US250250815002,610,173,20,28,37,32,12,15,56,57,53,38,68,39,58,41,94,53,41,49,28,36,16,20,11,17,84,53,32,26,2,815,Suffolk County,Massachusetts
1500000US250250817001,115,57,0,12,0,12,0,12,0,12,0,12,31,38,27,31,16,25,0,12,0,12,1,7,15,25,15,24,10,16,1,817,Suffolk County,Massachusetts
1500000US250250817002,228,82,0,12,12,20,28,46,23,29,0,12,19,22,44,36,4,10,0,12,45,48,0,12,5,9,38,36,10,16,2,817,Suffolk County,Massachusetts
1500000US250250817003,199,115,0,12,0,12,0,12,7,11,54,41,53,49,0,12,79,72,0,12,6,13,0,12,0,12,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,187,103,8,15,0,12,0,12,0,12,39,59,40,29,19,30,12,20,0,12,0,12,0,12,2,12,39,36,28,36,4,817,Suffolk County,Massachusetts
1500000US250250817005,367,176,0,12,19,33,0,12,21,34,37,40,17,26,41,45,69,52,35,54,38,46,12,19,0,12,51,50,27,24,5,817,Suffolk County,Massachusetts
1500000US250250818001,549,284,0,12,68,80,27,48,0,12,32,40,137,112,35,32,76,69,28,36,10,14,0,12,0,12,36,56,100,93,1,818,Suffolk County,Massachusetts
1500000US250250818002,457,150,0,12,22,37,0,12,111,86,58,57,22,31,16,24,44,56,0,12,64,63,0,12,0,12,7,12,113,76,2,818,Suffolk County,Massachusetts
1500000US250250818003,495,234,26,40,10,15,0,12,0,12,30,36,129,85,47,48,21,34,74,51,0,12,30,32,0,12,92,77,36,47,3,818,Suffolk County,Massachusetts
1500000US250250819001,427,167,9,15,11,17,0,12,31,49,8,14,107,59,9,16,71,78,65,54,14,23,0,12,0,12,92,59,10,15,1,819,Suffolk County,Massachusetts
1500000US250250819002,288,142,16,27,6,10,27,39,0,12,33,37,47,44,38,59,67,60,8,13,6,11,23,35,0,12,0,12,17,19,2,819,Suffolk County,Massachusetts
1500000US250250819003,295,160,33,50,45,54,5,11,13,22,0,12,45,49,41,46,22,32,0,12,10,16,0,12,0,12,16,26,65,69,3,819,Suffolk County,Massachusetts
1500000US250250819004,340,140,0,12,12,22,0,12,0,12,2,10,119,95,96,78,5,9,3,14,23,27,8,15,0,12,38,41,34,35,4,819,Suffolk County,Massachusetts
1500000US250250820001,541,163,11,17,40,44,59,54,0,12,0,12,166,84,45,43,121,75,0,12,15,17,0,12,0,12,59,41,25,38,1,820,Suffolk County,Massachusetts
1500000US250250820002,182,94,0,12,49,54,0,12,19,21,0,12,61,49,0,12,0,12,8,13,23,35,0,12,0,12,0,12,22,38,2,820,Suffolk County,Massachusetts
1500000US250250820003,437,201,0,12,0,12,0,12,23,33,0,12,154,113,38,58,61,54,11,19,34,39,27,31,0,12,46,44,43,48,3,820,Suffolk County,Massachusetts
1500000US250250821001,245,144,18,25,4,9,0,12,0,12,60,79,0,12,53,76,26,31,0,12,28,32,51,62,0,12,0,12,5,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,630,257,0,12,0,12,0,12,59,68,0,12,120,112,44,55,108,101,17,29,24,41,0,12,0,12,221,188,37,57,2,821,Suffolk County,Massachusetts
