Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250502004,752,348,62,62,92,137,55,63,94,103,40,37,40,42,4,12,65,75,31,41,29,25,11,17,0,12,66,51,163,127,4,502,Suffolk County,Massachusetts
1500000US250250503001,295,128,10,15,0,12,0,12,0,12,11,18,32,34,14,22,14,14,11,16,53,42,2,4,0,12,26,43,122,94,1,503,Suffolk County,Massachusetts
1500000US250250503002,405,109,0,12,0,12,21,23,14,16,27,27,67,51,43,37,34,24,64,45,58,48,21,23,0,12,16,18,40,26,2,503,Suffolk County,Massachusetts
1500000US250250504001,527,194,0,12,30,29,0,12,8,15,42,65,155,91,8,13,50,57,57,40,61,70,15,22,0,12,43,47,58,60,1,504,Suffolk County,Massachusetts
1500000US250250504002,838,238,45,42,21,33,66,60,31,21,5,7,210,119,45,38,75,42,23,21,42,45,97,110,28,26,110,81,40,40,2,504,Suffolk County,Massachusetts
1500000US250250505001,1118,243,47,38,39,36,87,67,212,181,86,40,156,79,63,55,84,45,116,59,45,40,7,12,10,18,103,55,63,46,1,505,Suffolk County,Massachusetts
1500000US250250506001,795,178,0,12,113,86,33,40,152,74,11,17,41,41,0,12,70,46,61,49,76,43,11,18,0,12,115,65,112,96,1,506,Suffolk County,Massachusetts
1500000US250250506002,434,161,48,58,35,41,0,12,86,94,22,34,49,36,27,38,23,26,0,12,28,26,18,28,0,12,58,67,40,38,2,506,Suffolk County,Massachusetts
1500000US250250507001,1400,305,73,70,49,55,62,80,166,95,32,39,334,145,109,89,85,57,51,49,65,67,89,65,2,6,170,126,113,79,1,507,Suffolk County,Massachusetts
1500000US250250507002,676,238,0,12,23,39,14,22,50,44,0,12,96,70,68,54,84,82,0,12,135,89,32,36,0,12,64,54,110,83,2,507,Suffolk County,Massachusetts
1500000US250250507003,739,251,0,12,48,56,25,39,70,65,0,12,156,94,75,77,95,57,0,12,42,51,64,50,0,12,66,50,98,87,3,507,Suffolk County,Massachusetts
1500000US250250509011,1207,440,52,67,55,62,0,12,224,130,130,108,136,133,18,21,95,74,8,14,91,80,0,12,66,74,231,210,101,99,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,995,273,45,41,131,67,32,52,67,53,99,92,129,60,31,32,128,94,9,14,84,63,66,66,36,36,85,71,53,57,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,475,226,11,17,43,69,20,32,38,48,90,83,142,129,17,20,28,44,10,17,31,34,27,44,8,12,0,12,10,16,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1146,245,36,27,20,23,66,55,85,62,147,70,120,68,128,64,111,50,60,39,87,60,39,45,53,57,96,103,98,77,1,510,Suffolk County,Massachusetts
1500000US250250510002,252,115,0,12,18,20,0,12,63,51,10,15,18,21,0,12,0,12,17,19,45,42,0,12,53,70,12,19,16,18,2,510,Suffolk County,Massachusetts
1500000US250250510003,525,173,54,52,27,43,8,13,139,109,48,41,108,66,12,19,79,45,0,12,18,21,0,12,0,12,32,41,0,12,3,510,Suffolk County,Massachusetts
1500000US250250511011,1090,478,0,12,92,91,34,56,0,12,49,52,211,165,64,59,192,120,0,12,116,125,95,120,51,83,38,46,148,118,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,799,273,106,127,45,65,53,66,10,16,31,49,94,79,39,65,59,55,19,32,65,68,86,84,32,48,0,12,160,155,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,890,397,42,47,136,156,0,12,110,91,39,50,0,12,103,74,76,44,81,83,63,79,46,73,58,64,87,100,49,52,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,745,333,34,51,0,12,19,33,68,75,16,31,18,31,145,135,172,102,11,17,29,33,14,22,72,80,128,131,19,33,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,27,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,0,12,0,12,0,12,0,12,0,12,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,837,202,63,63,16,20,81,69,30,53,56,72,70,46,156,88,136,90,32,27,65,50,17,15,19,24,35,30,61,50,2,512,Suffolk County,Massachusetts
1500000US250250512003,440,145,12,18,0,12,31,40,0,12,87,65,63,45,60,44,72,53,87,61,13,20,0,12,0,12,10,19,5,11,3,512,Suffolk County,Massachusetts
1500000US250250601011,775,251,23,33,5,9,23,36,101,125,98,79,127,83,90,74,128,76,31,27,53,43,14,18,0,12,54,44,28,30,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,365,112,0,12,0,12,0,12,18,21,18,19,99,67,16,19,108,52,33,26,40,33,0,12,0,12,9,15,24,22,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,689,144,0,12,15,23,0,12,80,59,63,39,149,72,56,39,137,67,71,39,46,39,8,10,0,12,14,18,50,54,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,464,131,0,12,36,40,0,12,51,42,16,20,45,43,45,33,89,52,95,71,71,55,0,12,0,12,0,12,16,24,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,536,138,0,12,0,12,4,6,10,15,51,40,67,47,99,57,196,85,65,53,30,27,0,12,0,12,0,12,14,18,1,602,Suffolk County,Massachusetts
1500000US250250602002,653,196,0,12,29,34,38,45,19,18,9,16,99,69,109,47,138,96,54,39,71,42,37,32,14,23,31,39,5,7,2,602,Suffolk County,Massachusetts
1500000US250250603011,770,233,0,12,0,12,49,68,35,32,21,23,146,64,73,53,192,146,86,65,28,22,17,23,21,35,89,75,13,20,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,647,245,0,12,6,10,7,11,17,20,112,70,86,59,102,68,176,91,67,62,9,16,52,60,0,12,0,12,13,22,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,585,147,2,5,3,6,0,12,47,38,115,69,107,68,108,53,86,45,90,66,10,16,10,16,0,12,7,12,0,12,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,599,200,66,80,0,12,0,12,17,27,29,34,209,139,113,93,107,85,44,42,0,12,14,20,0,12,0,12,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,1006,362,117,116,63,77,57,90,80,66,119,144,93,97,54,45,168,107,39,34,56,70,95,91,0,12,52,64,13,21,2,604,Suffolk County,Massachusetts
1500000US250250604003,654,327,0,12,0,12,13,21,15,24,127,104,102,124,22,28,91,115,140,112,0,12,103,97,0,12,12,24,29,33,3,604,Suffolk County,Massachusetts
1500000US250250604004,573,186,0,12,0,12,16,25,0,12,54,55,70,50,144,111,68,76,67,71,23,26,0,12,0,12,85,78,46,74,4,604,Suffolk County,Massachusetts
1500000US250250604005,271,98,0,12,0,12,0,12,22,33,0,12,88,84,47,46,75,42,12,19,12,20,0,12,0,12,15,25,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,497,113,0,12,0,12,37,29,55,47,50,29,94,74,45,31,122,59,63,46,12,19,7,11,0,12,12,15,0,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,619,147,0,12,8,14,45,42,8,13,74,61,45,43,152,86,106,57,61,46,46,36,28,35,0,12,23,36,23,27,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,522,201,25,23,9,14,53,47,6,10,25,29,46,34,168,105,51,36,69,42,10,15,38,51,0,12,10,15,12,19,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,618,258,0,12,0,12,0,12,46,51,0,12,8,13,140,123,133,72,123,106,86,93,35,55,8,12,21,24,18,20,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,449,114,0,12,27,31,0,12,30,33,34,20,143,62,39,32,57,36,57,50,9,14,0,12,0,12,37,57,16,18,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,1807,263,0,12,9,12,39,33,96,91,74,49,200,82,303,106,566,200,273,113,80,47,26,29,26,29,49,54,66,55,1,606,Suffolk County,Massachusetts
1500000US250250607001,278,86,21,35,16,19,8,11,9,15,14,27,16,24,10,16,52,43,0,12,30,30,65,53,0,12,30,28,7,8,1,607,Suffolk County,Massachusetts
1500000US250250607002,451,116,0,12,6,9,37,36,17,31,53,47,52,52,15,25,53,51,21,32,21,29,23,22,0,12,109,71,44,30,2,607,Suffolk County,Massachusetts
1500000US250250608001,223,183,0,12,0,12,0,12,0,12,77,93,50,78,14,23,15,25,21,37,0,12,0,12,0,12,35,56,11,22,1,608,Suffolk County,Massachusetts
1500000US250250608002,664,362,0,12,0,12,33,60,1,5,92,81,156,209,0,12,76,63,67,63,203,241,0,12,0,12,0,12,36,41,2,608,Suffolk County,Massachusetts
1500000US250250608003,1274,541,37,58,2,10,0,12,101,89,97,106,96,110,153,96,184,136,354,309,114,119,95,143,0,12,18,33,23,35,3,608,Suffolk County,Massachusetts
1500000US250250608004,1122,365,0,12,63,62,0,12,156,134,83,66,142,105,110,120,283,238,115,68,117,91,0,12,4,11,0,12,49,61,4,608,Suffolk County,Massachusetts
1500000US250250610001,682,194,72,89,0,12,25,40,62,49,58,56,81,57,94,63,111,65,53,45,53,49,0,12,27,33,16,18,30,36,1,610,Suffolk County,Massachusetts
1500000US250250610002,303,140,0,12,0,12,31,30,18,26,16,26,0,12,72,76,57,50,32,40,31,51,0,12,28,46,13,21,5,9,2,610,Suffolk County,Massachusetts
1500000US250250610003,196,93,0,12,20,34,0,12,0,12,0,12,28,34,11,17,0,12,0,12,0,12,54,67,0,12,8,13,75,64,3,610,Suffolk County,Massachusetts
1500000US250250611011,134,69,0,12,14,17,11,16,9,17,22,24,4,6,0,12,34,31,0,12,0,12,17,24,0,12,10,15,13,11,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,435,123,24,26,4,7,5,10,36,29,38,32,13,18,24,26,83,58,26,27,25,27,48,47,14,19,30,35,65,44,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1302,271,44,50,0,12,7,13,37,29,142,71,154,84,269,138,175,79,252,127,59,49,23,25,61,69,31,31,48,38,1,612,Suffolk County,Massachusetts
1500000US250250612002,420,137,0,12,11,17,0,12,0,12,0,12,47,35,128,121,107,94,78,38,49,63,0,12,0,12,0,12,0,12,2,612,Suffolk County,Massachusetts
1500000US250250612003,657,217,41,45,0,12,17,22,126,112,9,13,73,79,101,106,121,50,95,56,13,21,0,12,12,18,16,19,33,52,3,612,Suffolk County,Massachusetts
1500000US250250701011,535,213,0,12,12,20,0,12,0,12,82,108,87,96,41,61,139,96,62,56,1,10,59,68,0,12,52,61,0,12,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,121,82,0,12,0,12,0,12,0,12,56,41,50,36,0,12,0,12,0,12,0,12,0,12,0,12,15,30,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,298,126,0,12,0,12,0,12,18,32,16,25,16,27,20,36,0,12,117,78,73,73,0,12,0,12,38,56,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,927,250,0,12,0,12,14,22,0,12,15,24,102,85,83,58,230,135,136,97,137,95,30,45,36,45,45,44,99,59,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,140,86,0,12,0,12,0,12,20,28,0,12,4,9,18,29,26,39,7,24,50,40,0,12,0,12,15,25,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,102,81,7,12,0,12,0,12,0,12,0,12,26,40,0,12,0,12,56,68,8,13,5,10,0,12,0,12,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,403,152,15,34,0,12,0,12,24,41,0,12,9,18,56,69,76,54,104,61,90,77,0,12,0,12,0,12,29,49,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,278,139,0,12,0,12,0,12,0,12,4,9,39,48,88,105,97,100,21,34,0,12,17,28,4,9,0,12,8,13,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,523,208,0,12,0,12,0,12,103,83,16,18,46,33,31,28,123,102,23,24,14,15,74,65,12,19,73,61,8,14,1,702,Suffolk County,Massachusetts
1500000US250250702002,671,209,0,12,11,18,11,16,22,23,36,57,117,108,44,48,39,44,54,52,113,90,104,84,13,21,88,106,19,23,2,702,Suffolk County,Massachusetts
1500000US250250702003,908,251,10,17,0,12,0,12,14,16,27,39,61,41,0,12,33,31,85,75,155,79,66,70,42,36,250,119,165,99,3,702,Suffolk County,Massachusetts
1500000US250250703001,434,163,10,16,17,26,18,28,19,31,0,12,37,59,0,12,76,79,20,33,83,76,17,27,99,92,38,41,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,729,218,0,12,0,12,0,12,46,53,11,18,19,23,90,78,240,122,90,103,141,156,45,69,0,12,11,21,36,45,2,703,Suffolk County,Massachusetts
1500000US250250703003,577,156,0,12,0,12,35,36,26,33,12,18,57,68,73,51,72,61,204,111,26,42,11,18,0,12,12,19,49,47,3,703,Suffolk County,Massachusetts
1500000US250250703004,916,181,0,12,0,12,28,31,57,52,56,46,106,61,41,43,306,170,144,67,163,94,15,25,0,12,0,12,0,12,4,703,Suffolk County,Massachusetts
1500000US250250704021,446,81,23,25,0,12,2,4,38,35,9,11,37,36,30,25,27,20,45,26,74,44,66,45,42,32,13,14,40,26,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1344,296,0,12,0,12,63,73,0,12,102,73,44,49,154,107,356,156,429,162,72,52,0,12,30,48,67,65,27,45,1,705,Suffolk County,Massachusetts
1500000US250250705002,540,232,21,33,0,12,23,36,35,54,105,110,82,95,24,33,53,73,49,49,79,104,0,12,0,12,33,43,36,48,2,705,Suffolk County,Massachusetts
1500000US250250705003,783,192,13,21,0,12,31,34,17,27,37,43,63,53,144,89,223,113,153,83,70,50,15,23,0,12,0,12,17,27,3,705,Suffolk County,Massachusetts
1500000US250250705004,662,182,0,12,0,12,0,12,82,74,50,58,79,68,98,59,94,93,107,70,50,47,19,29,0,12,53,73,30,47,4,705,Suffolk County,Massachusetts
1500000US250250706001,678,150,10,17,0,12,4,6,19,21,54,58,94,63,191,94,166,74,68,43,52,39,11,17,0,12,0,12,9,14,1,706,Suffolk County,Massachusetts
1500000US250250706002,759,121,0,12,0,12,0,12,13,20,8,14,126,64,91,42,148,62,182,82,106,70,10,16,0,12,47,50,28,27,2,706,Suffolk County,Massachusetts
1500000US250250707001,767,172,0,12,0,12,0,12,54,47,18,22,43,28,90,61,73,51,102,95,140,89,52,57,0,12,155,96,40,48,1,707,Suffolk County,Massachusetts
1500000US250250707002,830,156,11,19,11,17,15,24,24,28,69,47,95,67,140,65,163,97,120,68,92,43,24,28,0,12,46,60,20,23,2,707,Suffolk County,Massachusetts
1500000US250250708001,1122,259,0,12,0,12,0,12,61,72,13,22,189,109,215,134,138,68,173,93,115,105,35,59,0,12,73,78,110,89,1,708,Suffolk County,Massachusetts
1500000US250250708002,868,484,0,12,0,12,0,12,89,141,75,85,88,61,13,21,210,127,128,166,134,98,68,85,0,12,63,68,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,546,145,0,12,0,12,0,12,26,32,0,12,94,80,89,75,130,67,83,58,52,53,0,12,0,12,17,28,55,59,3,708,Suffolk County,Massachusetts
1500000US250250709001,1459,194,57,48,0,12,20,23,28,27,41,39,267,98,294,111,218,85,218,89,111,79,47,37,12,19,91,57,55,49,1,709,Suffolk County,Massachusetts
1500000US250250709002,463,166,0,12,0,12,9,18,0,12,7,13,63,57,47,67,147,80,62,77,118,77,0,12,0,12,10,16,0,12,2,709,Suffolk County,Massachusetts
1500000US250250711011,665,142,22,36,43,40,42,34,14,21,35,40,54,46,25,32,193,103,56,45,127,83,0,12,0,12,54,42,0,12,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,910,350,9,21,0,12,0,12,14,25,80,58,94,59,106,68,240,179,72,63,115,131,36,46,17,27,113,107,14,24,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,410,130,16,25,26,43,0,12,0,12,29,37,0,12,109,101,97,91,34,41,0,12,0,12,20,34,25,42,54,69,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,994,191,24,57,16,20,17,21,32,26,41,39,203,145,80,53,169,99,123,49,88,63,25,37,29,43,121,91,26,29,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,288,99,0,12,34,34,0,12,9,14,0,12,33,33,9,13,10,16,47,50,53,55,28,25,0,12,54,57,11,19,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,365,117,39,38,0,12,14,23,16,18,12,19,36,32,15,18,50,45,42,30,57,41,6,14,23,32,51,51,4,6,1,801,Suffolk County,Massachusetts
1500000US250250801002,360,125,24,33,0,12,34,30,58,44,35,32,23,23,10,17,65,53,38,31,0,12,29,22,0,12,32,37,12,18,2,801,Suffolk County,Massachusetts
1500000US250250803001,548,181,0,12,0,12,0,12,20,20,26,20,25,24,98,56,182,82,95,51,24,23,16,17,23,26,25,23,14,21,1,803,Suffolk County,Massachusetts
1500000US250250804011,513,141,28,46,11,14,28,31,0,12,23,30,64,48,42,37,87,51,46,36,43,35,6,16,0,12,120,75,15,17,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,402,123,0,12,0,12,0,12,78,64,67,44,42,42,0,12,61,40,48,40,62,51,0,12,0,12,31,34,13,20,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,374,145,32,40,0,12,26,40,10,17,2,6,31,40,15,25,170,78,20,30,0,12,0,12,20,29,27,31,21,32,1,805,Suffolk County,Massachusetts
1500000US250250805002,641,152,20,30,86,73,31,29,12,18,43,38,30,37,53,43,67,64,14,22,62,62,0,12,18,29,32,51,173,118,2,805,Suffolk County,Massachusetts
1500000US250250806011,1289,288,44,42,10,22,7,14,0,12,115,69,95,76,99,75,147,100,149,77,211,110,29,35,137,82,152,73,94,54,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,120,75,18,27,8,13,0,12,0,12,0,12,0,12,0,12,17,24,20,31,5,8,1,7,12,18,24,27,15,22,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,165,77,5,9,0,12,0,12,10,18,8,14,0,12,38,43,16,15,25,38,0,12,0,12,22,35,15,24,26,28,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,673,177,16,18,25,39,0,12,27,31,39,40,41,58,32,38,21,28,50,30,13,19,19,20,53,35,158,73,179,101,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,617,190,36,37,0,12,37,32,28,31,74,65,30,38,81,52,95,66,19,24,19,22,5,8,2,7,83,52,108,54,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,511,118,0,12,0,12,35,35,10,15,32,31,42,37,28,29,92,54,179,65,23,20,0,12,21,26,44,36,5,8,1,809,Suffolk County,Massachusetts
1500000US250250809002,750,254,32,50,0,12,46,53,24,24,53,54,103,85,0,12,111,93,48,47,123,82,54,53,0,12,65,88,91,51,2,809,Suffolk County,Massachusetts
1500000US250250809003,744,353,57,87,0,12,51,66,28,29,77,74,42,40,20,23,58,37,39,30,47,43,159,146,0,12,27,44,139,122,3,809,Suffolk County,Massachusetts
1500000US250250810011,275,95,0,12,0,12,0,12,43,34,67,52,14,22,26,30,26,30,37,58,20,31,0,12,9,15,20,30,13,22,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,881,270,17,28,0,12,28,43,35,41,83,71,31,35,32,36,289,177,28,31,111,79,41,36,12,20,95,64,79,90,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,535,300,0,12,0,12,0,12,15,23,31,51,67,90,48,61,128,144,61,65,0,12,86,101,0,12,77,66,22,36,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,912,271,0,12,25,40,0,12,10,16,116,102,97,68,54,62,263,166,35,33,26,30,36,35,0,12,93,91,157,115,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,712,201,0,12,61,67,21,25,43,40,45,50,43,32,27,34,257,114,54,49,62,60,31,39,0,12,21,26,47,64,1,811,Suffolk County,Massachusetts
1500000US250250811002,1336,243,16,25,27,31,22,35,24,30,84,56,217,98,112,102,208,111,168,121,120,52,151,117,51,64,98,58,38,45,2,811,Suffolk County,Massachusetts
1500000US250250811003,439,115,0,12,0,12,21,30,7,11,19,28,44,37,42,43,127,51,36,33,67,54,9,13,7,10,42,37,18,20,3,811,Suffolk County,Massachusetts
1500000US250250812001,483,157,0,12,0,12,0,12,34,40,69,48,74,56,10,19,78,55,41,36,45,63,27,39,0,12,64,51,41,31,1,812,Suffolk County,Massachusetts
1500000US250250812002,741,231,0,12,22,34,0,12,96,66,45,38,92,75,80,61,132,61,45,48,69,65,0,12,0,12,33,38,127,162,2,812,Suffolk County,Massachusetts
1500000US250250813001,542,373,35,57,0,12,0,12,29,46,32,40,129,152,28,46,38,36,59,46,77,87,30,48,42,67,23,31,20,32,1,813,Suffolk County,Massachusetts
1500000US250250813002,885,342,35,55,85,85,27,42,50,80,66,73,61,56,55,65,29,46,0,12,63,53,37,58,0,12,213,191,164,123,2,813,Suffolk County,Massachusetts
1500000US250250813003,482,293,0,12,0,12,0,12,0,12,0,12,212,132,41,47,28,45,80,74,47,68,0,12,0,12,74,97,0,12,3,813,Suffolk County,Massachusetts
1500000US250250814001,553,264,10,19,0,12,19,23,18,22,12,20,13,17,88,66,137,80,57,45,57,94,79,57,0,12,34,40,29,47,1,814,Suffolk County,Massachusetts
1500000US250250814002,377,160,24,36,0,12,12,18,0,12,21,22,11,22,45,30,26,27,46,50,108,68,11,20,0,12,61,52,12,18,2,814,Suffolk County,Massachusetts
1500000US250250814003,807,229,16,27,40,50,0,12,35,41,103,69,77,81,81,65,57,46,121,84,155,87,34,42,0,12,55,44,33,41,3,814,Suffolk County,Massachusetts
1500000US250250815001,365,160,14,23,2,7,54,88,0,12,42,25,5,8,36,36,76,57,49,35,28,27,6,9,1,4,48,44,4,10,1,815,Suffolk County,Massachusetts
1500000US250250815002,465,127,16,25,25,32,54,54,27,38,43,36,17,21,59,55,79,55,37,37,6,9,14,21,0,12,60,44,28,23,2,815,Suffolk County,Massachusetts
1500000US250250817001,129,83,0,12,0,12,0,12,0,12,13,20,0,12,31,47,26,31,0,12,0,12,0,12,16,25,15,24,28,35,1,817,Suffolk County,Massachusetts
1500000US250250817002,223,116,0,12,18,29,62,68,0,12,0,12,13,21,49,45,15,23,10,15,24,34,0,12,0,12,24,31,8,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,161,79,0,12,8,13,0,12,10,15,0,12,38,28,19,31,0,12,11,17,0,12,52,55,23,37,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,217,121,17,21,0,12,0,12,6,10,17,25,37,31,42,47,15,22,12,18,0,12,0,12,8,15,57,63,6,9,4,817,Suffolk County,Massachusetts
1500000US250250817005,115,75,0,12,0,12,0,12,0,12,0,12,29,45,0,12,57,54,0,12,0,12,11,18,0,12,10,17,8,13,5,817,Suffolk County,Massachusetts
1500000US250250818001,572,277,18,32,81,91,54,56,25,22,70,52,110,105,26,29,97,84,7,13,0,12,0,12,0,12,56,54,28,35,1,818,Suffolk County,Massachusetts
1500000US250250818002,193,121,0,12,0,12,0,12,12,18,21,30,13,20,71,94,16,24,0,12,5,14,0,12,0,12,0,12,55,50,2,818,Suffolk County,Massachusetts
1500000US250250818003,448,161,26,37,15,23,20,29,0,12,49,43,170,103,68,57,0,12,10,16,49,79,13,16,16,26,12,19,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,390,175,21,26,13,21,12,19,9,16,117,128,70,55,26,33,28,35,14,23,23,33,0,12,0,12,57,51,0,12,1,819,Suffolk County,Massachusetts
1500000US250250819002,305,125,39,43,40,39,0,12,0,12,15,24,30,44,88,98,13,24,17,30,11,18,0,12,0,12,33,29,19,24,2,819,Suffolk County,Massachusetts
1500000US250250819003,252,178,66,76,16,25,0,12,0,12,31,45,77,72,0,12,43,49,0,12,0,12,0,12,0,12,19,32,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,216,96,13,18,0,12,0,12,0,12,0,12,7,11,57,41,12,19,58,47,0,12,24,37,0,12,21,25,24,40,4,819,Suffolk County,Massachusetts
1500000US250250820001,336,114,8,13,21,33,0,12,0,12,0,12,91,52,53,42,0,12,53,49,15,17,0,12,0,12,50,41,45,40,1,820,Suffolk County,Massachusetts
1500000US250250820002,248,94,0,12,31,41,32,41,25,19,18,28,55,46,0,12,32,45,0,12,24,33,3,7,0,12,28,41,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,453,172,11,19,28,26,0,12,0,12,0,12,181,111,22,34,23,28,11,21,9,14,0,12,0,12,84,68,84,50,3,820,Suffolk County,Massachusetts
1500000US250250821001,289,115,31,33,7,14,0,12,43,50,0,12,45,46,16,21,65,41,0,12,49,48,0,12,0,12,26,31,7,14,1,821,Suffolk County,Massachusetts
1500000US250250821002,519,235,10,16,0,12,0,12,36,42,10,18,157,85,10,19,0,12,15,26,61,60,34,45,0,12,155,115,31,37,2,821,Suffolk County,Massachusetts
1500000US250250821003,736,178,52,63,26,29,0,12,147,85,45,59,83,58,48,44,12,21,27,35,49,49,7,12,0,12,32,49,208,111,3,821,Suffolk County,Massachusetts
1500000US250250901001,460,145,8,13,22,34,18,23,45,34,81,57,52,46,16,26,39,46,23,27,54,50,15,21,0,12,59,48,28,33,1,901,Suffolk County,Massachusetts
1500000US250250901002,289,170,24,40,0,12,62,51,10,20,26,33,18,27,11,17,43,48,0,12,30,35,0,12,4,11,48,80,13,17,2,901,Suffolk County,Massachusetts
1500000US250250901003,394,179,0,12,16,25,0,12,0,12,66,58,30,36,33,33,118,73,0,12,14,23,73,90,0,12,0,12,44,48,3,901,Suffolk County,Massachusetts
1500000US250250901004,374,129,0,12,5,9,0,12,0,12,49,45,75,72,14,18,0,12,27,43,57,45,4,7,0,12,97,65,46,42,4,901,Suffolk County,Massachusetts
1500000US250250901005,269,127,0,12,19,30,16,26,26,34,27,29,76,84,9,15,24,26,0,12,25,32,0,12,0,12,0,12,47,46,5,901,Suffolk County,Massachusetts
1500000US250250902001,302,114,0,12,6,10,25,36,11,16,42,51,71,40,2,4,31,31,0,12,6,10,42,39,0,12,7,13,59,47,1,902,Suffolk County,Massachusetts
1500000US250250902002,157,69,18,23,21,28,18,21,0,12,0,12,10,16,0,12,15,25,0,12,15,23,0,12,0,12,44,41,16,19,2,902,Suffolk County,Massachusetts
1500000US250250902003,343,138,0,12,20,22,11,18,23,19,20,18,122,84,83,103,0,12,0,12,10,15,0,12,11,17,32,31,11,17,3,902,Suffolk County,Massachusetts
